cell_id,scale_km2,grid_family,area_effective_km2,n_wells,question_code,question_name,direct_evidence_n,direct_evidence_pct_of_wells,minimum_documentary_n,minimum_documentary_pct_of_wells,partial_evidence_n,review_evidence_n,unknown_evidence_n,cell_documentary_state,cell_representativeness_state,top_blocking_requirements,universal_well_count_threshold_used,weight_used,score_used,cutoff_date,method_version
SCALE-100-O00-00077,100,SCALE_PRIMARY_O00_V1,100.00000000000786,0,Q01,Nível e profundidade da água,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-100-O00-00078,100,SCALE_PRIMARY_O00_V1,100.00000000000786,4,Q01,Nível e profundidade da água,4,100.0,0,0.0,0,4,0,SOMENTE_EVIDENCIA_PARCIAL,UNKNOWN_REPRESENTATIVIDADE_NAO_DEMONSTRADA,Q01_R03=4|Q01_R05=4|Q01_R06=4,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-100-O00-00079,100,SCALE_PRIMARY_O00_V1,100.00000000000786,0,Q01,Nível e profundidade da água,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-100-O00-00080,100,SCALE_PRIMARY_O00_V1,4.829236200101649,0,Q01,Nível e profundidade da água,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-100-O00-00081,100,SCALE_PRIMARY_O00_V1,0.3344902108757558,0,Q01,Nível e profundidade da água,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-100-O00-00082,100,SCALE_PRIMARY_O00_V1,92.70706568750016,0,Q01,Nível e profundidade da água,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-100-O00-00083,100,SCALE_PRIMARY_O00_V1,100.00000000000786,0,Q01,Nível e profundidade da água,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-100-O00-00084,100,SCALE_PRIMARY_O00_V1,100.00000000000786,0,Q01,Nível e profundidade da água,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-100-O00-00085,100,SCALE_PRIMARY_O00_V1,100.00000000000786,0,Q01,Nível e profundidade da água,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-100-O00-00086,100,SCALE_PRIMARY_O00_V1,100.00000000000786,2,Q01,Nível e profundidade da água,2,100.0,0,0.0,0,2,0,SOMENTE_EVIDENCIA_PARCIAL,UNKNOWN_REPRESENTATIVIDADE_NAO_DEMONSTRADA,Q01_R03=2|Q01_R05=2|Q01_R06=2,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-100-O00-00087,100,SCALE_PRIMARY_O00_V1,100.00000000000786,0,Q01,Nível e profundidade da água,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-100-O00-00088,100,SCALE_PRIMARY_O00_V1,100.00000000000786,0,Q01,Nível e profundidade da água,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-100-O00-00089,100,SCALE_PRIMARY_O00_V1,100.00000000000786,0,Q01,Nível e profundidade da água,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-100-O00-00090,100,SCALE_PRIMARY_O00_V1,100.00000000000786,0,Q01,Nível e profundidade da água,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-100-O00-00091,100,SCALE_PRIMARY_O00_V1,100.00000000000786,0,Q01,Nível e profundidade da água,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-100-O00-00092,100,SCALE_PRIMARY_O00_V1,100.00000000000786,0,Q01,Nível e profundidade da água,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-100-O00-00093,100,SCALE_PRIMARY_O00_V1,100.00000000000786,0,Q01,Nível e profundidade da água,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-100-O00-00094,100,SCALE_PRIMARY_O00_V1,100.00000000000786,3,Q01,Nível e profundidade da água,3,100.0,0,0.0,0,3,0,SOMENTE_EVIDENCIA_PARCIAL,UNKNOWN_REPRESENTATIVIDADE_NAO_DEMONSTRADA,Q01_R03=3|Q01_R05=3|Q01_R06=3,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-100-O00-00095,100,SCALE_PRIMARY_O00_V1,100.00000000000786,18,Q01,Nível e profundidade da água,18,100.0,0,0.0,4,14,0,SOMENTE_EVIDENCIA_PARCIAL,UNKNOWN_REPRESENTATIVIDADE_NAO_DEMONSTRADA,Q01_R03=18|Q01_R05=18|Q01_R06=16,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-100-O00-00096,100,SCALE_PRIMARY_O00_V1,81.538268454259,4,Q01,Nível e profundidade da água,3,75.0,0,0.0,0,3,1,SOMENTE_EVIDENCIA_PARCIAL,UNKNOWN_REPRESENTATIVIDADE_NAO_DEMONSTRADA,Q01_R03=4|Q01_R05=4|Q01_R06=4|Q01_R02=1|Q01_R04=1,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-100-O00-00097,100,SCALE_PRIMARY_O00_V1,19.40393754490642,0,Q01,Nível e profundidade da água,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-100-O00-00098,100,SCALE_PRIMARY_O00_V1,100.00000000000786,0,Q01,Nível e profundidade da água,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-100-O00-00099,100,SCALE_PRIMARY_O00_V1,100.00000000000786,0,Q01,Nível e profundidade da água,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-100-O00-00100,100,SCALE_PRIMARY_O00_V1,100.00000000000786,0,Q01,Nível e profundidade da água,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-100-O00-00101,100,SCALE_PRIMARY_O00_V1,100.00000000000786,0,Q01,Nível e profundidade da água,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-100-O00-00102,100,SCALE_PRIMARY_O00_V1,100.00000000000786,1,Q01,Nível e profundidade da água,1,100.0,0,0.0,0,1,0,SOMENTE_EVIDENCIA_PARCIAL,UNKNOWN_REPRESENTATIVIDADE_NAO_DEMONSTRADA,Q01_R03=1|Q01_R05=1|Q01_R06=1,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-100-O00-00103,100,SCALE_PRIMARY_O00_V1,100.00000000000786,0,Q01,Nível e profundidade da água,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-100-O00-00104,100,SCALE_PRIMARY_O00_V1,100.00000000000786,0,Q01,Nível e profundidade da água,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-100-O00-00105,100,SCALE_PRIMARY_O00_V1,100.00000000000786,0,Q01,Nível e profundidade da água,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-100-O00-00106,100,SCALE_PRIMARY_O00_V1,100.00000000000786,0,Q01,Nível e profundidade da água,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-100-O00-00107,100,SCALE_PRIMARY_O00_V1,100.00000000000786,0,Q01,Nível e profundidade da água,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-100-O00-00108,100,SCALE_PRIMARY_O00_V1,100.00000000000786,0,Q01,Nível e profundidade da água,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-100-O00-00109,100,SCALE_PRIMARY_O00_V1,100.00000000000786,0,Q01,Nível e profundidade da água,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-100-O00-00110,100,SCALE_PRIMARY_O00_V1,100.00000000000786,9,Q01,Nível e profundidade da água,8,88.888889,0,0.0,2,6,1,SOMENTE_EVIDENCIA_PARCIAL,UNKNOWN_REPRESENTATIVIDADE_NAO_DEMONSTRADA,Q01_R03=9|Q01_R05=9|Q01_R06=8|Q01_R02=1|Q01_R04=1,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-100-O00-00111,100,SCALE_PRIMARY_O00_V1,100.00000000000786,1,Q01,Nível e profundidade da água,0,0.0,0,0.0,0,0,1,UNKNOWN_SEM_EVIDENCIA_DIRETA_DA_PERGUNTA,UNKNOWN_REPRESENTATIVIDADE_NAO_DEMONSTRADA,Q01_R02=1|Q01_R03=1|Q01_R04=1|Q01_R05=1|Q01_R06=1,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-100-O00-00112,100,SCALE_PRIMARY_O00_V1,80.51612579971975,0,Q01,Nível e profundidade da água,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-100-O00-00113,100,SCALE_PRIMARY_O00_V1,32.840840339683,0,Q01,Nível e profundidade da água,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-100-O00-00114,100,SCALE_PRIMARY_O00_V1,0.0180659107130284,0,Q01,Nível e profundidade da água,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-100-O00-00115,100,SCALE_PRIMARY_O00_V1,78.16277018854264,0,Q01,Nível e profundidade da água,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-100-O00-00116,100,SCALE_PRIMARY_O00_V1,100.00000000000786,0,Q01,Nível e profundidade da água,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-100-O00-00117,100,SCALE_PRIMARY_O00_V1,100.00000000000786,0,Q01,Nível e profundidade da água,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-100-O00-00118,100,SCALE_PRIMARY_O00_V1,100.00000000000786,0,Q01,Nível e profundidade da água,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-100-O00-00119,100,SCALE_PRIMARY_O00_V1,100.00000000000786,0,Q01,Nível e profundidade da água,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-100-O00-00120,100,SCALE_PRIMARY_O00_V1,100.00000000000786,0,Q01,Nível e profundidade da água,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-100-O00-00121,100,SCALE_PRIMARY_O00_V1,100.00000000000786,0,Q01,Nível e profundidade da água,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-100-O00-00122,100,SCALE_PRIMARY_O00_V1,100.00000000000786,0,Q01,Nível e profundidade da água,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-100-O00-00123,100,SCALE_PRIMARY_O00_V1,100.00000000000786,0,Q01,Nível e profundidade da água,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-100-O00-00124,100,SCALE_PRIMARY_O00_V1,100.00000000000786,0,Q01,Nível e profundidade da água,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-100-O00-00125,100,SCALE_PRIMARY_O00_V1,100.00000000000786,0,Q01,Nível e profundidade da água,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-100-O00-00126,100,SCALE_PRIMARY_O00_V1,100.00000000000786,0,Q01,Nível e profundidade da água,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-100-O00-00127,100,SCALE_PRIMARY_O00_V1,100.00000000000786,1,Q01,Nível e profundidade da água,1,100.0,0,0.0,0,1,0,SOMENTE_EVIDENCIA_PARCIAL,UNKNOWN_REPRESENTATIVIDADE_NAO_DEMONSTRADA,Q01_R03=1|Q01_R05=1|Q01_R06=1,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-100-O00-00128,100,SCALE_PRIMARY_O00_V1,100.00000000000786,3,Q01,Nível e profundidade da água,3,100.0,0,0.0,1,2,0,SOMENTE_EVIDENCIA_PARCIAL,UNKNOWN_REPRESENTATIVIDADE_NAO_DEMONSTRADA,Q01_R03=3|Q01_R05=3|Q01_R06=3,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-100-O00-00129,100,SCALE_PRIMARY_O00_V1,100.00000000000786,1,Q01,Nível e profundidade da água,1,100.0,0,0.0,0,1,0,SOMENTE_EVIDENCIA_PARCIAL,UNKNOWN_REPRESENTATIVIDADE_NAO_DEMONSTRADA,Q01_R03=1|Q01_R05=1|Q01_R06=1,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-100-O00-00130,100,SCALE_PRIMARY_O00_V1,100.00000000000786,0,Q01,Nível e profundidade da água,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-100-O00-00131,100,SCALE_PRIMARY_O00_V1,93.154447696931,0,Q01,Nível e profundidade da água,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-100-O00-00132,100,SCALE_PRIMARY_O00_V1,16.94473860198492,0,Q01,Nível e profundidade da água,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-100-O00-00133,100,SCALE_PRIMARY_O00_V1,34.265032910748545,0,Q01,Nível e profundidade da água,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-100-O00-00134,100,SCALE_PRIMARY_O00_V1,100.00000000000786,0,Q01,Nível e profundidade da água,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-100-O00-00135,100,SCALE_PRIMARY_O00_V1,100.00000000000786,0,Q01,Nível e profundidade da água,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-100-O00-00136,100,SCALE_PRIMARY_O00_V1,100.00000000000786,0,Q01,Nível e profundidade da água,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-100-O00-00137,100,SCALE_PRIMARY_O00_V1,100.00000000000786,0,Q01,Nível e profundidade da água,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-100-O00-00138,100,SCALE_PRIMARY_O00_V1,100.00000000000786,0,Q01,Nível e profundidade da água,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-100-O00-00139,100,SCALE_PRIMARY_O00_V1,100.00000000000786,0,Q01,Nível e profundidade da água,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-100-O00-00140,100,SCALE_PRIMARY_O00_V1,100.00000000000786,0,Q01,Nível e profundidade da água,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-100-O00-00141,100,SCALE_PRIMARY_O00_V1,100.00000000000786,0,Q01,Nível e profundidade da água,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-100-O00-00142,100,SCALE_PRIMARY_O00_V1,100.00000000000786,0,Q01,Nível e profundidade da água,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-100-O00-00143,100,SCALE_PRIMARY_O00_V1,100.00000000000786,0,Q01,Nível e profundidade da água,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-100-O00-00144,100,SCALE_PRIMARY_O00_V1,100.00000000000786,0,Q01,Nível e profundidade da água,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-100-O00-00145,100,SCALE_PRIMARY_O00_V1,100.00000000000786,0,Q01,Nível e profundidade da água,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-100-O00-00146,100,SCALE_PRIMARY_O00_V1,100.00000000000786,1,Q01,Nível e profundidade da água,1,100.0,0,0.0,0,1,0,SOMENTE_EVIDENCIA_PARCIAL,UNKNOWN_REPRESENTATIVIDADE_NAO_DEMONSTRADA,Q01_R03=1|Q01_R05=1|Q01_R06=1,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-100-O00-00147,100,SCALE_PRIMARY_O00_V1,100.00000000000786,0,Q01,Nível e profundidade da água,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-100-O00-00148,100,SCALE_PRIMARY_O00_V1,100.00000000000786,1,Q01,Nível e profundidade da água,1,100.0,0,0.0,0,1,0,SOMENTE_EVIDENCIA_PARCIAL,UNKNOWN_REPRESENTATIVIDADE_NAO_DEMONSTRADA,Q01_R03=1|Q01_R05=1|Q01_R06=1,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-100-O00-00149,100,SCALE_PRIMARY_O00_V1,100.00000000000786,0,Q01,Nível e profundidade da água,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
SCALE-100-O00-00150,100,SCALE_PRIMARY_O00_V1,99.97699222649749,0,Q01,Nível e profundidade da água,0,,0,,0,0,0,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,UNKNOWN_SEM_POCOS_NO_CONJUNTO_AUDITADO,,False,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
