support_id,unit,unit_assignment_status,domain,domain_assignment_status,x_5880,y_5880
SP5-0136-0072,Grupo Caiuá,OK,Granular (Gr),OK,5242500.0,7697500.0
SP5-0136-0073,Formação Serra Geral,OK,Fraturada (Fr),OK,5242500.0,7702500.0
SP5-0136-0074,Formação Serra Geral,OK,Fraturada (Fr),OK,5242500.0,7707500.0
SP5-0136-0075,Formação Serra Geral,OK,Fraturada (Fr),OK,5242500.0,7712500.0
SP5-0136-0076,Formação Serra Geral,OK,Fraturada (Fr),OK,5242500.0,7717500.0
SP5-0136-0077,Grupo Caiuá,OK,Granular (Gr),OK,5242500.0,7722500.0
SP5-0136-0078,Grupo Caiuá,OK,Granular (Gr),OK,5242500.0,7727500.0
SP5-0136-0079,Grupo Caiuá,OK,Granular (Gr),OK,5242500.0,7732500.0
SP5-0136-0080,Grupo Caiuá,OK,Granular (Gr),OK,5242500.0,7737500.0
SP5-0136-0081,Grupo Caiuá,OK,Granular (Gr),OK,5242500.0,7742500.0
SP5-0136-0082,Grupo Caiuá,OK,Granular (Gr),OK,5242500.0,7747500.0
SP5-0136-0083,Grupo Caiuá,OK,Granular (Gr),OK,5242500.0,7752500.0
SP5-0136-0084,Grupo Caiuá,OK,Granular (Gr),OK,5242500.0,7757500.0
SP5-0136-0085,Grupo Caiuá,OK,Granular (Gr),OK,5242500.0,7762500.0
SP5-0136-0086,Grupo Caiuá,OK,Granular (Gr),OK,5242500.0,7767500.0
SP5-0136-0087,Grupo Caiuá,OK,Granular (Gr),OK,5242500.0,7772500.0
SP5-0136-0088,Grupo Caiuá,OK,Granular (Gr),OK,5242500.0,7777500.0
SP5-0136-0089,Grupo Caiuá,OK,Granular (Gr),OK,5242500.0,7782500.0
SP5-0136-0090,Grupo Caiuá,OK,Granular (Gr),OK,5242500.0,7787500.0
SP5-0136-0091,Grupo Caiuá,OK,Granular (Gr),OK,5242500.0,7792500.0
SP5-0136-0092,Grupo Bauru,OK,Granular (Gr),OK,5242500.0,7797500.0
SP5-0136-0093,Grupo Bauru,OK,Granular (Gr),OK,5242500.0,7802500.0
SP5-0136-0094,Grupo Bauru,OK,Granular (Gr),OK,5242500.0,7807500.0
SP5-0136-0095,Grupo Bauru,OK,Granular (Gr),OK,5242500.0,7812500.0
SP5-0136-0096,Grupo Bauru,OK,Granular (Gr),OK,5242500.0,7817500.0
SP5-0136-0097,Grupo Bauru,OK,Granular (Gr),OK,5242500.0,7822500.0
SP5-0136-0098,Grupo Bauru,OK,Granular (Gr),OK,5242500.0,7827500.0
SP5-0136-0099,Grupo Bauru,OK,Granular (Gr),OK,5242500.0,7832500.0
SP5-0136-0100,Grupo Bauru,OK,Granular (Gr),OK,5242500.0,7837500.0
SP5-0136-0101,Grupo Bauru,OK,Granular (Gr),OK,5242500.0,7842500.0
SP5-0136-0102,Grupo Bauru,OK,Granular (Gr),OK,5242500.0,7847500.0
SP5-0136-0103,Grupo Bauru,OK,Granular (Gr),OK,5242500.0,7852500.0
SP5-0136-0104,Grupo Bauru,OK,Granular (Gr),OK,5242500.0,7857500.0
SP5-0136-0105,Grupo Bauru,OK,Granular (Gr),OK,5242500.0,7862500.0
SP5-0136-0106,Grupo Bauru,OK,Granular (Gr),OK,5242500.0,7867500.0
SP5-0136-0107,Grupo Bauru,OK,Granular (Gr),OK,5242500.0,7872500.0
SP5-0136-0108,Grupo Bauru,OK,Granular (Gr),OK,5242500.0,7877500.0
SP5-0136-0109,Formação Serra Geral,OK,Fraturada (Fr),OK,5242500.0,7882500.0
SP5-0137-0069,Depósitos aluvionares,OK,Granular (Gr),OK,5247500.0,7682500.0
SP5-0137-0070,Depósitos aluvionares,OK,Granular (Gr),OK,5247500.0,7687500.0
SP5-0137-0074,Formação Serra Geral,OK,Fraturada (Fr),OK,5247500.0,7707500.0
SP5-0137-0075,Formação Serra Geral,OK,Fraturada (Fr),OK,5247500.0,7712500.0
SP5-0137-0076,Formação Serra Geral,OK,Fraturada (Fr),OK,5247500.0,7717500.0
SP5-0137-0077,Grupo Caiuá,OK,Granular (Gr),OK,5247500.0,7722500.0
SP5-0137-0078,Grupo Caiuá,OK,Granular (Gr),OK,5247500.0,7727500.0
SP5-0137-0079,Grupo Caiuá,OK,Granular (Gr),OK,5247500.0,7732500.0
SP5-0137-0080,Grupo Caiuá,OK,Granular (Gr),OK,5247500.0,7737500.0
SP5-0137-0081,Grupo Caiuá,OK,Granular (Gr),OK,5247500.0,7742500.0
SP5-0137-0082,Grupo Caiuá,OK,Granular (Gr),OK,5247500.0,7747500.0
SP5-0137-0083,Grupo Caiuá,OK,Granular (Gr),OK,5247500.0,7752500.0
SP5-0137-0084,Grupo Caiuá,OK,Granular (Gr),OK,5247500.0,7757500.0
SP5-0137-0085,Grupo Caiuá,OK,Granular (Gr),OK,5247500.0,7762500.0
SP5-0137-0086,Grupo Caiuá,OK,Granular (Gr),OK,5247500.0,7767500.0
SP5-0137-0087,Grupo Caiuá,OK,Granular (Gr),OK,5247500.0,7772500.0
SP5-0137-0088,Grupo Caiuá,OK,Granular (Gr),OK,5247500.0,7777500.0
SP5-0137-0089,Grupo Bauru,OK,Granular (Gr),OK,5247500.0,7782500.0
SP5-0137-0090,Grupo Bauru,OK,Granular (Gr),OK,5247500.0,7787500.0
SP5-0137-0091,Grupo Bauru,OK,Granular (Gr),OK,5247500.0,7792500.0
SP5-0137-0092,Grupo Bauru,OK,Granular (Gr),OK,5247500.0,7797500.0
SP5-0137-0093,Grupo Bauru,OK,Granular (Gr),OK,5247500.0,7802500.0
SP5-0137-0094,Grupo Bauru,OK,Granular (Gr),OK,5247500.0,7807500.0
SP5-0137-0095,Grupo Bauru,OK,Granular (Gr),OK,5247500.0,7812500.0
SP5-0137-0096,Grupo Bauru,OK,Granular (Gr),OK,5247500.0,7817500.0
SP5-0137-0097,Grupo Bauru,OK,Granular (Gr),OK,5247500.0,7822500.0
SP5-0137-0098,Grupo Bauru,OK,Granular (Gr),OK,5247500.0,7827500.0
SP5-0137-0099,Grupo Bauru,OK,Granular (Gr),OK,5247500.0,7832500.0
SP5-0137-0100,Grupo Bauru,OK,Granular (Gr),OK,5247500.0,7837500.0
SP5-0137-0101,Grupo Bauru,OK,Granular (Gr),OK,5247500.0,7842500.0
SP5-0137-0102,Grupo Bauru,OK,Granular (Gr),OK,5247500.0,7847500.0
SP5-0137-0103,Grupo Bauru,OK,Granular (Gr),OK,5247500.0,7852500.0
SP5-0137-0104,Grupo Bauru,OK,Granular (Gr),OK,5247500.0,7857500.0
SP5-0137-0105,Grupo Bauru,OK,Granular (Gr),OK,5247500.0,7862500.0
SP5-0137-0106,Grupo Bauru,OK,Granular (Gr),OK,5247500.0,7867500.0
SP5-0137-0107,Grupo Bauru,OK,Granular (Gr),OK,5247500.0,7872500.0
SP5-0137-0108,Grupo Bauru,OK,Granular (Gr),OK,5247500.0,7877500.0
SP5-0138-0076,Formação Serra Geral,OK,Fraturada (Fr),OK,5252500.0,7717500.0
SP5-0138-0077,Formação Serra Geral,OK,Fraturada (Fr),OK,5252500.0,7722500.0
SP5-0138-0078,Grupo Caiuá,OK,Granular (Gr),OK,5252500.0,7727500.0
SP5-0138-0079,Grupo Caiuá,OK,Granular (Gr),OK,5252500.0,7732500.0
SP5-0138-0080,Grupo Caiuá,OK,Granular (Gr),OK,5252500.0,7737500.0
SP5-0138-0081,Grupo Caiuá,OK,Granular (Gr),OK,5252500.0,7742500.0
SP5-0138-0082,Grupo Caiuá,OK,Granular (Gr),OK,5252500.0,7747500.0
SP5-0138-0083,Grupo Caiuá,OK,Granular (Gr),OK,5252500.0,7752500.0
SP5-0138-0084,Grupo Caiuá,OK,Granular (Gr),OK,5252500.0,7757500.0
SP5-0138-0085,Grupo Caiuá,OK,Granular (Gr),OK,5252500.0,7762500.0
SP5-0138-0086,Grupo Caiuá,OK,Granular (Gr),OK,5252500.0,7767500.0
SP5-0138-0087,Grupo Caiuá,OK,Granular (Gr),OK,5252500.0,7772500.0
SP5-0138-0088,Grupo Caiuá,OK,Granular (Gr),OK,5252500.0,7777500.0
SP5-0138-0089,Grupo Caiuá,OK,Granular (Gr),OK,5252500.0,7782500.0
SP5-0138-0090,Grupo Bauru,OK,Granular (Gr),OK,5252500.0,7787500.0
SP5-0138-0091,Grupo Bauru,OK,Granular (Gr),OK,5252500.0,7792500.0
SP5-0138-0092,Grupo Bauru,OK,Granular (Gr),OK,5252500.0,7797500.0
SP5-0138-0093,Grupo Bauru,OK,Granular (Gr),OK,5252500.0,7802500.0
SP5-0138-0094,Grupo Bauru,OK,Granular (Gr),OK,5252500.0,7807500.0
SP5-0138-0095,Grupo Bauru,OK,Granular (Gr),OK,5252500.0,7812500.0
SP5-0138-0096,Grupo Bauru,OK,Granular (Gr),OK,5252500.0,7817500.0
SP5-0138-0097,Grupo Bauru,OK,Granular (Gr),OK,5252500.0,7822500.0
SP5-0138-0098,Grupo Bauru,OK,Granular (Gr),OK,5252500.0,7827500.0
SP5-0138-0099,Grupo Bauru,OK,Granular (Gr),OK,5252500.0,7832500.0
SP5-0138-0100,Grupo Bauru,OK,Granular (Gr),OK,5252500.0,7837500.0
SP5-0138-0101,Grupo Bauru,OK,Granular (Gr),OK,5252500.0,7842500.0
SP5-0138-0102,Grupo Bauru,OK,Granular (Gr),OK,5252500.0,7847500.0
SP5-0138-0103,Grupo Bauru,OK,Granular (Gr),OK,5252500.0,7852500.0
SP5-0138-0104,Grupo Bauru,OK,Granular (Gr),OK,5252500.0,7857500.0
SP5-0138-0105,Grupo Bauru,OK,Granular (Gr),OK,5252500.0,7862500.0
SP5-0138-0106,Grupo Bauru,OK,Granular (Gr),OK,5252500.0,7867500.0
SP5-0138-0107,Grupo Bauru,OK,Granular (Gr),OK,5252500.0,7872500.0
SP5-0138-0108,Grupo Bauru,OK,Granular (Gr),OK,5252500.0,7877500.0
SP5-0139-0077,Formação Serra Geral,OK,Fraturada (Fr),OK,5257500.0,7722500.0
SP5-0139-0078,Formação Serra Geral,OK,Fraturada (Fr),OK,5257500.0,7727500.0
SP5-0139-0079,Grupo Caiuá,OK,Granular (Gr),OK,5257500.0,7732500.0
SP5-0139-0080,Grupo Caiuá,OK,Granular (Gr),OK,5257500.0,7737500.0
SP5-0139-0081,Grupo Caiuá,OK,Granular (Gr),OK,5257500.0,7742500.0
SP5-0139-0082,Grupo Caiuá,OK,Granular (Gr),OK,5257500.0,7747500.0
SP5-0139-0083,Grupo Caiuá,OK,Granular (Gr),OK,5257500.0,7752500.0
SP5-0139-0084,Grupo Caiuá,OK,Granular (Gr),OK,5257500.0,7757500.0
SP5-0139-0085,Grupo Caiuá,OK,Granular (Gr),OK,5257500.0,7762500.0
SP5-0139-0086,Grupo Caiuá,OK,Granular (Gr),OK,5257500.0,7767500.0
SP5-0139-0087,Grupo Caiuá,OK,Granular (Gr),OK,5257500.0,7772500.0
SP5-0139-0088,Grupo Caiuá,OK,Granular (Gr),OK,5257500.0,7777500.0
SP5-0139-0089,Grupo Bauru,OK,Granular (Gr),OK,5257500.0,7782500.0
SP5-0139-0090,Grupo Bauru,OK,Granular (Gr),OK,5257500.0,7787500.0
SP5-0139-0091,Grupo Bauru,OK,Granular (Gr),OK,5257500.0,7792500.0
SP5-0139-0092,Grupo Bauru,OK,Granular (Gr),OK,5257500.0,7797500.0
SP5-0139-0093,Grupo Bauru,OK,Granular (Gr),OK,5257500.0,7802500.0
SP5-0139-0094,Grupo Bauru,OK,Granular (Gr),OK,5257500.0,7807500.0
SP5-0139-0095,Grupo Bauru,OK,Granular (Gr),OK,5257500.0,7812500.0
SP5-0139-0096,Grupo Bauru,OK,Granular (Gr),OK,5257500.0,7817500.0
SP5-0139-0097,Grupo Bauru,OK,Granular (Gr),OK,5257500.0,7822500.0
SP5-0139-0098,Grupo Bauru,OK,Granular (Gr),OK,5257500.0,7827500.0
SP5-0139-0099,Grupo Bauru,OK,Granular (Gr),OK,5257500.0,7832500.0
SP5-0139-0100,Grupo Bauru,OK,Granular (Gr),OK,5257500.0,7837500.0
SP5-0139-0101,Grupo Bauru,OK,Granular (Gr),OK,5257500.0,7842500.0
SP5-0139-0102,Grupo Bauru,OK,Granular (Gr),OK,5257500.0,7847500.0
SP5-0139-0103,Grupo Bauru,OK,Granular (Gr),OK,5257500.0,7852500.0
SP5-0139-0104,Grupo Bauru,OK,Granular (Gr),OK,5257500.0,7857500.0
SP5-0139-0105,Formação Cachoeirinha,OK,Granular (Gr),OK,5257500.0,7862500.0
SP5-0139-0106,Grupo Bauru,OK,Granular (Gr),OK,5257500.0,7867500.0
SP5-0139-0107,Grupo Bauru,OK,Granular (Gr),OK,5257500.0,7872500.0
SP5-0139-0108,Grupo Bauru,OK,Granular (Gr),OK,5257500.0,7877500.0
SP5-0140-0078,Formação Serra Geral,OK,Fraturada (Fr),OK,5262500.0,7727500.0
SP5-0140-0079,Grupo Caiuá,OK,Granular (Gr),OK,5262500.0,7732500.0
SP5-0140-0080,Grupo Caiuá,OK,Granular (Gr),OK,5262500.0,7737500.0
SP5-0140-0081,Grupo Caiuá,OK,Granular (Gr),OK,5262500.0,7742500.0
SP5-0140-0082,Grupo Caiuá,OK,Granular (Gr),OK,5262500.0,7747500.0
SP5-0140-0083,Grupo Caiuá,OK,Granular (Gr),OK,5262500.0,7752500.0
SP5-0140-0084,Grupo Caiuá,OK,Granular (Gr),OK,5262500.0,7757500.0
SP5-0140-0085,Grupo Caiuá,OK,Granular (Gr),OK,5262500.0,7762500.0
SP5-0140-0086,Grupo Caiuá,OK,Granular (Gr),OK,5262500.0,7767500.0
SP5-0140-0087,Grupo Bauru,OK,Granular (Gr),OK,5262500.0,7772500.0
SP5-0140-0088,Grupo Bauru,OK,Granular (Gr),OK,5262500.0,7777500.0
SP5-0140-0089,Grupo Bauru,OK,Granular (Gr),OK,5262500.0,7782500.0
SP5-0140-0090,Grupo Bauru,OK,Granular (Gr),OK,5262500.0,7787500.0
SP5-0140-0091,Grupo Bauru,OK,Granular (Gr),OK,5262500.0,7792500.0
SP5-0140-0092,Grupo Bauru,OK,Granular (Gr),OK,5262500.0,7797500.0
SP5-0140-0093,Grupo Bauru,OK,Granular (Gr),OK,5262500.0,7802500.0
SP5-0140-0094,Grupo Bauru,OK,Granular (Gr),OK,5262500.0,7807500.0
SP5-0140-0095,Grupo Bauru,OK,Granular (Gr),OK,5262500.0,7812500.0
SP5-0140-0096,Grupo Bauru,OK,Granular (Gr),OK,5262500.0,7817500.0
SP5-0140-0097,Grupo Bauru,OK,Granular (Gr),OK,5262500.0,7822500.0
SP5-0140-0098,Grupo Bauru,OK,Granular (Gr),OK,5262500.0,7827500.0
SP5-0140-0099,Grupo Bauru,OK,Granular (Gr),OK,5262500.0,7832500.0
SP5-0140-0100,Grupo Bauru,OK,Granular (Gr),OK,5262500.0,7837500.0
SP5-0140-0101,Grupo Bauru,OK,Granular (Gr),OK,5262500.0,7842500.0
SP5-0140-0102,Grupo Bauru,OK,Granular (Gr),OK,5262500.0,7847500.0
SP5-0140-0103,Grupo Bauru,OK,Granular (Gr),OK,5262500.0,7852500.0
SP5-0140-0104,Grupo Bauru,OK,Granular (Gr),OK,5262500.0,7857500.0
SP5-0140-0105,Formação Cachoeirinha,OK,Granular (Gr),OK,5262500.0,7862500.0
SP5-0140-0106,Grupo Bauru,OK,Granular (Gr),OK,5262500.0,7867500.0
SP5-0140-0107,Grupo Bauru,OK,Granular (Gr),OK,5262500.0,7872500.0
SP5-0140-0108,Grupo Bauru,OK,Granular (Gr),OK,5262500.0,7877500.0
SP5-0141-0080,Grupo Caiuá,OK,Granular (Gr),OK,5267500.0,7737500.0
SP5-0141-0081,Grupo Caiuá,OK,Granular (Gr),OK,5267500.0,7742500.0
SP5-0141-0082,Grupo Caiuá,OK,Granular (Gr),OK,5267500.0,7747500.0
SP5-0141-0083,Grupo Caiuá,OK,Granular (Gr),OK,5267500.0,7752500.0
SP5-0141-0084,Grupo Caiuá,OK,Granular (Gr),OK,5267500.0,7757500.0
SP5-0141-0085,Grupo Caiuá,OK,Granular (Gr),OK,5267500.0,7762500.0
SP5-0141-0086,Grupo Caiuá,OK,Granular (Gr),OK,5267500.0,7767500.0
SP5-0141-0087,Grupo Caiuá,OK,Granular (Gr),OK,5267500.0,7772500.0
SP5-0141-0088,Grupo Bauru,OK,Granular (Gr),OK,5267500.0,7777500.0
SP5-0141-0089,Grupo Bauru,OK,Granular (Gr),OK,5267500.0,7782500.0
SP5-0141-0090,Grupo Bauru,OK,Granular (Gr),OK,5267500.0,7787500.0
SP5-0141-0091,Grupo Bauru,OK,Granular (Gr),OK,5267500.0,7792500.0
SP5-0141-0092,Grupo Bauru,OK,Granular (Gr),OK,5267500.0,7797500.0
SP5-0141-0093,Grupo Bauru,OK,Granular (Gr),OK,5267500.0,7802500.0
SP5-0141-0094,Grupo Bauru,OK,Granular (Gr),OK,5267500.0,7807500.0
SP5-0141-0095,Grupo Bauru,OK,Granular (Gr),OK,5267500.0,7812500.0
SP5-0141-0096,Grupo Bauru,OK,Granular (Gr),OK,5267500.0,7817500.0
SP5-0141-0097,Grupo Bauru,OK,Granular (Gr),OK,5267500.0,7822500.0
SP5-0141-0098,Grupo Bauru,OK,Granular (Gr),OK,5267500.0,7827500.0
SP5-0141-0099,Grupo Bauru,OK,Granular (Gr),OK,5267500.0,7832500.0
SP5-0141-0100,Grupo Bauru,OK,Granular (Gr),OK,5267500.0,7837500.0
SP5-0141-0101,Grupo Bauru,OK,Granular (Gr),OK,5267500.0,7842500.0
SP5-0141-0102,Grupo Bauru,OK,Granular (Gr),OK,5267500.0,7847500.0
SP5-0141-0103,Grupo Bauru,OK,Granular (Gr),OK,5267500.0,7852500.0
SP5-0141-0104,Grupo Bauru,OK,Granular (Gr),OK,5267500.0,7857500.0
SP5-0141-0105,Grupo Bauru,OK,Granular (Gr),OK,5267500.0,7862500.0
SP5-0141-0106,Grupo Bauru,OK,Granular (Gr),OK,5267500.0,7867500.0
SP5-0141-0107,Grupo Bauru,OK,Granular (Gr),OK,5267500.0,7872500.0
SP5-0141-0108,Formação Serra Geral,OK,Fraturada (Fr),OK,5267500.0,7877500.0
SP5-0142-0081,Grupo Caiuá,OK,Granular (Gr),OK,5272500.0,7742500.0
SP5-0142-0082,Grupo Caiuá,OK,Granular (Gr),OK,5272500.0,7747500.0
SP5-0142-0083,Grupo Caiuá,OK,Granular (Gr),OK,5272500.0,7752500.0
SP5-0142-0084,Grupo Caiuá,OK,Granular (Gr),OK,5272500.0,7757500.0
SP5-0142-0085,Grupo Caiuá,OK,Granular (Gr),OK,5272500.0,7762500.0
SP5-0142-0086,Grupo Caiuá,OK,Granular (Gr),OK,5272500.0,7767500.0
SP5-0142-0087,Grupo Bauru,OK,Granular (Gr),OK,5272500.0,7772500.0
SP5-0142-0088,Grupo Caiuá,OK,Granular (Gr),OK,5272500.0,7777500.0
SP5-0142-0089,Grupo Bauru,OK,Granular (Gr),OK,5272500.0,7782500.0
SP5-0142-0090,Grupo Bauru,OK,Granular (Gr),OK,5272500.0,7787500.0
SP5-0142-0091,Grupo Bauru,OK,Granular (Gr),OK,5272500.0,7792500.0
SP5-0142-0092,Grupo Bauru,OK,Granular (Gr),OK,5272500.0,7797500.0
SP5-0142-0093,Grupo Bauru,OK,Granular (Gr),OK,5272500.0,7802500.0
SP5-0142-0094,Grupo Bauru,OK,Granular (Gr),OK,5272500.0,7807500.0
SP5-0142-0095,Grupo Bauru,OK,Granular (Gr),OK,5272500.0,7812500.0
SP5-0142-0096,Grupo Bauru,OK,Granular (Gr),OK,5272500.0,7817500.0
SP5-0142-0097,Grupo Bauru,OK,Granular (Gr),OK,5272500.0,7822500.0
SP5-0142-0098,Grupo Bauru,OK,Granular (Gr),OK,5272500.0,7827500.0
SP5-0142-0099,Grupo Bauru,OK,Granular (Gr),OK,5272500.0,7832500.0
SP5-0142-0100,Grupo Bauru,OK,Granular (Gr),OK,5272500.0,7837500.0
SP5-0142-0101,Grupo Bauru,OK,Granular (Gr),OK,5272500.0,7842500.0
SP5-0142-0102,Grupo Bauru,OK,Granular (Gr),OK,5272500.0,7847500.0
SP5-0142-0103,Grupo Bauru,OK,Granular (Gr),OK,5272500.0,7852500.0
SP5-0142-0104,Grupo Bauru,OK,Granular (Gr),OK,5272500.0,7857500.0
SP5-0142-0105,Grupo Bauru,OK,Granular (Gr),OK,5272500.0,7862500.0
SP5-0142-0106,Grupo Bauru,OK,Granular (Gr),OK,5272500.0,7867500.0
SP5-0142-0107,Grupo Bauru,OK,Granular (Gr),OK,5272500.0,7872500.0
SP5-0143-0082,Grupo Caiuá,OK,Granular (Gr),OK,5277500.0,7747500.0
SP5-0143-0083,Grupo Caiuá,OK,Granular (Gr),OK,5277500.0,7752500.0
SP5-0143-0084,Grupo Caiuá,OK,Granular (Gr),OK,5277500.0,7757500.0
SP5-0143-0085,Grupo Caiuá,OK,Granular (Gr),OK,5277500.0,7762500.0
SP5-0143-0086,Grupo Caiuá,OK,Granular (Gr),OK,5277500.0,7767500.0
SP5-0143-0087,Grupo Caiuá,OK,Granular (Gr),OK,5277500.0,7772500.0
SP5-0143-0088,Grupo Caiuá,OK,Granular (Gr),OK,5277500.0,7777500.0
SP5-0143-0089,Grupo Caiuá,OK,Granular (Gr),OK,5277500.0,7782500.0
SP5-0143-0090,Grupo Bauru,OK,Granular (Gr),OK,5277500.0,7787500.0
SP5-0143-0091,Grupo Bauru,OK,Granular (Gr),OK,5277500.0,7792500.0
SP5-0143-0092,Grupo Bauru,OK,Granular (Gr),OK,5277500.0,7797500.0
SP5-0143-0093,Grupo Bauru,OK,Granular (Gr),OK,5277500.0,7802500.0
SP5-0143-0094,Grupo Bauru,OK,Granular (Gr),OK,5277500.0,7807500.0
SP5-0143-0095,Grupo Bauru,OK,Granular (Gr),OK,5277500.0,7812500.0
SP5-0143-0096,Grupo Bauru,OK,Granular (Gr),OK,5277500.0,7817500.0
SP5-0143-0097,Grupo Bauru,OK,Granular (Gr),OK,5277500.0,7822500.0
SP5-0143-0098,Grupo Bauru,OK,Granular (Gr),OK,5277500.0,7827500.0
SP5-0143-0099,Grupo Bauru,OK,Granular (Gr),OK,5277500.0,7832500.0
SP5-0143-0100,Grupo Bauru,OK,Granular (Gr),OK,5277500.0,7837500.0
SP5-0143-0101,Grupo Bauru,OK,Granular (Gr),OK,5277500.0,7842500.0
SP5-0143-0102,Grupo Bauru,OK,Granular (Gr),OK,5277500.0,7847500.0
SP5-0143-0103,Grupo Bauru,OK,Granular (Gr),OK,5277500.0,7852500.0
SP5-0143-0104,Grupo Bauru,OK,Granular (Gr),OK,5277500.0,7857500.0
SP5-0143-0105,Grupo Bauru,OK,Granular (Gr),OK,5277500.0,7862500.0
SP5-0143-0106,Grupo Bauru,OK,Granular (Gr),OK,5277500.0,7867500.0
SP5-0144-0083,Grupo Caiuá,OK,Granular (Gr),OK,5282500.0,7752500.0
SP5-0144-0084,Grupo Caiuá,OK,Granular (Gr),OK,5282500.0,7757500.0
SP5-0144-0085,Grupo Caiuá,OK,Granular (Gr),OK,5282500.0,7762500.0
SP5-0144-0086,Grupo Bauru,OK,Granular (Gr),OK,5282500.0,7767500.0
SP5-0144-0087,Grupo Caiuá,OK,Granular (Gr),OK,5282500.0,7772500.0
SP5-0144-0088,Grupo Caiuá,OK,Granular (Gr),OK,5282500.0,7777500.0
SP5-0144-0089,Grupo Bauru,OK,Granular (Gr),OK,5282500.0,7782500.0
SP5-0144-0090,Grupo Bauru,OK,Granular (Gr),OK,5282500.0,7787500.0
SP5-0144-0091,Grupo Bauru,OK,Granular (Gr),OK,5282500.0,7792500.0
SP5-0144-0092,Grupo Bauru,OK,Granular (Gr),OK,5282500.0,7797500.0
SP5-0144-0093,Grupo Bauru,OK,Granular (Gr),OK,5282500.0,7802500.0
SP5-0144-0094,Grupo Bauru,OK,Granular (Gr),OK,5282500.0,7807500.0
SP5-0144-0095,Grupo Bauru,OK,Granular (Gr),OK,5282500.0,7812500.0
SP5-0144-0096,Grupo Bauru,OK,Granular (Gr),OK,5282500.0,7817500.0
SP5-0144-0097,Grupo Bauru,OK,Granular (Gr),OK,5282500.0,7822500.0
SP5-0144-0098,Grupo Bauru,OK,Granular (Gr),OK,5282500.0,7827500.0
SP5-0144-0099,Grupo Bauru,OK,Granular (Gr),OK,5282500.0,7832500.0
SP5-0144-0100,Grupo Bauru,OK,Granular (Gr),OK,5282500.0,7837500.0
SP5-0144-0101,Grupo Bauru,OK,Granular (Gr),OK,5282500.0,7842500.0
SP5-0144-0102,Grupo Bauru,OK,Granular (Gr),OK,5282500.0,7847500.0
SP5-0144-0103,Grupo Bauru,OK,Granular (Gr),OK,5282500.0,7852500.0
SP5-0144-0104,Grupo Bauru,OK,Granular (Gr),OK,5282500.0,7857500.0
SP5-0144-0105,Grupo Bauru,OK,Granular (Gr),OK,5282500.0,7862500.0
SP5-0144-0106,Grupo Bauru,OK,Granular (Gr),OK,5282500.0,7867500.0
SP5-0145-0083,Grupo Caiuá,OK,Granular (Gr),OK,5287500.0,7752500.0
SP5-0145-0084,Grupo Caiuá,OK,Granular (Gr),OK,5287500.0,7757500.0
SP5-0145-0085,Grupo Caiuá,OK,Granular (Gr),OK,5287500.0,7762500.0
SP5-0145-0086,Grupo Caiuá,OK,Granular (Gr),OK,5287500.0,7767500.0
SP5-0145-0087,Grupo Caiuá,OK,Granular (Gr),OK,5287500.0,7772500.0
SP5-0145-0088,Grupo Caiuá,OK,Granular (Gr),OK,5287500.0,7777500.0
SP5-0145-0089,Grupo Caiuá,OK,Granular (Gr),OK,5287500.0,7782500.0
SP5-0145-0090,Grupo Bauru,OK,Granular (Gr),OK,5287500.0,7787500.0
SP5-0145-0091,Grupo Bauru,OK,Granular (Gr),OK,5287500.0,7792500.0
SP5-0145-0092,Grupo Bauru,OK,Granular (Gr),OK,5287500.0,7797500.0
SP5-0145-0093,Grupo Bauru,OK,Granular (Gr),OK,5287500.0,7802500.0
SP5-0145-0094,Grupo Bauru,OK,Granular (Gr),OK,5287500.0,7807500.0
SP5-0145-0095,Grupo Bauru,OK,Granular (Gr),OK,5287500.0,7812500.0
SP5-0145-0096,Grupo Bauru,OK,Granular (Gr),OK,5287500.0,7817500.0
SP5-0145-0097,Grupo Bauru,OK,Granular (Gr),OK,5287500.0,7822500.0
SP5-0145-0098,Grupo Bauru,OK,Granular (Gr),OK,5287500.0,7827500.0
SP5-0145-0099,Grupo Bauru,OK,Granular (Gr),OK,5287500.0,7832500.0
SP5-0145-0100,Grupo Bauru,OK,Granular (Gr),OK,5287500.0,7837500.0
SP5-0145-0101,Formação Serra Geral,OK,Fraturada (Fr),OK,5287500.0,7842500.0
SP5-0145-0102,Grupo Bauru,OK,Granular (Gr),OK,5287500.0,7847500.0
SP5-0145-0103,Grupo Bauru,OK,Granular (Gr),OK,5287500.0,7852500.0
SP5-0145-0104,Grupo Bauru,OK,Granular (Gr),OK,5287500.0,7857500.0
SP5-0145-0105,Grupo Bauru,OK,Granular (Gr),OK,5287500.0,7862500.0
SP5-0146-0083,Grupo Caiuá,OK,Granular (Gr),OK,5292500.0,7752500.0
SP5-0146-0084,Grupo Caiuá,OK,Granular (Gr),OK,5292500.0,7757500.0
SP5-0146-0085,Grupo Caiuá,OK,Granular (Gr),OK,5292500.0,7762500.0
SP5-0146-0086,Grupo Caiuá,OK,Granular (Gr),OK,5292500.0,7767500.0
SP5-0146-0087,Grupo Caiuá,OK,Granular (Gr),OK,5292500.0,7772500.0
SP5-0146-0088,Grupo Bauru,OK,Granular (Gr),OK,5292500.0,7777500.0
SP5-0146-0089,Grupo Caiuá,OK,Granular (Gr),OK,5292500.0,7782500.0
