well_id,scale_km2,cell_id,assignment_method,assignment_distance_m,boundary_candidates_n
3500065082,100,SCALE-100-O00-01463,POINT_IN_POLYGON_WGS84,0.0,1
3500023242,100,SCALE-100-O00-03145,POINT_IN_POLYGON_WGS84,0.0,1
3500065133,100,SCALE-100-O00-03383,POINT_IN_POLYGON_WGS84,0.0,1
3500065013,100,SCALE-100-O00-00806,POINT_IN_POLYGON_WGS84,0.0,1
3500065016,100,SCALE-100-O00-00804,POINT_IN_POLYGON_WGS84,0.0,1
3500065018,100,SCALE-100-O00-01604,POINT_IN_POLYGON_WGS84,0.0,1
3500065068,100,SCALE-100-O00-00727,POINT_IN_POLYGON_WGS84,0.0,1
3500068743,100,SCALE-100-O00-02687,POINT_IN_POLYGON_WGS84,0.0,1
3500068742,100,SCALE-100-O00-02123,POINT_IN_POLYGON_WGS84,0.0,1
3500070995,100,SCALE-100-O00-00047,POINT_IN_POLYGON_WGS84,0.0,1
3500070926,100,SCALE-100-O00-00450,POINT_IN_POLYGON_WGS84,0.0,1
3500069991,100,SCALE-100-O00-00804,POINT_IN_POLYGON_WGS84,0.0,1
3500022591,100,SCALE-100-O00-03232,POINT_IN_POLYGON_WGS84,0.0,1
3500026944,100,SCALE-100-O00-00460,POINT_IN_POLYGON_WGS84,0.0,1
3500026950,100,SCALE-100-O00-00186,POINT_IN_POLYGON_WGS84,0.0,1
3500026951,100,SCALE-100-O00-00374,POINT_IN_POLYGON_WGS84,0.0,1
3500027020,100,SCALE-100-O00-00623,POINT_IN_POLYGON_WGS84,0.0,1
3500027043,100,SCALE-100-O00-01463,POINT_IN_POLYGON_WGS84,0.0,1
3500027145,100,SCALE-100-O00-00627,POINT_IN_POLYGON_WGS84,0.0,1
3500027199,100,SCALE-100-O00-01463,POINT_IN_POLYGON_WGS84,0.0,1
3500027213,100,SCALE-100-O00-01462,POINT_IN_POLYGON_WGS84,0.0,1
3500027214,100,SCALE-100-O00-01463,POINT_IN_POLYGON_WGS84,0.0,1
3500027215,100,SCALE-100-O00-00560,POINT_IN_POLYGON_WGS84,0.0,1
3500045422,100,SCALE-100-O00-01892,POINT_IN_POLYGON_WGS84,0.0,1
3500053093,100,SCALE-100-O00-03597,POINT_IN_POLYGON_WGS84,0.0,1
3500023386,100,SCALE-100-O00-00464,POINT_IN_POLYGON_WGS84,0.0,1
3500045692,100,SCALE-100-O00-00306,POINT_IN_POLYGON_WGS84,0.0,1
3500045362,100,SCALE-100-O00-01132,POINT_IN_POLYGON_WGS84,0.0,1
3500045573,100,SCALE-100-O00-00375,POINT_IN_POLYGON_WGS84,0.0,1
3500045138,100,SCALE-100-O00-00450,POINT_IN_POLYGON_WGS84,0.0,1
3500045536,100,SCALE-100-O00-00563,POINT_IN_POLYGON_WGS84,0.0,1
3500045256,100,SCALE-100-O00-00414,POINT_IN_POLYGON_WGS84,0.0,1
3500045148,100,SCALE-100-O00-01187,POINT_IN_POLYGON_WGS84,0.0,1
3500045160,100,SCALE-100-O00-02590,POINT_IN_POLYGON_WGS84,0.0,1
3500045204,100,SCALE-100-O00-00458,POINT_IN_POLYGON_WGS84,0.0,1
3500045532,100,SCALE-100-O00-01544,POINT_IN_POLYGON_WGS84,0.0,1
3500045388,100,SCALE-100-O00-01067,POINT_IN_POLYGON_WGS84,0.0,1
3500045521,100,SCALE-100-O00-02791,POINT_IN_POLYGON_WGS84,0.0,1
3500045131,100,SCALE-100-O00-01129,POINT_IN_POLYGON_WGS84,0.0,1
3500045505,100,SCALE-100-O00-01462,POINT_IN_POLYGON_WGS84,0.0,1
3500045446,100,SCALE-100-O00-01252,POINT_IN_POLYGON_WGS84,0.0,1
3500045563,100,SCALE-100-O00-01132,POINT_IN_POLYGON_WGS84,0.0,1
3500045372,100,SCALE-100-O00-01561,POINT_IN_POLYGON_WGS84,0.0,1
3500045506,100,SCALE-100-O00-01400,POINT_IN_POLYGON_WGS84,0.0,1
3500023140,100,SCALE-100-O00-00176,POINT_IN_POLYGON_WGS84,0.0,1
3500045491,100,SCALE-100-O00-01752,POINT_IN_POLYGON_WGS84,0.0,1
3500045162,100,SCALE-100-O00-01763,POINT_IN_POLYGON_WGS84,0.0,1
3500045483,100,SCALE-100-O00-02932,POINT_IN_POLYGON_WGS84,0.0,1
3500045215,100,SCALE-100-O00-00495,POINT_IN_POLYGON_WGS84,0.0,1
3500045142,100,SCALE-100-O00-00239,POINT_IN_POLYGON_WGS84,0.0,1
3500045366,100,SCALE-100-O00-00833,POINT_IN_POLYGON_WGS84,0.0,1
3500045515,100,SCALE-100-O00-02659,POINT_IN_POLYGON_WGS84,0.0,1
3500045302,100,SCALE-100-O00-01496,POINT_IN_POLYGON_WGS84,0.0,1
3500045439,100,SCALE-100-O00-02521,POINT_IN_POLYGON_WGS84,0.0,1
3500045430,100,SCALE-100-O00-02590,POINT_IN_POLYGON_WGS84,0.0,1
3500045496,100,SCALE-100-O00-01753,POINT_IN_POLYGON_WGS84,0.0,1
3500045239,100,SCALE-100-O00-01883,POINT_IN_POLYGON_WGS84,0.0,1
3500045503,100,SCALE-100-O00-02590,POINT_IN_POLYGON_WGS84,0.0,1
3500045261,100,SCALE-100-O00-00419,POINT_IN_POLYGON_WGS84,0.0,1
3500045349,100,SCALE-100-O00-03047,POINT_IN_POLYGON_WGS84,0.0,1
3500045145,100,SCALE-100-O00-01187,POINT_IN_POLYGON_WGS84,0.0,1
3500045365,100,SCALE-100-O00-02590,POINT_IN_POLYGON_WGS84,0.0,1
3500045520,100,SCALE-100-O00-02522,POINT_IN_POLYGON_WGS84,0.0,1
3500045280,100,SCALE-100-O00-03041,POINT_IN_POLYGON_WGS84,0.0,1
3500045271,100,SCALE-100-O00-01131,POINT_IN_POLYGON_WGS84,0.0,1
3500045323,100,SCALE-100-O00-00450,POINT_IN_POLYGON_WGS84,0.0,1
3500045207,100,SCALE-100-O00-01482,POINT_IN_POLYGON_WGS84,0.0,1
3500045167,100,SCALE-100-O00-01755,POINT_IN_POLYGON_WGS84,0.0,1
3500045456,100,SCALE-100-O00-02658,POINT_IN_POLYGON_WGS84,0.0,1
3500045534,100,SCALE-100-O00-00405,POINT_IN_POLYGON_WGS84,0.0,1
3500045211,100,SCALE-100-O00-01068,POINT_IN_POLYGON_WGS84,0.0,1
3500045524,100,SCALE-100-O00-02451,POINT_IN_POLYGON_WGS84,0.0,1
3500045297,100,SCALE-100-O00-02204,POINT_IN_POLYGON_WGS84,0.0,1
3500045303,100,SCALE-100-O00-00019,POINT_IN_POLYGON_WGS84,0.0,1
3500072597,100,SCALE-100-O00-00176,POINT_IN_POLYGON_WGS84,0.0,1
3500045286,100,SCALE-100-O00-00775,POINT_IN_POLYGON_WGS84,0.0,1
3500045484,100,SCALE-100-O00-02931,POINT_IN_POLYGON_WGS84,0.0,1
3500045360,100,SCALE-100-O00-01431,POINT_IN_POLYGON_WGS84,0.0,1
3500045498,100,SCALE-100-O00-02590,POINT_IN_POLYGON_WGS84,0.0,1
3500045412,100,SCALE-100-O00-01188,POINT_IN_POLYGON_WGS84,0.0,1
3500045420,100,SCALE-100-O00-00505,POINT_IN_POLYGON_WGS84,0.0,1
3500045566,100,SCALE-100-O00-01894,POINT_IN_POLYGON_WGS84,0.0,1
3500045327,100,SCALE-100-O00-02658,POINT_IN_POLYGON_WGS84,0.0,1
3500045123,100,SCALE-100-O00-01370,POINT_IN_POLYGON_WGS84,0.0,1
3500045270,100,SCALE-100-O00-01492,POINT_IN_POLYGON_WGS84,0.0,1
3500045596,100,SCALE-100-O00-01624,POINT_IN_POLYGON_WGS84,0.0,1
3500045180,100,SCALE-100-O00-00669,POINT_IN_POLYGON_WGS84,0.0,1
3500045590,100,SCALE-100-O00-00502,POINT_IN_POLYGON_WGS84,0.0,1
3500045535,100,SCALE-100-O00-00563,POINT_IN_POLYGON_WGS84,0.0,1
3500045597,100,SCALE-100-O00-01684,POINT_IN_POLYGON_WGS84,0.0,1
3500045523,100,SCALE-100-O00-02659,POINT_IN_POLYGON_WGS84,0.0,1
3500045212,100,SCALE-100-O00-01066,POINT_IN_POLYGON_WGS84,0.0,1
3500045582,100,SCALE-100-O00-02238,POINT_IN_POLYGON_WGS84,0.0,1
3500045469,100,SCALE-100-O00-00951,POINT_IN_POLYGON_WGS84,0.0,1
3500023143,100,SCALE-100-O00-00176,POINT_IN_POLYGON_WGS84,0.0,1
3500026991,100,SCALE-100-O00-00262,POINT_IN_POLYGON_WGS84,0.0,1
3500023279,100,SCALE-100-O00-00804,POINT_IN_POLYGON_WGS84,0.0,1
3500023327,100,SCALE-100-O00-03047,POINT_IN_POLYGON_WGS84,0.0,1
3500023357,100,SCALE-100-O00-00014,POINT_IN_POLYGON_WGS84,0.0,1
3500071633,100,SCALE-100-O00-01688,POINT_IN_POLYGON_WGS84,0.0,1
3500023307,100,SCALE-100-O00-02336,POINT_IN_POLYGON_WGS84,0.0,1
3500027240,100,SCALE-100-O00-00513,POINT_IN_POLYGON_WGS84,0.0,1
3500045154,100,SCALE-100-O00-01755,POINT_IN_POLYGON_WGS84,0.0,1
3500053094,100,SCALE-100-O00-01687,POINT_IN_POLYGON_WGS84,0.0,1
3500022863,100,SCALE-100-O00-00835,POINT_IN_POLYGON_WGS84,0.0,1
3500022883,100,SCALE-100-O00-00774,POINT_IN_POLYGON_WGS84,0.0,1
3500023148,100,SCALE-100-O00-00176,POINT_IN_POLYGON_WGS84,0.0,1
3500065119,100,SCALE-100-O00-00503,POINT_IN_POLYGON_WGS84,0.0,1
3500071765,100,SCALE-100-O00-00086,POINT_IN_POLYGON_WGS84,0.0,1
3500071759,100,SCALE-100-O00-01371,POINT_IN_POLYGON_WGS84,0.0,1
3500071751,100,SCALE-100-O00-00403,POINT_IN_POLYGON_WGS84,0.0,1
3500071747,100,SCALE-100-O00-00775,POINT_IN_POLYGON_WGS84,0.0,1
3500071744,100,SCALE-100-O00-00950,POINT_IN_POLYGON_WGS84,0.0,1
3500071692,100,SCALE-100-O00-00414,POINT_IN_POLYGON_WGS84,0.0,1
3500071647,100,SCALE-100-O00-01305,POINT_IN_POLYGON_WGS84,0.0,1
3500071560,100,SCALE-100-O00-00554,POINT_IN_POLYGON_WGS84,0.0,1
3500071461,100,SCALE-100-O00-00205,POINT_IN_POLYGON_WGS84,0.0,1
3500071150,100,SCALE-100-O00-00727,POINT_IN_POLYGON_WGS84,0.0,1
3500071138,100,SCALE-100-O00-00414,POINT_IN_POLYGON_WGS84,0.0,1
3500071051,100,SCALE-100-O00-00450,POINT_IN_POLYGON_WGS84,0.0,1
3500071049,100,SCALE-100-O00-01370,POINT_IN_POLYGON_WGS84,0.0,1
3500071013,100,SCALE-100-O00-01462,POINT_IN_POLYGON_WGS84,0.0,1
3500070968,100,SCALE-100-O00-01624,POINT_IN_POLYGON_WGS84,0.0,1
3500070827,100,SCALE-100-O00-00347,POINT_IN_POLYGON_WGS84,0.0,1
3500070637,100,SCALE-100-O00-00450,POINT_IN_POLYGON_WGS84,0.0,1
3500070615,100,SCALE-100-O00-01688,POINT_IN_POLYGON_WGS84,0.0,1
3500070536,100,SCALE-100-O00-00450,POINT_IN_POLYGON_WGS84,0.0,1
3500070474,100,SCALE-100-O00-01689,POINT_IN_POLYGON_WGS84,0.0,1
3500069885,100,SCALE-100-O00-01016,POINT_IN_POLYGON_WGS84,0.0,1
3500069775,100,SCALE-100-O00-00314,POINT_IN_POLYGON_WGS84,0.0,1
3500069734,100,SCALE-100-O00-00450,POINT_IN_POLYGON_WGS84,0.0,1
3500027069,100,SCALE-100-O00-00835,POINT_IN_POLYGON_WGS84,0.0,1
3500045644,100,SCALE-100-O00-01373,POINT_IN_POLYGON_WGS84,0.0,1
3500070106,100,SCALE-100-O00-01677,POINT_IN_POLYGON_WGS84,0.0,1
3500067709,100,SCALE-100-O00-00502,POINT_IN_POLYGON_WGS84,0.0,1
3500067495,100,SCALE-100-O00-02032,POINT_IN_POLYGON_WGS84,0.0,1
3500073770,100,SCALE-100-O00-01624,POINT_IN_POLYGON_WGS84,0.0,1
3500072849,100,SCALE-100-O00-01338,POINT_IN_POLYGON_WGS84,0.0,1
3500072040,100,SCALE-100-O00-02343,POINT_IN_POLYGON_WGS84,0.0,1
3500072851,100,SCALE-100-O00-01677,POINT_IN_POLYGON_WGS84,0.0,1
3500072015,100,SCALE-100-O00-01687,POINT_IN_POLYGON_WGS84,0.0,1
3500072171,100,SCALE-100-O00-00938,POINT_IN_POLYGON_WGS84,0.0,1
3500073189,100,SCALE-100-O00-01808,POINT_IN_POLYGON_WGS84,0.0,1
3500073445,100,SCALE-100-O00-01350,POINT_IN_POLYGON_WGS84,0.0,1
3500072610,100,SCALE-100-O00-01303,POINT_IN_POLYGON_WGS84,0.0,1
3500072265,100,SCALE-100-O00-02697,POINT_IN_POLYGON_WGS84,0.0,1
3500045617,100,SCALE-100-O00-01755,POINT_IN_POLYGON_WGS84,0.0,1
3500073491,100,SCALE-100-O00-01400,POINT_IN_POLYGON_WGS84,0.0,1
3500072279,100,SCALE-100-O00-01173,POINT_IN_POLYGON_WGS84,0.0,1
3500073408,100,SCALE-100-O00-01174,POINT_IN_POLYGON_WGS84,0.0,1
3500073028,100,SCALE-100-O00-01677,POINT_IN_POLYGON_WGS84,0.0,1
3500073921,100,SCALE-100-O00-01173,POINT_IN_POLYGON_WGS84,0.0,1
3500073101,100,SCALE-100-O00-00287,POINT_IN_POLYGON_WGS84,0.0,1
3500073866,100,SCALE-100-O00-00941,POINT_IN_POLYGON_WGS84,0.0,1
3500073673,100,SCALE-100-O00-00453,POINT_IN_POLYGON_WGS84,0.0,1
3500073076,100,SCALE-100-O00-02010,POINT_IN_POLYGON_WGS84,0.0,1
3500073553,100,SCALE-100-O00-01462,POINT_IN_POLYGON_WGS84,0.0,1
3500073562,100,SCALE-100-O00-00186,POINT_IN_POLYGON_WGS84,0.0,1
3500073559,100,SCALE-100-O00-02328,POINT_IN_POLYGON_WGS84,0.0,1
3500073566,100,SCALE-100-O00-02599,POINT_IN_POLYGON_WGS84,0.0,1
3500073587,100,SCALE-100-O00-01205,POINT_IN_POLYGON_WGS84,0.0,1
3500073586,100,SCALE-100-O00-01307,POINT_IN_POLYGON_WGS84,0.0,1
3500073603,100,SCALE-100-O00-00344,POINT_IN_POLYGON_WGS84,0.0,1
3500023250,100,SCALE-100-O00-02455,POINT_IN_POLYGON_WGS84,0.0,1
3500045663,100,SCALE-100-O00-00414,POINT_IN_POLYGON_WGS84,0.0,1
3500073606,100,SCALE-100-O00-00205,POINT_IN_POLYGON_WGS84,0.0,1
3500073605,100,SCALE-100-O00-00319,POINT_IN_POLYGON_WGS84,0.0,1
3500073612,100,SCALE-100-O00-02726,POINT_IN_POLYGON_WGS84,0.0,1
3500073615,100,SCALE-100-O00-02521,POINT_IN_POLYGON_WGS84,0.0,1
3500073622,100,SCALE-100-O00-01755,POINT_IN_POLYGON_WGS84,0.0,1
3500073625,100,SCALE-100-O00-01772,POINT_IN_POLYGON_WGS84,0.0,1
3500073649,100,SCALE-100-O00-01624,POINT_IN_POLYGON_WGS84,0.0,1
3500073651,100,SCALE-100-O00-01099,POINT_IN_POLYGON_WGS84,0.0,1
3500073669,100,SCALE-100-O00-00920,POINT_IN_POLYGON_WGS84,0.0,1
3500073677,100,SCALE-100-O00-00316,POINT_IN_POLYGON_WGS84,0.0,1
3500073683,100,SCALE-100-O00-00315,POINT_IN_POLYGON_WGS84,0.0,1
3500073696,100,SCALE-100-O00-01755,POINT_IN_POLYGON_WGS84,0.0,1
3500073703,100,SCALE-100-O00-01525,POINT_IN_POLYGON_WGS84,0.0,1
3500073702,100,SCALE-100-O00-01091,POINT_IN_POLYGON_WGS84,0.0,1
3500073705,100,SCALE-100-O00-01689,POINT_IN_POLYGON_WGS84,0.0,1
3500073722,100,SCALE-100-O00-02336,POINT_IN_POLYGON_WGS84,0.0,1
3500073721,100,SCALE-100-O00-00411,POINT_IN_POLYGON_WGS84,0.0,1
3500073728,100,SCALE-100-O00-00375,POINT_IN_POLYGON_WGS84,0.0,1
3500073745,100,SCALE-100-O00-01694,POINT_IN_POLYGON_WGS84,0.0,1
3500073751,100,SCALE-100-O00-01755,POINT_IN_POLYGON_WGS84,0.0,1
3500073763,100,SCALE-100-O00-02994,POINT_IN_POLYGON_WGS84,0.0,1
3500073783,100,SCALE-100-O00-00045,POINT_IN_POLYGON_WGS84,0.0,1
3500073776,100,SCALE-100-O00-00453,POINT_IN_POLYGON_WGS84,0.0,1
3500073775,100,SCALE-100-O00-00209,POINT_IN_POLYGON_WGS84,0.0,1
3500073804,100,SCALE-100-O00-01820,POINT_IN_POLYGON_WGS84,0.0,1
3500073803,100,SCALE-100-O00-01689,POINT_IN_POLYGON_WGS84,0.0,1
3500073800,100,SCALE-100-O00-01500,POINT_IN_POLYGON_WGS84,0.0,1
3500073805,100,SCALE-100-O00-01693,POINT_IN_POLYGON_WGS84,0.0,1
3500073814,100,SCALE-100-O00-00375,POINT_IN_POLYGON_WGS84,0.0,1
3500073823,100,SCALE-100-O00-02521,POINT_IN_POLYGON_WGS84,0.0,1
3500073822,100,SCALE-100-O00-00464,POINT_IN_POLYGON_WGS84,0.0,1
3500073829,100,SCALE-100-O00-00411,POINT_IN_POLYGON_WGS84,0.0,1
3500073828,100,SCALE-100-O00-01772,POINT_IN_POLYGON_WGS84,0.0,1
3500073827,100,SCALE-100-O00-00332,POINT_IN_POLYGON_WGS84,0.0,1
3500073845,100,SCALE-100-O00-01307,POINT_IN_POLYGON_WGS84,0.0,1
3500073862,100,SCALE-100-O00-01688,POINT_IN_POLYGON_WGS84,0.0,1
3500073869,100,SCALE-100-O00-00558,POINT_IN_POLYGON_WGS84,0.0,1
3500073868,100,SCALE-100-O00-00559,POINT_IN_POLYGON_WGS84,0.0,1
3500073876,100,SCALE-100-O00-00375,POINT_IN_POLYGON_WGS84,0.0,1
3500073893,100,SCALE-100-O00-01307,POINT_IN_POLYGON_WGS84,0.0,1
3500073892,100,SCALE-100-O00-01687,POINT_IN_POLYGON_WGS84,0.0,1
3500073898,100,SCALE-100-O00-01016,POINT_IN_POLYGON_WGS84,0.0,1
3500073900,100,SCALE-100-O00-00452,POINT_IN_POLYGON_WGS84,0.0,1
3500073905,100,SCALE-100-O00-01687,POINT_IN_POLYGON_WGS84,0.0,1
3500073911,100,SCALE-100-O00-00455,POINT_IN_POLYGON_WGS84,0.0,1
3500073926,100,SCALE-100-O00-00453,POINT_IN_POLYGON_WGS84,0.0,1
3500073931,100,SCALE-100-O00-00156,POINT_IN_POLYGON_WGS84,0.0,1
3500073938,100,SCALE-100-O00-00186,POINT_IN_POLYGON_WGS84,0.0,1
3500073949,100,SCALE-100-O00-00347,POINT_IN_POLYGON_WGS84,0.0,1
3500073948,100,SCALE-100-O00-00411,POINT_IN_POLYGON_WGS84,0.0,1
3500073945,100,SCALE-100-O00-02658,POINT_IN_POLYGON_WGS84,0.0,1
3500073952,100,SCALE-100-O00-01755,POINT_IN_POLYGON_WGS84,0.0,1
3500072979,100,SCALE-100-O00-01687,POINT_IN_POLYGON_WGS84,0.0,1
3500072978,100,SCALE-100-O00-01755,POINT_IN_POLYGON_WGS84,0.0,1
3500072953,100,SCALE-100-O00-03044,POINT_IN_POLYGON_WGS84,0.0,1
3500072922,100,SCALE-100-O00-01689,POINT_IN_POLYGON_WGS84,0.0,1
3500072920,100,SCALE-100-O00-00095,POINT_IN_POLYGON_WGS84,0.0,1
3500072894,100,SCALE-100-O00-00062,POINT_IN_POLYGON_WGS84,0.0,1
3500072885,100,SCALE-100-O00-01157,POINT_IN_POLYGON_WGS84,0.0,1
3500072876,100,SCALE-100-O00-01689,POINT_IN_POLYGON_WGS84,0.0,1
3500072863,100,SCALE-100-O00-01687,POINT_IN_POLYGON_WGS84,0.0,1
3500072840,100,SCALE-100-O00-01837,POINT_IN_POLYGON_WGS84,0.0,1
3500072789,100,SCALE-100-O00-00580,POINT_IN_POLYGON_WGS84,0.0,1
3500072755,100,SCALE-100-O00-01625,POINT_IN_POLYGON_WGS84,0.0,1
3500072742,100,SCALE-100-O00-02658,POINT_IN_POLYGON_WGS84,0.0,1
3500072740,100,SCALE-100-O00-01688,POINT_IN_POLYGON_WGS84,0.0,1
3500072731,100,SCALE-100-O00-00315,POINT_IN_POLYGON_WGS84,0.0,1
3500072720,100,SCALE-100-O00-00212,POINT_IN_POLYGON_WGS84,0.0,1
3500072717,100,SCALE-100-O00-02931,POINT_IN_POLYGON_WGS84,0.0,1
3500072695,100,SCALE-100-O00-00559,POINT_IN_POLYGON_WGS84,0.0,1
3500072689,100,SCALE-100-O00-03047,POINT_IN_POLYGON_WGS84,0.0,1
3500072685,100,SCALE-100-O00-01755,POINT_IN_POLYGON_WGS84,0.0,1
3500072674,100,SCALE-100-O00-01462,POINT_IN_POLYGON_WGS84,0.0,1
3500072663,100,SCALE-100-O00-00804,POINT_IN_POLYGON_WGS84,0.0,1
3500072639,100,SCALE-100-O00-01755,POINT_IN_POLYGON_WGS84,0.0,1
3500072632,100,SCALE-100-O00-02675,POINT_IN_POLYGON_WGS84,0.0,1
3500072628,100,SCALE-100-O00-01373,POINT_IN_POLYGON_WGS84,0.0,1
3500072599,100,SCALE-100-O00-01624,POINT_IN_POLYGON_WGS84,0.0,1
3500072553,100,SCALE-100-O00-00176,POINT_IN_POLYGON_WGS84,0.0,1
3500072551,100,SCALE-100-O00-00176,POINT_IN_POLYGON_WGS84,0.0,1
3500072538,100,SCALE-100-O00-01561,POINT_IN_POLYGON_WGS84,0.0,1
3500072507,100,SCALE-100-O00-00803,POINT_IN_POLYGON_WGS84,0.0,1
3500072487,100,SCALE-100-O00-00340,POINT_IN_POLYGON_WGS84,0.0,1
3500072483,100,SCALE-100-O00-03145,POINT_IN_POLYGON_WGS84,0.0,1
3500072466,100,SCALE-100-O00-00456,POINT_IN_POLYGON_WGS84,0.0,1
3500072391,100,SCALE-100-O00-00451,POINT_IN_POLYGON_WGS84,0.0,1
3500072315,100,SCALE-100-O00-01753,POINT_IN_POLYGON_WGS84,0.0,1
3500072311,100,SCALE-100-O00-02033,POINT_IN_POLYGON_WGS84,0.0,1
3500072309,100,SCALE-100-O00-01461,POINT_IN_POLYGON_WGS84,0.0,1
3500072283,100,SCALE-100-O00-01786,POINT_IN_POLYGON_WGS84,0.0,1
3500072274,100,SCALE-100-O00-00450,POINT_IN_POLYGON_WGS84,0.0,1
3500072261,100,SCALE-100-O00-02133,POINT_IN_POLYGON_WGS84,0.0,1
3500072245,100,SCALE-100-O00-00503,POINT_IN_POLYGON_WGS84,0.0,1
3500072241,100,SCALE-100-O00-01697,POINT_IN_POLYGON_WGS84,0.0,1
3500072239,100,SCALE-100-O00-02929,POINT_IN_POLYGON_WGS84,0.0,1
3500072185,100,SCALE-100-O00-00314,POINT_IN_POLYGON_WGS84,0.0,1
3500072165,100,SCALE-100-O00-00032,POINT_IN_POLYGON_WGS84,0.0,1
3500072148,100,SCALE-100-O00-02133,POINT_IN_POLYGON_WGS84,0.0,1
3500072119,100,SCALE-100-O00-01677,POINT_IN_POLYGON_WGS84,0.0,1
3500072057,100,SCALE-100-O00-01689,POINT_IN_POLYGON_WGS84,0.0,1
3500071988,100,SCALE-100-O00-00405,POINT_IN_POLYGON_WGS84,0.0,1
3500071978,100,SCALE-100-O00-00405,POINT_IN_POLYGON_WGS84,0.0,1
3500071912,100,SCALE-100-O00-00332,POINT_IN_POLYGON_WGS84,0.0,1
3500071890,100,SCALE-100-O00-00315,POINT_IN_POLYGON_WGS84,0.0,1
3500073023,100,SCALE-100-O00-02522,POINT_IN_POLYGON_WGS84,0.0,1
3500073018,100,SCALE-100-O00-02938,POINT_IN_POLYGON_WGS84,0.0,1
3500073012,100,SCALE-100-O00-00071,POINT_IN_POLYGON_WGS84,0.0,1
3500073009,100,SCALE-100-O00-00346,POINT_IN_POLYGON_WGS84,0.0,1
3500073040,100,SCALE-100-O00-00460,POINT_IN_POLYGON_WGS84,0.0,1
3500073027,100,SCALE-100-O00-01689,POINT_IN_POLYGON_WGS84,0.0,1
3500073061,100,SCALE-100-O00-02096,POINT_IN_POLYGON_WGS84,0.0,1
3500073052,100,SCALE-100-O00-02066,POINT_IN_POLYGON_WGS84,0.0,1
3500073049,100,SCALE-100-O00-02384,POINT_IN_POLYGON_WGS84,0.0,1
3500073114,100,SCALE-100-O00-02970,POINT_IN_POLYGON_WGS84,0.0,1
3500073131,100,SCALE-100-O00-01652,POINT_IN_POLYGON_WGS84,0.0,1
3500073144,100,SCALE-100-O00-00176,POINT_IN_POLYGON_WGS84,0.0,1
3500073171,100,SCALE-100-O00-00559,POINT_IN_POLYGON_WGS84,0.0,1
3500073194,100,SCALE-100-O00-01463,POINT_IN_POLYGON_WGS84,0.0,1
3500073191,100,SCALE-100-O00-01889,POINT_IN_POLYGON_WGS84,0.0,1
3500073178,100,SCALE-100-O00-00345,POINT_IN_POLYGON_WGS84,0.0,1
3500073208,100,SCALE-100-O00-01755,POINT_IN_POLYGON_WGS84,0.0,1
3500073203,100,SCALE-100-O00-00019,POINT_IN_POLYGON_WGS84,0.0,1
3500073202,100,SCALE-100-O00-00784,POINT_IN_POLYGON_WGS84,0.0,1
3500073201,100,SCALE-100-O00-01822,POINT_IN_POLYGON_WGS84,0.0,1
3500073225,100,SCALE-100-O00-01245,POINT_IN_POLYGON_WGS84,0.0,1
3500073222,100,SCALE-100-O00-01463,POINT_IN_POLYGON_WGS84,0.0,1
3500073282,100,SCALE-100-O00-00554,POINT_IN_POLYGON_WGS84,0.0,1
3500073271,100,SCALE-100-O00-01186,POINT_IN_POLYGON_WGS84,0.0,1
3500073270,100,SCALE-100-O00-01490,POINT_IN_POLYGON_WGS84,0.0,1
3500073269,100,SCALE-100-O00-01624,POINT_IN_POLYGON_WGS84,0.0,1
3500073267,100,SCALE-100-O00-01688,POINT_IN_POLYGON_WGS84,0.0,1
3500073294,100,SCALE-100-O00-00413,POINT_IN_POLYGON_WGS84,0.0,1
3500073300,100,SCALE-100-O00-00205,POINT_IN_POLYGON_WGS84,0.0,1
3500073325,100,SCALE-100-O00-00913,POINT_IN_POLYGON_WGS84,0.0,1
3500073321,100,SCALE-100-O00-01309,POINT_IN_POLYGON_WGS84,0.0,1
3500073338,100,SCALE-100-O00-00366,POINT_IN_POLYGON_WGS84,0.0,1
3500073333,100,SCALE-100-O00-00450,POINT_IN_POLYGON_WGS84,0.0,1
3500073331,100,SCALE-100-O00-00506,POINT_IN_POLYGON_WGS84,0.0,1
3500073327,100,SCALE-100-O00-00610,POINT_IN_POLYGON_WGS84,0.0,1
3500073347,100,SCALE-100-O00-02970,POINT_IN_POLYGON_WGS84,0.0,1
3500073374,100,SCALE-100-O00-02970,POINT_IN_POLYGON_WGS84,0.0,1
3500073372,100,SCALE-100-O00-00095,POINT_IN_POLYGON_WGS84,0.0,1
3500073369,100,SCALE-100-O00-00186,POINT_IN_POLYGON_WGS84,0.0,1
3500073389,100,SCALE-100-O00-00450,POINT_IN_POLYGON_WGS84,0.0,1
3500073405,100,SCALE-100-O00-00146,POINT_IN_POLYGON_WGS84,0.0,1
3500073401,100,SCALE-100-O00-00224,POINT_IN_POLYGON_WGS84,0.0,1
3500073398,100,SCALE-100-O00-00835,POINT_IN_POLYGON_WGS84,0.0,1
3500073415,100,SCALE-100-O00-01433,POINT_IN_POLYGON_WGS84,0.0,1
3500073425,100,SCALE-100-O00-01755,POINT_IN_POLYGON_WGS84,0.0,1
3500073417,100,SCALE-100-O00-02970,POINT_IN_POLYGON_WGS84,0.0,1
3500073426,100,SCALE-100-O00-00627,POINT_IN_POLYGON_WGS84,0.0,1
3500073433,100,SCALE-100-O00-03047,POINT_IN_POLYGON_WGS84,0.0,1
