well_id,source_current_present,source_sgb2024_present,latitude,longitude,municipality_declared,municipality_spatial,coordinate_quality_status,nearest_neighbor_m,exact_coordinate_group,nature,situation,use_water,siagas_aquifer,sgb2024_unit_aflorante,sgb2024_unit_subjacente,aquifer_comparison_status,geology_sgb_unit,geology_sgb_sigla,depth_current_m,depth_sgb2024_profundi_1_m,depth_sgb2024_profundida_m,static_level_current_m,static_level_sgb2024_m,dynamic_level_current_m,dynamic_level_sgb2024_m,specific_capacity_current,specific_capacity_sgb2024,test_type_sgb2024,test_date_sgb2024,interpretation_method_sgb2024,transmissivity_sgb2024,permeability_sgb2024,storage_coefficient_sgb2024,stabilized_yield_sgb2024,pump_type_sgb2024,ph_current,electrical_conductivity_current,electrical_conductivity_sgb2024,temperature_current,temperature_sgb2024,turbidity_current,turbidity_sgb2024,chemical_parameter_current,chemical_concentration_current,drilling_date_current,registration_date_current,installation_date_current,drilling_date_sgb2024,analysis_date_sgb2024,collection_date_sgb2024,drilling_method_sgb2024,driller_sgb2024,formation_sgb2024,penetration_type_sgb2024,hydraulic_condition_sgb2024,capture_type_sgb2024,atlas_qlog_record,atlas_explicit_profile,rimas_flag_current
3500073695,True,False,-19.712816999999973,-52.71409199999994,Água Clara,Água Clara,OK,733.75,,Poço tubular,,Abastecimento doméstico,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,Formação Santo Anastácio,K2sa,76,,,8.9,,41.68,,0.101,,,,,,,,,,7.5999999,,,28,,,,Solidos dissolvidos totais,110,2016-05-05,2026-04-22,2016-05-05,,,,,,,,,,0.75,False,False
3500073706,True,False,-22.039721999999927,-54.46488899999997,Dourados,Dourados,OK,49.41,,Poço tubular,,Pecuária,Serra geral,Formação Serra Geral,Formação Botucatu,CONSISTENTE,Grupo Serra Geral,K1sg,75,,,7.34,,8.11,,7.818,,,,,,,,,,6.63000011,36.46,,23,,,,Solidos dissolvidos totais,23.69,2019-08-29,2026-04-27,2019-08-29,,,,,,,,,,0.75,False,False
3500073716,True,False,-20.901718999999957,-54.95525599999996,Sidrolândia,Sidrolândia,OK,663.52,,Poço tubular,,Pecuária,Serra geral,Formação Serra Geral,Formação Botucatu,CONSISTENTE,Grupo Serra Geral,K1sg,73,,,9,,11.5,,4.58,,,,,,,,,,6.5,80,,19,,,,Solidos dissolvidos totais,20,2018-08-02,2026-04-29,2018-08-02,,,,,,,,,,0.75,False,False
3500073725,True,False,-22.48330599999997,-54.15955599999995,Glória de Dourados,Glória de Dourados,OK,719.81,,Poço tubular,,Pecuária,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,Grupo Caiuá,K2c,72,,,33.68,,39.9,,1.084,,,,,,,,,,4.5,15,,24,,,,Solidos dissolvidos totais,9.76,2018-05-01,2026-05-05,2018-05-01,,,,,,,,,,0.75,False,False
3500073734,True,False,-22.220757999999933,-53.77612799999997,Angélica,Angélica,OK,65.88,,Poço tubular,,Abastecimento industrial,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,Grupo Caiuá,K2c,72,,,3.48,,23.23,,1.024,,,,,,,,,,6.21999979,22.18,,23,,,,Solidos dissolvidos totais,14,2022-06-20,2026-05-06,2022-06-20,,,,,,,,,,0.75,False,False
3500073732,True,False,-21.127955999999926,-51.98027499999995,Três Lagoas,Três Lagoas,OK,5725.97,,Poço tubular,,"Outros (lazer,etc.)",Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,Formação Santo Anastácio,K2sa,72,,,32.54,,39.41,,4.737,,,,,,,,,,,124.2,,,,,,Solidos dissolvidos totais,48,2021-03-19,2026-05-06,2021-03-19,,,,,,,,,,0.75,False,False
3500073748,True,False,-22.226110999999946,-54.82277799999997,Dourados,Dourados,OK,463.69,,Poço tubular,,"Outros (lazer,etc.)",Serra geral,Formação Serra Geral,Formação Botucatu,CONSISTENTE,Grupo Serra Geral,K1sg,70,,,48,,60,,0.917,,,,,,,,,,7.28999996,103.6,,17,,,,Solidos dissolvidos totais,300,2018-07-18,2026-05-12,2018-07-18,,,,,,,,,,0.75,False,False
3500073747,True,False,-20.16055599999993,-54.47444399999995,Jaraguari,Jaraguari,OK,3117.69,,Poço tubular,,Pecuária,Serra geral,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,Grupo Caiuá,K2c,70,,,26,,46,,0.3,,,,,,,,,,6.28000021,,,,,,,Solidos dissolvidos totais,88,2017-12-12,2026-05-12,2017-12-12,,,,,,,,,,0.75,False,False
3500073754,True,False,-22.37786099999994,-54.34333299999997,Fátima do Sul,Fátima do Sul,OK,421.8,,Poço tubular,,Pecuária,Bauru,Formação Serra Geral,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,Grupo Serra Geral,K1sg,70,,,17.73,,31.17,,0.432,,,,,,,,,,7.28000021,154.8,,23,,,,Solidos dissolvidos totais,100.62,2015-10-08,2026-05-13,2015-10-08,,,,,,,,,,0.75,False,False
3500073752,True,False,-21.086555999999973,-55.19966699999998,Sidrolândia,Sidrolândia,OK,48.74,,Poço tubular,,Pecuária,Serra geral,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,Grupo Caiuá,K2c,70,,,5.3,,7.2,,5.263,,,,,,,,,,6.0999999,10,,28,,,,Solidos dissolvidos totais,0.5,2018-10-23,2026-05-13,2018-10-23,,,,,,,,,,0.75,False,False
3500073757,True,False,-20.76009399999998,-55.12124699999998,Sidrolândia,Sidrolândia,OK,810.54,,Poço tubular,,Pecuária,Serra geral,Formação Serra Geral,Formação Botucatu,CONSISTENTE,Grupo Serra Geral,K1sg,70,,,7.3,,28.3,,0.476,,,,,,,,,,7.4000001,130,,14,,,,Solidos dissolvidos totais,60,2020-06-26,2026-05-14,2020-06-26,,,,,,,,,,0.75,False,False
3500073762,True,False,-22.51041699999996,-54.428818999999976,Vicentina,Vicentina,OK,202.93,,Poço tubular,,Pecuária,Serra geral,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,Grupo Caiuá,K2c,70,,,21.7,,37.46,,0.359,,,,,,,,,,6.73999977,80.4,,24,,,,Solidos dissolvidos totais,52.26,2010-01-01,2026-05-18,2010-01-01,,,,,,,,,,0.75,False,False
3500073808,True,False,-23.465768999999966,-55.06431399999997,Amambai,Amambai,OK,6433.3,,Poço tubular,,Pecuária,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,Grupo Caiuá,K2c,65,,,35.2,,50.47,,0.356,,,,,,,,,,5.28000021,20.13,,24,,,,Solidos dissolvidos totais,11,2022-01-31,2026-06-08,2022-01-31,,,,,,,,,,0.75,False,False
3500073807,True,False,-22.239305999999942,-54.73836099999994,Dourados,Dourados,OK,1193.81,,Poço tubular,,"Outros (lazer,etc.)",Serra geral,Formação Serra Geral,Formação Botucatu,CONSISTENTE,Grupo Serra Geral,K1sg,65,,,13.39,,16.15,,1.558,,,,,,,,,,7,98.46,,24,,,,Solidos dissolvidos totais,43,2022-03-21,2026-06-08,2022-03-21,,,,,,,,,,0.75,False,False
3500073806,True,False,-22.218091999999956,-54.73383299999995,Dourados,Dourados,OK,804.74,,Poço tubular,,Abastecimento industrial,Serra geral,Formação Serra Geral,Formação Botucatu,CONSISTENTE,Grupo Serra Geral,K1sg,65,,,8.35,,15.61,,0.897,,,,,,,,,,6.69000006,98.94,,30,,,,Solidos dissolvidos totais,64,2021-11-05,2026-06-08,2021-11-05,,,,,,,,,,0.75,False,False
3500073813,True,False,-22.04885799999994,-54.75139999999993,Itaporã,Itaporã,OK,919.27,,Poço tubular,,Pecuária,Serra geral,Formação Serra Geral,Formação Botucatu,CONSISTENTE,Grupo Serra Geral,K1sg,64,,,13.1,,13.69,,8.78,,,,,,,,,,5.57999992,13.19,,26,,,,Solidos dissolvidos totais,8.57,2007-01-01,2026-06-09,2007-01-01,,,,,,,,,,0.75,False,False
3500073818,True,False,-22.172777999999937,-55.10388899999998,Dourados,Dourados,OK,403.91,,Poço tubular,,Pecuária,Bauru,Formação Serra Geral,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,Grupo Serra Geral,K1sg,64,,,12,,16,,2.297,,,,,,,,,,7.57999992,47.25,,24,,,,Solidos dissolvidos totais,30.71,2020-04-17,2026-06-10,2020-04-17,,,,,,,,,,0.75,False,False
3500073832,True,False,-22.218160999999952,-54.79596099999998,Dourados,Dourados,OK,552.92,,Poço tubular,,"Outros (lazer,etc.)",Serra geral,Formação Serra Geral,Formação Botucatu,CONSISTENTE,Grupo Serra Geral,K1sg,62,,,40.56,,42.8,,2.513,,,,,,,,,,6.6500001,315.8,,23,,,,Solidos dissolvidos totais,202.27,2021-09-14,2026-06-11,2021-09-14,,,,,,,,,,0.75,False,False
3500073830,True,False,-20.05570599999993,-51.11224199999998,Aparecida do Taboado,Aparecida do Taboado,OK,341.12,,Poço tubular,,"Outros (lazer,etc.)",Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,Formação Santo Anastácio,K2sa,62,,,14.95,,36.05,,0.4,,,,,,,,,,6.19999981,43.7,,28.1000004,,,,Solidos dissolvidos totais,43,2019-11-06,2026-06-11,2019-11-06,,,,,,,,,,0.75,False,False
3500073835,True,False,-22.06860599999993,-54.84087199999993,Itaporã,Itaporã,OK,94.83,,Poço tubular,,Pecuária,Serra geral,Formação Serra Geral,Formação Botucatu,CONSISTENTE,Grupo Serra Geral,K1sg,61,,,18.84,,24.44,,1.291,,,,,,,,,,5.67000008,21.5,,23,,,,Solidos dissolvidos totais,13.97,2018-09-02,2026-06-12,2018-09-02,,,,,,,,,,0.75,False,False
3500073843,True,False,-19.37916699999994,-54.571666999999934,São Gabriel do Oeste,São Gabriel do Oeste,OK,222.05,,Poço tubular,,Pecuária,Botucatu,Grupo Bauru,Formação Botucatu,CONSISTENTE,Coberturas detrito-lateríticas com concreções ferruginosas,ENdl,60,,,0.2,,4,,4.737,,,,,,,,,,6.4000001,,,22,,,,Solidos dissolvidos totais,43,2017-06-27,2026-06-18,2017-06-27,,,,,,,,,,0.75,False,False
3500073856,True,False,-22.373896999999943,-54.26117799999997,Glória de Dourados,Glória de Dourados,OK,3022.11,,Poço tubular,,Pecuária,Bauru,Formação Serra Geral,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,Grupo Serra Geral,K1sg,60,,,10,,21,,0.894,,,,,,,,,,6,92.6,,16,,,,Solidos dissolvidos totais,60.2,2017-06-22,2026-06-23,2017-06-22,,,,,,,,,,0.75,False,False
3500073849,True,False,-20.05786699999993,-51.107902999999965,Aparecida do Taboado,Aparecida do Taboado,OK,116.94,,Poço tubular,,Abastecimento doméstico,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,Formação Santo Anastácio,K2sa,60,,,7.63,,16.29,,0.693,,,,,,,,,,5.69999981,0.2,,28,,,,Solidos dissolvidos totais,12,2010-06-08,2026-06-19,2010-06-08,,,,,,,,,,0.75,False,False
3500073887,True,False,-18.88514399999997,-54.83961899999997,Rio Verde de Mato Grosso,Rio Verde de Mato Grosso,OK,141.11,,Poço tubular,,Abastecimento industrial,Furnas,Formação Furnas,,CONSISTENTE,Formação Furnas,D1f,60,,,24.36,,33.54,,1.307,,,,,,,,,,5,7.74,,31,,,,Solidos dissolvidos totais,19.15,2020-12-08,2026-07-02,2020-12-08,,,,,,,,,,0.75,False,False
3500073901,True,False,-22.48732499999994,-53.34446399999996,Taquarussu,Taquarussu,OK,461.2,,Poço tubular,,Abastecimento urbano,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,Grupo Caiuá,K2c,60,,,5,,23,,2.267,,,,,,,,,,6,52,,,,,,Solidos dissolvidos totais,79.6,2013-01-20,2026-07-07,2013-01-20,,,,,,,,,,0.75,False,False
3500073906,True,False,-20.64362799999998,-52.87963599999995,Brasilândia,Brasilândia,OK,96.82,,Poço tubular,,Abastecimento doméstico,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,Grupo Caiuá,K2c,60,,,29.4,,43.4,,0.357,,,,,,,,,,7.01000023,18,,25,,,,Solidos dissolvidos totais,10,2021-06-01,2026-07-08,2021-06-01,,,,,,,,,,0.75,False,False
3500073916,True,False,-23.93375599999996,-55.41656399999994,Paranhos,Paranhos,OK,1657.37,,Poço tubular,,Pecuária,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,Grupo Caiuá,K2c,60,,,23.98,,28.19,,1.575,,,,,,,,,,4.82999992,9.49,,22,,,,Solidos dissolvidos totais,6.17,2020-12-02,2026-07-14,2020-12-02,,,,,,,,,,0.75,False,False
3500073915,True,False,-23.78108599999996,-54.28241099999997,Eldorado,Eldorado,OK,99.76,,Poço tubular,,"Outros (lazer,etc.)",Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,Grupo Caiuá,K2c,60,,,24.82,,26.69,,2.348,,,,,,,,,,6.69999981,303,,28,,,,Solidos dissolvidos totais,113,2020-04-19,2026-07-14,2020-04-19,,,,,,,,,,0.75,False,False
3500072995,True,False,-21.47129999999993,-52.18127199999998,Brasilândia,Brasilândia,OK,1518.08,,Poço tubular,,Pecuária,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,Grupo Caiuá,K2c,120,,,56.4,,71.68,,,,,,,,,,,,7.4000001,10,,30,,,,Solidos dissolvidos totais,5,1999-08-02,2025-05-22,1999-08-02,,,,,,,,,,0.75,False,False
3500072993,True,False,-21.46902799999998,-52.16241699999995,Brasilândia,Brasilândia,OK,73.19,,Poço tubular,,Pecuária,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,Grupo Caiuá,K2c,120,,,37.5,,51.4,,,,,,,,,,,,6.30000019,22.7,,25,,,,Solidos dissolvidos totais,14.8,2006-03-02,2025-05-22,2006-03-02,,,,,,,,,,0.75,False,False
3500072967,True,False,-20.106641999999965,-51.69101699999993,Selvíria,Selvíria,OK,16166.18,,Poço tubular,,"Outros (lazer,etc.)",Serra geral,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,Formação Santo Anastácio,K2sa,120,,,59,,69,,1.5,,,,,,,,,,7.23000002,31.2,,27,,,,Solidos dissolvidos totais,154,2019-09-17,2025-05-22,2019-09-17,,,,,,,,,,0.75,False,False
3500072965,True,False,-20.08933099999996,-51.29959999999994,Aparecida do Taboado,Aparecida do Taboado,OK,80.59,,Poço tubular,,,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,Formação Santo Anastácio,K2sa,120,,,52.23,,60.87,,0.856,,,,,,,,,,9.47999954,44.6,,24.7000008,,,,Solidos dissolvidos totais,91,2020-02-13,2025-05-22,2020-02-13,,,,,,,,,,0.75,False,False
3500072949,True,False,-18.73399999999998,-52.738999999999976,Chapadão do Sul,Chapadão do Sul,OK,227.69,,Poço tubular,,Pecuária,Bauru,Formação Cachoeirinha,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,Formação Cachoeirinha,ENch,120,,,49.8,,58.5,,0.92,,,,,,,,,,6.80000019,88.5,,20,,,,Solidos dissolvidos totais,7,2003-09-08,2025-05-20,2003-09-08,,,,,,,,,,0.75,False,False
3500072914,True,False,-20.46789999999993,-55.806366999999966,Aquidauana,Aquidauana,OK,758.83,,Poço tubular,,Abastecimento industrial,Furnas,Formação Aquidauana,,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,Formação Aquidauana,C2P1a,120,,,46,,74,,0.643,,,,,,,,,,6.69999981,,,21,,,,Solidos dissolvidos totais,26,2016-04-10,2025-05-19,2016-04-10,,,,,,,,,,0.75,False,False
3500072910,True,False,-19.700538999999935,-51.178916999999956,Paranaíba,Paranaíba,OK,179.8,,Poço tubular,,Abastecimento industrial,Serra geral,Grupo Bauru,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,Formação Vale do Rio do Peixe,K2vp,120,,,37.5,,67,,1.017,,,,,,,,,,7.36999989,,,,,,,Solidos dissolvidos totais,82,2017-09-11,2025-05-19,2017-09-11,,,,,,,,,,0.75,False,False
3500072907,True,False,-20.454805999999962,-54.616416999999956,Campo Grande,Campo Grande,OK,53.2,,Poço tubular,,"Outros (lazer,etc.)",Serra geral,Formação Serra Geral,Formação Botucatu,CONSISTENTE,Grupo Serra Geral,K1sg,120,,,12.4,,37.7,,1.98,,,,,,,,,,6.80000019,,,26.7999992,,,,Solidos dissolvidos totais,220,1976-09-02,2025-05-19,1976-09-02,,,,,,,,,,0.75,False,False
3500072904,True,False,-20.79786699999994,-51.64392499999997,Três Lagoas,Três Lagoas,OK,40.74,,Poço tubular,,Abastecimento industrial,Serra geral,Depósitos aluvionares,,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,Depósitos aluvionares,Q2a,120,,,1,,61.53,,0.545,,,,,,,,,,6.69999981,,,22.2000008,,,,Solidos dissolvidos totais,75,2015-01-21,2025-05-19,2015-01-21,,,,,,,,,,0.75,False,False
3500072889,True,False,-20.799721999999974,-51.87277799999998,Três Lagoas,Três Lagoas,OK,470.65,,Poço tubular,,"Outros (lazer,etc.)",Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,Formação Santo Anastácio,K2sa,120,,,27,,88.88,,0.286,,,,,,,,,,6.63999987,,,24.6000004,,,,Solidos dissolvidos totais,481,2015-10-09,2025-05-19,2015-10-09,,,,,,,,,,0.75,False,False
3500072887,True,False,-20.757049999999936,-51.66801899999996,Três Lagoas,Três Lagoas,OK,851.88,,Poço tubular,,Abastecimento industrial,Serra geral,Formação Serra Geral,Formação Botucatu,CONSISTENTE,Grupo Serra Geral,K1sg,120,,,29.5,,30.2,,26.286,,,,,,,,,,6,,,28,,,,Solidos dissolvidos totais,60,2016-10-19,2025-05-19,2016-10-19,,,,,,,,,,0.75,False,False
3500072878,True,False,-20.49955799999998,-54.63654199999996,Campo Grande,Campo Grande,OK,197.84,,Poço tubular,,"Outros (lazer,etc.)",Serra geral,Formação Serra Geral,Formação Botucatu,CONSISTENTE,Grupo Serra Geral,K1sg,120,,,14.33,,15.56,,5,,,,,,,,,,5.9000001,,,28,,,,Solidos dissolvidos totais,145,2016-07-28,2025-05-13,2016-07-28,,,,,,,,,,0.75,False,False
3500072871,True,False,-20.810516999999948,-51.74624699999998,Três Lagoas,Três Lagoas,OK,1669.14,,Poço tubular,,,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,Formação Santo Anastácio,K2sa,120,,,40.15,,56.3,,0.929,,,,,,,,,,7.30000019,,,,,,,Solidos dissolvidos totais,76,2016-11-15,2025-05-13,2016-11-15,,,,,,,,,,0.75,False,False
3500072834,True,False,-20.52463599999993,-54.58627199999995,Campo Grande,Campo Grande,OK,72.95,,Poço tubular,,,Serra geral,Formação Serra Geral,Formação Botucatu,CONSISTENTE,Grupo Serra Geral,K1sg,123,,,5,,13,,5.25,,,,,,,,,,6.5,172,,27,,,,Solidos dissolvidos totais,158,1986-11-21,2025-05-12,1986-11-21,,,,,,,,,,0.75,False,False
3500072791,True,False,-22.178180999999938,-54.46888599999994,Dourados,Dourados,OK,211.87,,Poço tubular,,Pecuária,Serra geral,Formação Serra Geral,Formação Botucatu,CONSISTENTE,Grupo Serra Geral,K1sg,128,,,5.2,,33.24,,0.282,,,,,,,,,,8.56000042,50.52,,24,,,,Solidos dissolvidos totais,32.33,2021-03-05,2025-05-12,2021-03-05,,,,,,,,,,0.75,False,False
3500072759,True,False,-22.53305599999993,-54.715893999999935,Caarapó,Caarapó,OK,4056.99,,Poço tubular,,"Outros (lazer,etc.)",Serra geral,Formação Serra Geral,Formação Botucatu,CONSISTENTE,Grupo Serra Geral,K1sg,130,,,14.02,,23.72,,0.858,,,,,,,,,,5.67999983,34.4,,,,,,Solidos dissolvidos totais,32,2018-03-08,2025-05-07,2018-03-08,,,,,,,,,,0.75,False,False
3500072723,True,False,-20.467693999999938,-54.72012799999993,Campo Grande,Campo Grande,OK,392.23,,Poço tubular,,,Serra geral,Formação Serra Geral,Formação Botucatu,CONSISTENTE,Grupo Serra Geral,K1sg,130,,,50.2,,70.2,,0.41,,,,,,,,,,7.5999999,,,25.3999996,,,,Solidos dissolvidos totais,99,2016-09-15,2025-05-06,2016-09-15,,,,,,,,,,0.75,False,False
3500072704,True,False,-20.096527999999978,-54.83916099999993,Rochedo,Rochedo,OK,2291.91,,Poço tubular,,Pecuária,Botucatu,Formação Botucatu,,CONSISTENTE,Formação Botucatu,K1bt,132,,,34,,96,,0.169,,,,,,,,,,6.11000013,,,,,,,Solidos dissolvidos totais,56,2017-04-10,2025-05-05,2017-04-10,,,,,,,,,,0.75,False,False
3500072667,True,False,-20.79198299999996,-55.18748899999997,Dois Irmãos do Buriti,Dois Irmãos do Buriti,OK,7093.94,,Poço tubular,,Pecuária,Serra geral,Formação Serra Geral,Formação Botucatu,CONSISTENTE,Grupo Serra Geral,K1sg,140,,,49.6,,68.2,,0.323,,,,,,,,,,7.0999999,74,,29,,,,Solidos dissolvidos totais,39,2022-05-31,2025-05-05,2022-05-31,,,,,,,,,,0.75,False,False
3500072665,True,False,-19.33140599999996,-53.29405299999996,Paraíso das Águas,Paraíso das Águas,OK,21452.85,,Poço tubular,,"Outros (lazer,etc.)",Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,Formação Santo Anastácio,K2sa,140,,,92.97,,97.61,,2.802,,,,,,,,,,5.55999994,2.9,,24,,,,Solidos dissolvidos totais,88,2021-07-05,2025-04-30,2021-07-05,,,,,,,,,,0.75,False,False
3500072654,True,False,-20.491360999999927,-54.55330799999996,Campo Grande,Campo Grande,OK,518.61,,Poço tubular,,Irrigação,Serra geral,Formação Serra Geral,Formação Botucatu,CONSISTENTE,Grupo Serra Geral,K1sg,140,,,24.5,,63.17,,0.388,,,,,,,,,,7.0999999,212,,23,,,,Solidos dissolvidos totais,23,2014-12-04,2025-04-30,2014-12-04,,,,,,,,,,0.75,False,False
3500072650,True,False,-19.37799999999993,-52.93544399999996,Paraíso das Águas,Paraíso das Águas,OK,4331.73,,Poço tubular,,Pecuária,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,Formação Santo Anastácio,K2sa,140,,,97.8,,97.85,,299.8,,,,,,,,,,5,7,,25,,,,Solidos dissolvidos totais,43,2019-06-12,2025-04-30,2019-06-12,,,,,,,,,,0.75,False,False
3500072643,True,False,-21.810671999999954,-54.57091099999997,Rio Brilhante,Rio Brilhante,OK,2069.09,,Poço tubular,,Abastecimento industrial,Serra geral,Formação Serra Geral,Formação Botucatu,CONSISTENTE,Grupo Serra Geral,K1sg,140,,,6,,9,,5.077,,,,,,,,,,7.57000017,87.8,,24,,,,Solidos dissolvidos totais,122,2018-07-19,2025-04-30,2018-07-19,,,,,,,,,,0.75,False,False
3500072626,True,False,-17.636013999999932,-54.76014699999996,Sonora,Sonora,OK,4169.86,,Poço tubular,,,Furnas,Formação Cachoeirinha,Formação Furnas,CONSISTENTE,Formação Cachoeirinha,ENch,140,,,19.83,,60.8,,0.2,,,,,,,,,,5.01999998,,,30,,,,Solidos dissolvidos totais,82,2016-05-27,2025-04-29,2016-05-27,,,,,,,,,,0.75,False,False
3500072588,True,False,-22.887918999999954,-54.960635999999965,Laguna Carapã,Laguna Caarapã,REVIEW,914.92,,Poço tubular,,,Serra geral,Formação Serra Geral,Formação Botucatu,CONSISTENTE,Grupo Serra Geral,K1sg,148,,,9.1,,45.05,,0.011,,,,,,,,,,6.07999992,157.2,,25,,,,Solidos dissolvidos totais,111,2000-11-24,2025-04-29,2000-11-24,,,,,,,,,,0.75,False,False
3500072577,True,False,-22.199299999999937,-52.93650799999995,Anaurilândia,Anaurilândia,OK,17089.63,,Poço tubular,,,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,Grupo Caiuá,K2c,150,,,35.99,,44.84,,,,,,,,,,,,6.17999983,9.6,,18,,,,Solidos dissolvidos totais,42,2023-06-29,2025-04-28,2023-06-29,,,,,,,,,,0.75,False,False
3500072571,True,False,-20.95164699999998,-54.83544699999993,Sidrolândia,Sidrolândia,OK,2007.68,,Poço tubular,,Pecuária,Serra geral,Formação Serra Geral,Formação Botucatu,CONSISTENTE,Grupo Serra Geral,K1sg,150,,,17,,32.3,,0.98,,,,,,,,,,5.9000001,,,23,,,,Solidos dissolvidos totais,15,2023-03-30,2025-04-28,2023-03-30,,,,,,,,,,0.75,False,False
3500072541,True,False,-22.476610999999934,-54.31111899999996,Jateí,Jateí,OK,38.53,,Poço tubular,,,Serra geral,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,Grupo Caiuá,K2c,150,,,11,,21,,4.7,,,,,,,,,,5,54,,29.1000004,,,,Solidos dissolvidos totais,82.6,2008-06-25,2025-04-28,2008-06-25,,,,,,,,,,0.75,False,False
3500072525,True,False,-20.113593999999978,-51.17717799999997,Aparecida do Taboado,Aparecida do Taboado,OK,27.59,,Poço tubular,,Abastecimento industrial,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,Formação Santo Anastácio,K2sa,150,,,48.26,,98.75,,0.495,,,,,,,,,,9.64999962,,,19,,,,Solidos dissolvidos totais,332,2007-01-01,2025-04-24,2007-01-01,,,,,,,,,,0.75,False,False
3500072473,True,False,-20.49203099999994,-54.67298899999997,Campo Grande,Campo Grande,OK,40.93,,Poço tubular,,,Botucatu,Formação Serra Geral,Formação Botucatu,CONSISTENTE,Grupo Serra Geral,K1sg,150.3,,,4.5,,30,,0.784,,,,,,,,,,6.69999981,107,,26,,,,Solidos dissolvidos totais,99,1982-07-12,2025-04-23,1982-07-12,,,,,,,,,,0.75,False,False
3500072393,True,False,-20.04002799999995,-51.110638999999935,Aparecida do Taboado,Aparecida do Taboado,OK,461.14,,Poço tubular,,Pecuária,Serra geral,Grupo Bauru,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,Formação Vale do Rio do Peixe,K2vp,164,,,83,,84.69,,17.278,,,,,,,,,,7.69999981,,,30.2000008,,,,Solidos dissolvidos totais,104,2022-03-24,2025-04-14,2022-03-24,,,,,,,,,,0.75,False,False
