parameter_id,well_id,source_dataset,parameter,value,unit,test_date,method,quality_status
CUR_QS_3500070570,3500070570,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.567,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500022483,3500022483,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,6.844,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500022498,3500022498,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,2.5,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500022515,3500022515,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,1.471,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500022521,3500022521,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,1.864,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500022526,3500022526,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.365,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500022546,3500022546,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,4.23,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500022551,3500022551,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.103,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500022554,3500022554,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,1.563,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500022609,3500022609,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,8.377,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500022614,3500022614,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,1.97,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500022640,3500022640,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,1.567,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500022642,3500022642,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,6.316,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500022725,3500022725,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,3.125,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500022749,3500022749,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.181,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500022798,3500022798,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.131,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500022803,3500022803,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.33,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500022832,3500022832,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,3,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500022855,3500022855,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,11.1,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500022877,3500022877,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,1.15,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500022894,3500022894,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,1.471,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500022895,3500022895,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,4.033,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500022936,3500022936,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,2.253,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500022949,3500022949,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.195,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500022962,3500022962,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,1.088,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500022991,3500022991,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,2.048,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500022994,3500022994,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.467,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500022995,3500022995,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.465,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500023005,3500023005,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.951,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500023030,3500023030,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.832,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500023031,3500023031,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,6.881,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500023064,3500023064,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,8.609,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500023083,3500023083,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.263,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500023086,3500023086,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.225,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500023155,3500023155,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.02,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500023162,3500023162,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.155,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500026989,3500026989,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.701,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500027025,3500027025,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,1.511,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500027039,3500027039,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.724,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500027079,3500027079,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.48,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500027087,3500027087,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,2,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500027101,3500027101,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.818,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500027113,3500027113,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.629,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500027121,3500027121,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,4.944,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500027132,3500027132,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.896,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500027155,3500027155,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.214,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500027161,3500027161,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,1.524,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500027172,3500027172,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.055,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500027178,3500027178,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,4.466,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500027187,3500027187,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,1.467,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500027193,3500027193,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,6,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500027203,3500027203,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,1.633,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500027238,3500027238,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,1.355,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500027273,3500027273,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,8.667,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500027279,3500027279,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.09,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500027283,3500027283,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.321,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500027285,3500027285,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.857,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500027293,3500027293,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,5.369,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500027296,3500027296,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,9.362,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500045451,3500045451,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,14.667,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500045452,3500045452,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,3.143,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500023257,3500023257,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,1.524,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500023280,3500023280,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,1.37,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500023322,3500023322,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,3.5,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500023332,3500023332,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,1.47,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500023340,3500023340,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.16,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500030622,3500030622,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.092,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500030626,3500030626,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,6.111,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500030629,3500030629,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,15,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500073638,3500073638,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.502,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500073809,3500073809,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,4.485,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500073857,3500073857,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.098,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500072707,3500072707,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.237,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500072415,3500072415,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.246,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500072295,3500072295,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.738,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500072291,3500072291,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.297,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500073250,3500073250,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.959,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500073350,3500073350,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,1.853,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500073458,3500073458,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,1.613,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500022691,3500022691,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,1.449,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500022698,3500022698,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.01,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500022708,3500022708,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,1.107,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500023069,3500023069,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.069,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500023072,3500023072,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.471,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500023080,3500023080,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.571,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500067668,3500067668,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.038,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500022754,3500022754,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.217,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500022998,3500022998,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.425,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500023045,3500023045,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,6.825,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500067323,3500067323,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,12,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500067387,3500067387,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.857,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500067704,3500067704,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.06,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500073799,3500073799,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,5.521,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500067665,3500067665,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,1,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500027223,3500027223,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,2.333,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500022663,3500022663,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,6.545,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500022786,3500022786,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,1.2,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500023153,3500023153,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,1.8,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500022916,3500022916,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,6.667,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500022858,3500022858,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,5.525,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500022864,3500022864,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,1.911,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500022941,3500022941,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,2.66,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500065100,3500065100,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,3.07,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500065115,3500065115,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,6.522,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500065120,3500065120,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,7.769,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500065122,3500065122,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.362,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500071753,3500071753,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.179,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500070931,3500070931,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,1.834,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500070775,3500070775,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,10.304,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500070765,3500070765,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.4,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500069382,3500069382,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.238,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500022480,3500022480,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,4.95,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500022496,3500022496,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,4.4,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500022541,3500022541,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,1.053,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500022564,3500022564,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.741,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500022578,3500022578,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,3.071,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500022586,3500022586,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,2.148,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500022604,3500022604,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,1,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500022611,3500022611,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,2.422,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500022649,3500022649,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,4.5,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500022808,3500022808,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.12,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500022819,3500022819,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.333,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500022865,3500022865,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,5.38,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500022867,3500022867,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.574,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500022946,3500022946,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.816,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500022976,3500022976,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.431,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500023056,3500023056,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,7.749,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500023103,3500023103,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,1.647,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500023106,3500023106,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,1.767,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500026984,3500026984,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.618,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500027131,3500027131,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,7.749,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500022968,3500022968,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,2.4,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500023221,3500023221,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,7.5,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500022709,3500022709,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,5.372,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500023231,3500023231,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.26,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500023198,3500023198,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,2.44,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500023217,3500023217,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.66,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500023229,3500023229,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.28,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500027125,3500027125,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.184,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500022854,3500022854,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.239,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500022598,3500022598,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.276,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500022689,3500022689,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,0.657,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500028110,3500028110,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,2.405,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
CUR_QS_3500022470,3500022470,SIAGAS_MS_20260814,SPECIFIC_CAPACITY,1.44,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
