well_id,municipality,aquifer,available_fields,available_count,pH,electrical_conductivity,temperature,chemical_parameter,chemical_concentration,source,evidence_code,latitude,longitude
3500072468,Laguna Carapã,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,7.53999996,127.9,23.0,Solidos dissolvidos totais,128.0,SIAGAS_MS_20260814,E10,-22.472152999999935,-55.08059999999995
3500072457,Campo Grande,Serra geral,pH | TEMPERATURA | Solidos dissolvidos totais,3,7.73000002,,24.2000008,Solidos dissolvidos totais,175.0,SIAGAS_MS_20260814,E10,-20.512374999999963,-54.60230599999994
3500072453,Campo Grande,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,7.73999977,78.4,25.6000004,Solidos dissolvidos totais,43.0,SIAGAS_MS_20260814,E10,-20.701818999999944,-54.426718999999935
3500072445,Bataguassu,Bauru,pH | Solidos dissolvidos totais,2,5.5,,,Solidos dissolvidos totais,54.3,SIAGAS_MS_20260814,E10,-21.718332999999973,-52.416943999999944
3500072427,São Gabriel do Oeste,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,5.69999981,0.02,24.0,Solidos dissolvidos totais,0.5,SIAGAS_MS_20260814,E10,-19.419249999999977,-54.62849199999994
3500072423,Amambai,Botucatu,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,5.0999999,42.1,24.3999996,Solidos dissolvidos totais,64.4,SIAGAS_MS_20260814,E10,-23.10625299999998,-55.24047499999995
3500072419,Dourados,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,7.5,436.3,26.0,Solidos dissolvidos totais,283.6,SIAGAS_MS_20260814,E10,-22.19889699999993,-54.50613599999997
3500072395,Rio Brilhante,Serra geral,pH | TEMPERATURA | Solidos dissolvidos totais,3,9.47999954,,33.5,Solidos dissolvidos totais,148.0,SIAGAS_MS_20260814,E10,-21.74459399999995,-54.517541999999935
3500072383,Santa Rita do Pardo,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA,3,5.42999983,25.27,24.0,,,SIAGAS_MS_20260814,E10,-21.548471999999947,-52.387805999999955
3500072381,Dourados,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.0999999,18.1,23.0,Solidos dissolvidos totais,11.8,SIAGAS_MS_20260814,E10,-22.112777999999935,-55.20138899999995
3500072379,Campo Grande,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,7.30000019,75.0,25.0,Solidos dissolvidos totais,77.0,SIAGAS_MS_20260814,E10,-20.47958099999994,-54.75832499999996
3500072334,Campo Grande,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.80000019,106.3,27.0,Solidos dissolvidos totais,80.0,SIAGAS_MS_20260814,E10,-20.539549999999963,-54.59404999999998
3500072329,Fátima do Sul,Serra geral,pH | Solidos dissolvidos totais,2,7.5999999,,,Solidos dissolvidos totais,121.2,SIAGAS_MS_20260814,E10,-22.306355999999937,-54.335985999999934
3500072288,Aparecida do Taboado,Serra geral,TEMPERATURA | Solidos dissolvidos totais,2,,,25.0,Solidos dissolvidos totais,122.0,SIAGAS_MS_20260814,E10,-20.085943999999927,-51.06636099999997
3500072286,Ribas do Rio Pardo,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,7.30000019,112.1,25.0,Solidos dissolvidos totais,184.0,SIAGAS_MS_20260814,E10,-20.513788999999974,-54.15916099999998
3500072247,Dourados,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.4000001,157.7,26.5,Solidos dissolvidos totais,100.0,SIAGAS_MS_20260814,E10,-22.19809699999996,-54.93825799999996
3500072230,Caarapó,Serra geral,pH | TEMPERATURA | Solidos dissolvidos totais,3,8.96000004,,25.0,Solidos dissolvidos totais,164.0,SIAGAS_MS_20260814,E10,-22.476693999999952,-54.695321999999976
3500072215,Ribas do Rio Pardo,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,5.01000023,121.7,23.0,Solidos dissolvidos totais,351.0,SIAGAS_MS_20260814,E10,-20.43901699999998,-53.746805999999935
3500072213,Campo Grande,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.86999989,54.3,25.0,Solidos dissolvidos totais,21.0,SIAGAS_MS_20260814,E10,-20.56989199999998,-54.647880999999984
3500072194,Campo Grande,Botucatu,pH | TEMPERATURA | Solidos dissolvidos totais,3,7.30000019,,26.7999992,Solidos dissolvidos totais,26.8,SIAGAS_MS_20260814,E10,-20.493893999999955,-54.61002199999996
3500072179,Campo Grande,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.9000001,129.9,27.5,Solidos dissolvidos totais,195.0,SIAGAS_MS_20260814,E10,-20.463191999999935,-54.68863099999999
3500072132,Três Lagoas,Bauru,pH | CONDUTIVIDADE_ELETRICA | Solidos dissolvidos totais,3,7.19999981,108.0,,Solidos dissolvidos totais,98.0,SIAGAS_MS_20260814,E10,-20.51117199999993,-51.676518999999985
3500072121,Dourados,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,5.5999999,253.0,19.0,Solidos dissolvidos totais,164.0,SIAGAS_MS_20260814,E10,-22.06833899999998,-54.53166699999997
3500072023,Caarapó,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,7.38999987,112.4,25.0,Solidos dissolvidos totais,73.06,SIAGAS_MS_20260814,E10,-22.612432999999953,-54.81151699999998
3500071974,Campo Grande,Botucatu,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,7.0,75.0,32.0,Solidos dissolvidos totais,70.0,SIAGAS_MS_20260814,E10,-20.55898899999994,-54.65074699999997
3500071947,Rio Brilhante,Botucatu,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA,3,9.27000046,436.5,27.6000004,,,SIAGAS_MS_20260814,E10,-21.736110999999937,-54.50138899999996
3500071941,Campo Grande,Botucatu,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,8.0,171.0,36.0,Solidos dissolvidos totais,109.0,SIAGAS_MS_20260814,E10,-20.416957999999966,-54.562716999999964
3500071917,Caarapó,Botucatu,pH | TEMPERATURA | Solidos dissolvidos totais,3,8.19999981,,24.2000008,Solidos dissolvidos totais,38.0,SIAGAS_MS_20260814,E10,-22.61482499999994,-54.70122199999997
3500071885,Angélica,Botucatu,pH | TEMPERATURA | Solidos dissolvidos totais,3,8.5,,38.0,Solidos dissolvidos totais,262.0,SIAGAS_MS_20260814,E10,-22.03905599999996,-53.84405799999996
3500073025,Bandeirantes,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.5999999,130.0,24.0,Solidos dissolvidos totais,60.0,SIAGAS_MS_20260814,E10,-19.834877999999946,-54.313368999999966
3500073010,Naviraí,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,5.30000019,10.9,26.0,Solidos dissolvidos totais,64.0,SIAGAS_MS_20260814,E10,-23.101899999999944,-54.19051699999994
3500073044,Naviraí,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,5.69999981,0.2,18.0,Solidos dissolvidos totais,0.5,SIAGAS_MS_20260814,E10,-23.15225799999996,-53.84996399999994
3500073033,Maracaju,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,7.86999989,131.0,23.0,Solidos dissolvidos totais,107.0,SIAGAS_MS_20260814,E10,-21.423341999999934,-55.378435999999965
3500073029,Campo Grande,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.82999992,117.4,26.0,Solidos dissolvidos totais,126.0,SIAGAS_MS_20260814,E10,-20.50904399999996,-54.620293999999944
3500073059,Dourados,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,5.53999996,17.12,23.0,Solidos dissolvidos totais,11.12,SIAGAS_MS_20260814,E10,-21.922980999999936,-55.11486899999994
3500073058,Rio Brilhante,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA,3,7.82999992,36.43,24.0,,,SIAGAS_MS_20260814,E10,-21.79944999999998,-54.435832999999946
3500073047,Cassilândia,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.69999981,60.0,27.8999996,Solidos dissolvidos totais,20.0,SIAGAS_MS_20260814,E10,-19.125249999999937,-51.71747199999999
3500073083,Dourados,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.65999985,36.48,18.0,Solidos dissolvidos totais,24.74,SIAGAS_MS_20260814,E10,-22.30000599999994,-54.98454399999997
3500073082,Campo Grande,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,4.5,5.0,25.0,Solidos dissolvidos totais,8.0,SIAGAS_MS_20260814,E10,-20.434210999999948,-54.505138999999986
3500073102,Aral Moreira,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,5.0999999,35.5,23.0,Solidos dissolvidos totais,23.1,SIAGAS_MS_20260814,E10,-22.919693999999936,-55.58819399999999
3500073135,Campo Grande,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,7.30000019,220.0,25.0,Solidos dissolvidos totais,116.0,SIAGAS_MS_20260814,E10,-20.455916999999943,-54.608299999999986
3500073143,Jateí,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,5.21999979,14.17,24.1000004,Solidos dissolvidos totais,9.21,SIAGAS_MS_20260814,E10,-22.526149999999973,-54.140427999999986
3500073137,Deodápolis,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,7.19999981,109.0,25.0,Solidos dissolvidos totais,47.0,SIAGAS_MS_20260814,E10,-22.188027999999974,-54.130138999999986
3500073164,Dourados,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.69999981,32.3,25.0,Solidos dissolvidos totais,21.0,SIAGAS_MS_20260814,E10,-22.19799699999993,-54.510463999999956
3500073175,Tacuru,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,5.9000001,46.6,24.0,Solidos dissolvidos totais,71.3,SIAGAS_MS_20260814,E10,-23.632432999999935,-55.01879699999995
3500073167,Campo Grande,Serra geral,pH | TEMPERATURA | Solidos dissolvidos totais,3,7.21000004,,26.0,Solidos dissolvidos totais,276.0,SIAGAS_MS_20260814,E10,-20.33919999999995,-54.70916699999998
3500073179,Campo Grande,Serra geral,pH | TEMPERATURA | Solidos dissolvidos totais,3,6.5,,29.0,Solidos dissolvidos totais,150.0,SIAGAS_MS_20260814,E10,-20.445821999999964,-54.61813099999995
3500073177,Angélica,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,5.5,18.3,24.2999992,Solidos dissolvidos totais,28.0,SIAGAS_MS_20260814,E10,-22.165610999999956,-53.782941999999935
3500073224,Sidrolândia,Serra geral,pH | Solidos dissolvidos totais,2,5.78000021,,,Solidos dissolvidos totais,49.0,SIAGAS_MS_20260814,E10,-21.102957999999944,-54.93813299999994
3500073220,Bataguassu,Bauru,pH | TEMPERATURA | Solidos dissolvidos totais,3,6.55999994,,30.5,Solidos dissolvidos totais,39.0,SIAGAS_MS_20260814,E10,-21.699735999999973,-52.41301899999996
3500073233,Sonora,Furnas,pH | TEMPERATURA | Solidos dissolvidos totais,3,4.78999996,,25.0,Solidos dissolvidos totais,84.0,SIAGAS_MS_20260814,E10,-17.592691999999943,-54.792299999999955
3500073251,Dourados,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,8.69999981,224.0,24.0,Solidos dissolvidos totais,145.6,SIAGAS_MS_20260814,E10,-22.29694399999994,-54.802513999999974
3500073285,Dourados,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,7.4000001,110.6,24.0,Solidos dissolvidos totais,71.9,SIAGAS_MS_20260814,E10,-22.183318999999983,-55.20403299999998
3500073279,Maracaju,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,5.88000011,36.8,24.1000004,Solidos dissolvidos totais,41.0,SIAGAS_MS_20260814,E10,-21.793249999999944,-55.13044999999994
3500073272,Ribas do Rio Pardo,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,7.30000019,14.4,24.6000004,Solidos dissolvidos totais,74.0,SIAGAS_MS_20260814,E10,-21.154435999999976,-53.28047499999997
3500073266,Ribas do Rio Pardo,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.30000019,46.2,28.6000004,Solidos dissolvidos totais,43.0,SIAGAS_MS_20260814,E10,-20.469888999999966,-53.75005599999997
3500073295,Laguna Carapã,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.19999981,26.6,24.0,Solidos dissolvidos totais,8.0,SIAGAS_MS_20260814,E10,-22.462996999999973,-55.02611899999994
3500073286,Dourados,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,7.9000001,162.0,24.0,Solidos dissolvidos totais,105.3,SIAGAS_MS_20260814,E10,-22.186721999999975,-55.205082999999945
3500073303,Itaquiraí,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.88999987,14.21,21.6000004,Solidos dissolvidos totais,12.0,SIAGAS_MS_20260814,E10,-23.44995799999998,-54.199618999999984
3500073298,Caarapó,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,7.38000011,152.0,23.0,Solidos dissolvidos totais,166.0,SIAGAS_MS_20260814,E10,-22.63704699999994,-54.77796099999995
3500073296,Laguna Carapã,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,7.23000002,88.7,24.0,Solidos dissolvidos totais,40.0,SIAGAS_MS_20260814,E10,-22.467296999999974,-55.02284199999997
3500073324,Nova Alvorada do Sul,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.86000013,135.1,26.0,Solidos dissolvidos totais,156.0,SIAGAS_MS_20260814,E10,-21.45318599999996,-54.38076099999995
3500073323,Maracaju,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,7.5,0.2,26.0,Solidos dissolvidos totais,0.5,SIAGAS_MS_20260814,E10,-21.05448599999994,-55.330735999999945
3500073313,São Gabriel do Oeste,Botucatu,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,5.9000001,30.0,23.5,Solidos dissolvidos totais,0.5,SIAGAS_MS_20260814,E10,-19.44184999999993,-54.56405599999994
3500073306,Costa Rica,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.0,2.51,21.7000008,Solidos dissolvidos totais,43.0,SIAGAS_MS_20260814,E10,-18.247946999999954,-53.13648099999995
3500073326,Bataguassu,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,7.5,29.5,27.8999996,Solidos dissolvidos totais,12.0,SIAGAS_MS_20260814,E10,-21.71896099999998,-52.426432999999975
3500073382,Campo Grande,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA,3,6.19999981,10.2,25.0,,,SIAGAS_MS_20260814,E10,-20.46976099999995,-54.51370599999996
3500073381,Ribas do Rio Pardo,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,7.80000019,171.0,27.5,Solidos dissolvidos totais,90.0,SIAGAS_MS_20260814,E10,-20.463138999999956,-53.69727799999998
3500073366,Dourados,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.71000004,122.33,27.8999996,Solidos dissolvidos totais,60.0,SIAGAS_MS_20260814,E10,-22.22177499999998,-54.74179699999996
3500073428,Angélica,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,5.30000019,22.6,24.5,Solidos dissolvidos totais,34.6,SIAGAS_MS_20260814,E10,-22.159563999999932,-53.77230599999996
3500073435,Três Lagoas,Serra geral,pH | TEMPERATURA | Solidos dissolvidos totais,3,6.71000004,,21.7000008,Solidos dissolvidos totais,146.0,SIAGAS_MS_20260814,E10,-20.798174999999958,-51.64366699999994
3500073439,Campo Grande,Serra geral,pH | Solidos dissolvidos totais,2,6.75,,,Solidos dissolvidos totais,261.0,SIAGAS_MS_20260814,E10,-20.504607999999962,-54.60488299999997
3500073461,Três Lagoas,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.0,21.13,26.0,Solidos dissolvidos totais,7.0,SIAGAS_MS_20260814,E10,-20.847374999999943,-51.74982499999993
3500073460,Campo Grande,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.40999985,110.0,25.6000004,Solidos dissolvidos totais,119.0,SIAGAS_MS_20260814,E10,-20.619974999999954,-54.525116999999966
3500073472,Sidrolândia,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,7.17999983,143.0,25.0,Solidos dissolvidos totais,10.0,SIAGAS_MS_20260814,E10,-20.72027799999995,-55.133227999999974
3500073471,Paranaíba,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.51000023,42.1,28.2000008,Solidos dissolvidos totais,31.0,SIAGAS_MS_20260814,E10,-19.51465799999994,-51.021330999999975
3500073476,Ponta Porã,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,7.03999996,193.9,22.5,Solidos dissolvidos totais,126.03,SIAGAS_MS_20260814,E10,-22.46560599999998,-55.74671699999993
3500073496,Chapadão do Sul,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,5.69999981,12.2,24.0,Solidos dissolvidos totais,43.0,SIAGAS_MS_20260814,E10,-18.683266999999944,-52.93433299999998
3500073493,Terenos,Serra geral,pH | CONDUTIVIDADE_ELETRICA | Solidos dissolvidos totais,3,5.88999987,43.4,,Solidos dissolvidos totais,69.0,SIAGAS_MS_20260814,E10,-20.737007999999946,-55.046855999999934
3500073492,Campo Grande,Bauru,pH | TEMPERATURA,2,5.0,,25.0,,,SIAGAS_MS_20260814,E10,-20.469721999999933,-54.53249999999997
3500073499,Três Lagoas,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.09000015,84.0,28.0,Solidos dissolvidos totais,89.0,SIAGAS_MS_20260814,E10,-20.794393999999954,-51.702016999999955
3500073509,Água Clara,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,5.55999994,20.7,24.0,Solidos dissolvidos totais,68.0,SIAGAS_MS_20260814,E10,-20.299443999999937,-53.02527799999996
3500073508,Água Clara,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.23000002,25.4,24.0,Solidos dissolvidos totais,83.0,SIAGAS_MS_20260814,E10,-20.297499999999957,-53.029721999999936
3500073515,Dourados,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.42000008,231.0,23.0,Solidos dissolvidos totais,150.15,SIAGAS_MS_20260814,E10,-22.22539999999998,-54.81837799999994
3500073522,Chapadão do Sul,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.01000023,8.49,29.0,Solidos dissolvidos totais,38.0,SIAGAS_MS_20260814,E10,-18.78566399999994,-53.03820299999995
3500073521,Itaporã,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.71999979,179.8,23.0,Solidos dissolvidos totais,67.0,SIAGAS_MS_20260814,E10,-22.093666999999982,-54.71944399999995
3500023196,Dois Irmãos do Buriti,Guarani,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,5.25,20.4,24.7999992,Solidos dissolvidos totais,31.75,SIAGAS_MS_20260814,E10,-20.684165999999948,-55.27305499999994
3500023319,Aparecida do Taboado,Não definido,pH | TURBIDEZ,2,5.5999999,,,,,SIAGAS_MS_20260814,E10,-20.07833299999993,-51.09944399999995
3500027110,Dois Irmãos do Buriti,Aquidauana,pH | TURBIDEZ,2,6.73999977,,,,,SIAGAS_MS_20260814,E10,-20.643888999999945,-55.34277799999995
3500027233,Terenos,Serra geral,pH | TEMPERATURA | TURBIDEZ | Solidos dissolvidos totais,4,7.98999977,,5.5999999,Solidos dissolvidos totais,150.0,SIAGAS_MS_20260814,E10,-20.436943999999983,-54.861388999999974
3500045619,Rio Brilhante,Serra geral,pH | TEMPERATURA | TURBIDEZ | Solidos dissolvidos totais,4,7.73999977,,22.1000004,Solidos dissolvidos totais,161.5,SIAGAS_MS_20260814,E10,-21.79444399999994,-54.55222199999997
3500045674,Rio Brilhante,Serra geral,pH | TEMPERATURA | TURBIDEZ,3,7.80000019,,16.1000004,,,SIAGAS_MS_20260814,E10,-21.86944399999993,-54.31111099999998
3500045679,Campo Grande,Serra geral,pH | TURBIDEZ,2,6.69999981,,,,,SIAGAS_MS_20260814,E10,-20.53527799999995,-54.62416699999994
3500045684,Miranda,Cuiaba,pH | TURBIDEZ,2,6.65999985,,,,,SIAGAS_MS_20260814,E10,-20.133332999999936,-56.70027799999997
3500045688,Terenos,Serra geral,pH | TURBIDEZ,2,6.40999985,,,,,SIAGAS_MS_20260814,E10,-20.35583299999996,-54.89138899999995
3500045706,Três Lagoas,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | TURBIDEZ,4,7.30999994,3.5,29.0,,,SIAGAS_MS_20260814,E10,-20.98194399999994,-51.829999999999984
3500045712,Três Lagoas,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | TURBIDEZ,4,6.1500001,26.5,25.0,,,SIAGAS_MS_20260814,E10,-20.993888999999967,-51.822499999999934
3500053079,Dourados,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TURBIDEZ,3,7.17000008,360.0,,,,SIAGAS_MS_20260814,E10,-22.312499999999943,-54.788332999999966
3500053089,Caarapó,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | TURBIDEZ,4,7.44999981,10.4,22.0,,,SIAGAS_MS_20260814,E10,-22.676388999999972,-54.791110999999944
3500065030,Campo Grande,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,5.21000004,191.0,25.5,Solidos dissolvidos totais,179.0,SIAGAS_MS_20260814,E10,-20.459443999999962,-54.559166999999945
3500065032,Campo Grande,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,7.19999981,170.7,25.0,Solidos dissolvidos totais,195.0,SIAGAS_MS_20260814,E10,-20.464443999999958,-54.57583299999993
3500065061,Ivinhema,Caiua,pH | TEMPERATURA | Solidos dissolvidos totais,3,5.9000001,,6.0,Solidos dissolvidos totais,26.3,SIAGAS_MS_20260814,E10,-22.383055999999954,-53.59694399999995
3500065065,Novo Horizonte do Sul,Caiua,pH | TEMPERATURA | Solidos dissolvidos totais,3,6.5999999,,6.0,Solidos dissolvidos totais,121.3,SIAGAS_MS_20260814,E10,-22.655555999999933,-53.850277999999946
3500065069,Rio Brilhante,Serra geral,pH | Solidos dissolvidos totais,2,6.80000019,,,Solidos dissolvidos totais,350.7,SIAGAS_MS_20260814,E10,-21.808888999999965,-54.535555999999985
3500065074,Selvíria,Caiua,pH | CONDUTIVIDADE_ELETRICA | Solidos dissolvidos totais,3,5.19999981,0.09000000000000001,,Solidos dissolvidos totais,12.0,SIAGAS_MS_20260814,E10,-20.359721999999977,-51.414999999999964
3500065056,Figueirão,Guarani,pH | TEMPERATURA | Solidos dissolvidos totais,3,6.5,,9.89999962,Solidos dissolvidos totais,99.3,SIAGAS_MS_20260814,E10,-18.676943999999935,-53.63777799999997
