pih_cell_id,source_hex_id,area_nominal_km2,centroide_lon,centroide_lat,area_efetiva_ms_km2,percentual_hexagono_em_ms,celula_borda_estadual,fonte_limite,status,n_record,n_depth_positive,n_depth_present,n_aquifer_present,n_drilling_date_present,n_ne_present,n_nd_present,n_specific_yield_present,n_ph_present,n_ec_present,n_temperature_present,n_chemical_parameter_present,n_chemical_concentration_present,n_unique_wells,analysis_status,n_E01,n_E02,n_E03,n_E04,n_E05,n_E06,n_E07,n_E08,n_E09,n_E10,n_E11,n_E12,state_E01,pct_E02_of_E01,state_E02,pct_E03_of_E01,state_E03,pct_E04_of_E01,state_E04,pct_E05_of_E01,state_E05,pct_E06_of_E01,state_E06,pct_E07_of_E01,state_E07,pct_E08_of_E01,state_E08,pct_E09_of_E01,state_E09,pct_E10_of_E01,state_E10,pct_E11_of_E01,state_E11,pct_E12_of_E01,state_E12,E02_depth_median_m,E02_depth_p10_m,E02_depth_p90_m,E03_aquifer_n_unique,E04_zero_review_count,E05_zero_review_count,E07_test_types,E09_zero_review_count,E10_available_fields_median,E10_n_pH,E10_n_EC,E10_n_temperature,E10_n_chemical_parameter,E11_age_median_years,E11_age_p25_years,E11_age_p75_years,E12_comparison_statuses,cutoff_date
PIH-1000-0027,HX1000-12-7,1000,-54.996655,-22.891473,1000.0,100.0,Não,IBGE Malha Municipal Digital 2025,CANDIDATE_SCALE_NOT_ADOPTED,10,6,6,6,6,6,6,5,6,4,3,3,3,10,MALHA_EVIDENCE_MATRIX_V1_NO_PIH_SCORE,10,6,6,6,6,5,0,0,0,6,3,4,WELLS_PRESENT,60.0,EVIDENCE_PRESENT,60.0,EVIDENCE_PRESENT,60.0,EVIDENCE_PRESENT,60.0,EVIDENCE_PRESENT,50.0,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,60.0,EVIDENCE_PRESENT,30.0,EVIDENCE_PRESENT,40.0,REVIEW_REQUIRED_PRESENT,110.0,67.5,148.0,1,0,0,,0,3.0,6,4,3,6,17.123,17.123,17.123,UNKNOWN:4,2026-08-29
PIH-1000-0028,HX1000-13-7,1000,-54.665552,-22.892108,1000.0,100.0,Não,IBGE Malha Municipal Digital 2025,CANDIDATE_SCALE_NOT_ADOPTED,10,8,8,8,8,8,8,8,5,3,4,3,3,10,MALHA_EVIDENCE_MATRIX_V1_NO_PIH_SCORE,10,8,8,8,8,8,3,3,0,5,4,4,WELLS_PRESENT,80.0,EVIDENCE_PRESENT,80.0,EVIDENCE_PRESENT,80.0,EVIDENCE_PRESENT,80.0,EVIDENCE_PRESENT,80.0,EVIDENCE_PRESENT,30.0,EVIDENCE_PRESENT,30.0,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,50.0,EVIDENCE_PRESENT,40.0,EVIDENCE_PRESENT,40.0,REVIEW_REQUIRED_PRESENT,118.0,97.9,145.5,3,0,0,Escalonado:1 | Rebaixamento:2,0,4.0,5,3,4,5,42.504999999999995,35.97175,43.5285,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA:2 | UNKNOWN:2,2026-08-29
PIH-1000-0029,HX1000-14-7,1000,-54.334448,-22.892108,1000.0,100.0,Não,IBGE Malha Municipal Digital 2025,CANDIDATE_SCALE_NOT_ADOPTED,9,7,7,7,7,6,6,6,6,5,5,4,4,9,MALHA_EVIDENCE_MATRIX_V1_NO_PIH_SCORE,9,7,7,6,6,6,1,1,0,6,1,8,WELLS_PRESENT,77.7778,EVIDENCE_PRESENT,77.7778,EVIDENCE_PRESENT,66.6667,EVIDENCE_PRESENT,66.6667,EVIDENCE_PRESENT,66.6667,EVIDENCE_PRESENT,11.1111,EVIDENCE_PRESENT,11.1111,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,66.6667,EVIDENCE_PRESENT,11.1111,EVIDENCE_PRESENT,88.8889,REVIEW_REQUIRED_PRESENT,100.0,78.0,150.0,2,0,0,Rebaixamento:1,0,4.0,6,5,5,6,3.376,3.376,3.376,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA:6 | UNKNOWN:2,2026-08-29
PIH-1000-0030,HX1000-15-7,1000,-54.003345,-22.891473,1000.0,100.0,Não,IBGE Malha Municipal Digital 2025,CANDIDATE_SCALE_NOT_ADOPTED,2,2,2,2,2,2,2,2,1,1,1,0,0,2,MALHA_EVIDENCE_MATRIX_V1_NO_PIH_SCORE,2,2,2,2,2,2,1,1,0,1,1,1,WELLS_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,50.0,EVIDENCE_PRESENT,50.0,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,50.0,EVIDENCE_PRESENT,50.0,EVIDENCE_PRESENT,50.0,REVIEW_REQUIRED_PRESENT,75.0,39.0,111.0,2,0,0,Rebaixamento:1,0,3.0,1,1,1,1,47.765,47.765,47.765,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA:1,2026-08-29
PIH-1000-0031,HX1000-16-7,1000,-53.672243,-22.890204,870.9585,87.1,Sim,IBGE Malha Municipal Digital 2025,CANDIDATE_SCALE_NOT_ADOPTED,1,1,1,0,1,0,0,0,0,0,0,0,0,1,MALHA_EVIDENCE_MATRIX_V1_NO_PIH_SCORE,1,1,0,0,0,0,0,0,0,0,0,1,WELLS_PRESENT,100.0,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,100.0,REVIEW_REQUIRED_PRESENT,72.0,72.0,72.0,0,0,0,,0,,0,0,0,0,,,,UNKNOWN:1,2026-08-29
PIH-1000-0032,HX1000-17-7,1000,-53.341143,-22.888299,153.0394,15.3,Sim,IBGE Malha Municipal Digital 2025,CANDIDATE_SCALE_NOT_ADOPTED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MALHA_EVIDENCE_MATRIX_V1_NO_PIH_SCORE,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,,,0,0,0,,0,,0,0,0,0,,,,,2026-08-29
PIH-1000-0033,HX1000-10-8,1000,-55.821911,-22.621334,58.3604,5.84,Sim,IBGE Malha Municipal Digital 2025,CANDIDATE_SCALE_NOT_ADOPTED,39,38,38,38,38,36,36,34,7,6,6,7,7,39,MALHA_EVIDENCE_MATRIX_V1_NO_PIH_SCORE,39,38,38,36,36,34,19,19,0,7,29,35,WELLS_PRESENT,97.4359,EVIDENCE_PRESENT,97.4359,EVIDENCE_PRESENT,92.3077,EVIDENCE_PRESENT,92.3077,EVIDENCE_PRESENT,87.1795,EVIDENCE_PRESENT,48.7179,EVIDENCE_PRESENT,48.7179,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,17.9487,EVIDENCE_PRESENT,74.359,EVIDENCE_PRESENT,89.7436,REVIEW_REQUIRED_PRESENT,140.0,100.0,278.3500000000004,4,0,0,Rebaixamento:19,0,4.0,7,6,6,7,34.932,16.895,45.109,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA:34 | UNKNOWN:1,2026-08-29
PIH-1000-0034,HX1000-11-8,1000,-55.491436,-22.623545,952.3401,95.23,Sim,IBGE Malha Municipal Digital 2025,CANDIDATE_SCALE_NOT_ADOPTED,9,8,8,7,7,7,7,7,2,0,1,1,1,9,MALHA_EVIDENCE_MATRIX_V1_NO_PIH_SCORE,9,8,7,7,7,7,6,6,0,2,7,5,WELLS_PRESENT,88.8889,EVIDENCE_PRESENT,77.7778,EVIDENCE_PRESENT,77.7778,EVIDENCE_PRESENT,77.7778,EVIDENCE_PRESENT,77.7778,EVIDENCE_PRESENT,66.6667,EVIDENCE_PRESENT,66.6667,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,22.2222,EVIDENCE_PRESENT,77.7778,EVIDENCE_PRESENT,55.5556,REVIEW_REQUIRED_PRESENT,108.0,100.0,150.0,2,0,0,Rebaixamento:6,0,2.5,2,0,1,2,29.681,21.273,39.05,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA:3 | UNKNOWN:2,2026-08-29
PIH-1000-0035,HX1000-12-8,1000,-55.160958,-22.625124,1000.0,100.0,Não,IBGE Malha Municipal Digital 2025,CANDIDATE_SCALE_NOT_ADOPTED,18,16,16,12,11,12,12,12,4,4,3,3,3,18,MALHA_EVIDENCE_MATRIX_V1_NO_PIH_SCORE,18,16,12,12,12,12,4,4,0,4,6,6,WELLS_PRESENT,88.8889,EVIDENCE_PRESENT,66.6667,EVIDENCE_PRESENT,66.6667,EVIDENCE_PRESENT,66.6667,EVIDENCE_PRESENT,66.6667,EVIDENCE_PRESENT,22.2222,EVIDENCE_PRESENT,22.2222,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,22.2222,EVIDENCE_PRESENT,33.3333,EVIDENCE_PRESENT,33.3333,REVIEW_REQUIRED_PRESENT,99.0,70.5,137.0,2,0,0,Rebaixamento:4,0,3.5,4,4,3,4,19.481,16.895,34.36475,UNKNOWN:6,2026-08-29
PIH-1000-0036,HX1000-13-8,1000,-54.830479,-22.626071,1000.0,100.0,Não,IBGE Malha Municipal Digital 2025,CANDIDATE_SCALE_NOT_ADOPTED,66,65,65,58,65,62,62,57,47,30,35,29,29,66,MALHA_EVIDENCE_MATRIX_V1_NO_PIH_SCORE,66,65,58,62,62,57,28,28,1,47,34,41,WELLS_PRESENT,98.4848,EVIDENCE_PRESENT,87.8788,EVIDENCE_PRESENT,93.9394,EVIDENCE_PRESENT,93.9394,EVIDENCE_PRESENT,86.3636,EVIDENCE_PRESENT,42.4242,EVIDENCE_PRESENT,42.4242,EVIDENCE_PRESENT,1.5152,EVIDENCE_PRESENT,71.2121,EVIDENCE_PRESENT,51.5152,EVIDENCE_PRESENT,62.1212,REVIEW_REQUIRED_PRESENT,150.0,78.8,644.0,6,0,0,Continuo:4 | Escalonado:1 | Rebaixamento:23,0,3.0,47,30,35,47,18.5885,17.05975,39.605,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA:33 | UNKNOWN:8,2026-08-29
PIH-1000-0037,HX1000-14-8,1000,-54.5,-22.626387,1000.0,100.0,Não,IBGE Malha Municipal Digital 2025,CANDIDATE_SCALE_NOT_ADOPTED,13,12,12,12,12,12,12,12,9,6,8,8,8,13,MALHA_EVIDENCE_MATRIX_V1_NO_PIH_SCORE,13,12,12,12,12,12,1,1,1,9,3,9,WELLS_PRESENT,92.3077,EVIDENCE_PRESENT,92.3077,EVIDENCE_PRESENT,92.3077,EVIDENCE_PRESENT,92.3077,EVIDENCE_PRESENT,92.3077,EVIDENCE_PRESENT,7.6923,EVIDENCE_PRESENT,7.6923,EVIDENCE_PRESENT,7.6923,EVIDENCE_PRESENT,69.2308,EVIDENCE_PRESENT,23.0769,EVIDENCE_PRESENT,69.2308,REVIEW_REQUIRED_PRESENT,74.5,64.2,118.2,3,0,0,Rebaixamento:1,0,4.0,9,6,8,9,16.895,13.8385,16.921,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA:8 | UNKNOWN:1,2026-08-29
PIH-1000-0038,HX1000-15-8,1000,-54.169521,-22.626071,1000.0,100.0,Não,IBGE Malha Municipal Digital 2025,CANDIDATE_SCALE_NOT_ADOPTED,45,42,42,38,42,42,42,42,34,29,31,28,28,45,MALHA_EVIDENCE_MATRIX_V1_NO_PIH_SCORE,45,42,38,42,42,42,2,2,0,34,3,39,WELLS_PRESENT,93.3333,EVIDENCE_PRESENT,84.4444,EVIDENCE_PRESENT,93.3333,EVIDENCE_PRESENT,93.3333,EVIDENCE_PRESENT,93.3333,EVIDENCE_PRESENT,4.4444,EVIDENCE_PRESENT,4.4444,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,75.5556,EVIDENCE_PRESENT,6.6667,EVIDENCE_PRESENT,86.6667,REVIEW_REQUIRED_PRESENT,80.0,60.400000000000006,100.9,5,0,0,Rebaixamento:2,0,4.0,34,29,31,34,17.429,17.217,17.6565,"DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA:31 | NOME FORA DA TAXONOMIA ESTADUAL, REVISAR:1 | UNKNOWN:7",2026-08-29
PIH-1000-0039,HX1000-16-8,1000,-53.839042,-22.625124,1000.0,100.0,Não,IBGE Malha Municipal Digital 2025,CANDIDATE_SCALE_NOT_ADOPTED,20,20,20,19,20,20,20,20,10,8,9,6,6,20,MALHA_EVIDENCE_MATRIX_V1_NO_PIH_SCORE,20,20,19,20,20,20,7,7,1,10,10,10,WELLS_PRESENT,100.0,EVIDENCE_PRESENT,95.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,35.0,EVIDENCE_PRESENT,35.0,EVIDENCE_PRESENT,5.0,EVIDENCE_PRESENT,50.0,EVIDENCE_PRESENT,50.0,EVIDENCE_PRESENT,50.0,REVIEW_REQUIRED_PRESENT,106.75,60.0,129.0,4,0,0,Rebaixamento:7,0,3.5,10,8,9,10,29.2855,17.005,34.739,"DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA:8 | NOME FORA DA TAXONOMIA ESTADUAL, REVISAR:1 | UNKNOWN:1",2026-08-29
PIH-1000-0040,HX1000-17-8,1000,-53.508564,-22.623545,1000.0,100.0,Não,IBGE Malha Municipal Digital 2025,CANDIDATE_SCALE_NOT_ADOPTED,5,5,5,3,5,5,5,5,4,1,0,3,3,5,MALHA_EVIDENCE_MATRIX_V1_NO_PIH_SCORE,5,5,3,5,5,5,2,2,0,4,3,3,WELLS_PRESENT,100.0,EVIDENCE_PRESENT,60.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,40.0,EVIDENCE_PRESENT,40.0,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,80.0,EVIDENCE_PRESENT,60.0,EVIDENCE_PRESENT,60.0,REVIEW_REQUIRED_PRESENT,114.0,95.6,114.0,2,0,0,Escalonado:1 | Rebaixamento:1,0,2.0,4,1,0,4,14.779,12.675,25.4825,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA:1 | UNKNOWN:2,2026-08-29
PIH-1000-0041,HX1000-18-8,1000,-53.178089,-22.621334,662.684,66.27,Sim,IBGE Malha Municipal Digital 2025,CANDIDATE_SCALE_NOT_ADOPTED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MALHA_EVIDENCE_MATRIX_V1_NO_PIH_SCORE,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,,,0,0,0,,0,,0,0,0,0,,,,,2026-08-29
PIH-1000-0042,HX1000-5-9,1000,-57.303784,-22.337886,99.5877,9.96,Sim,IBGE Malha Municipal Digital 2025,CANDIDATE_SCALE_NOT_ADOPTED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MALHA_EVIDENCE_MATRIX_V1_NO_PIH_SCORE,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,,,0,0,0,,0,,0,0,0,0,,,,,2026-08-29
PIH-1000-0043,HX1000-6-9,1000,-56.973937,-22.342914,166.2881,16.63,Sim,IBGE Malha Municipal Digital 2025,CANDIDATE_SCALE_NOT_ADOPTED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MALHA_EVIDENCE_MATRIX_V1_NO_PIH_SCORE,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,,,0,0,0,,0,,0,0,0,0,,,,,2026-08-29
PIH-1000-0044,HX1000-7-9,1000,-56.644087,-22.347313,95.3786,9.54,Sim,IBGE Malha Municipal Digital 2025,CANDIDATE_SCALE_NOT_ADOPTED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MALHA_EVIDENCE_MATRIX_V1_NO_PIH_SCORE,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,,,0,0,0,,0,,0,0,0,0,,,,,2026-08-29
PIH-1000-0045,HX1000-8-9,1000,-56.314233,-22.351084,73.8006,7.38,Sim,IBGE Malha Municipal Digital 2025,CANDIDATE_SCALE_NOT_ADOPTED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MALHA_EVIDENCE_MATRIX_V1_NO_PIH_SCORE,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,,,0,0,0,,0,,0,0,0,0,,,,,2026-08-29
PIH-1000-0046,HX1000-9-9,1000,-55.984376,-22.354227,242.317,24.23,Sim,IBGE Malha Municipal Digital 2025,CANDIDATE_SCALE_NOT_ADOPTED,9,8,8,7,7,6,6,6,3,0,1,3,3,9,MALHA_EVIDENCE_MATRIX_V1_NO_PIH_SCORE,9,8,7,6,6,6,4,4,2,3,6,3,WELLS_PRESENT,88.8889,EVIDENCE_PRESENT,77.7778,EVIDENCE_PRESENT,66.6667,EVIDENCE_PRESENT,66.6667,EVIDENCE_PRESENT,66.6667,EVIDENCE_PRESENT,44.4444,EVIDENCE_PRESENT,44.4444,EVIDENCE_PRESENT,22.2222,EVIDENCE_PRESENT,33.3333,EVIDENCE_PRESENT,66.6667,EVIDENCE_PRESENT,33.3333,REVIEW_REQUIRED_PRESENT,120.0,109.6,150.0,1,0,0,Rebaixamento:4,0,2.0,3,0,1,3,16.895,12.609499999999999,33.15425,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA:1 | UNKNOWN:2,2026-08-29
PIH-1000-0047,HX1000-10-9,1000,-55.654517,-22.356741,919.6673,91.97,Sim,IBGE Malha Municipal Digital 2025,CANDIDATE_SCALE_NOT_ADOPTED,21,20,20,20,20,20,19,19,11,9,8,10,10,21,MALHA_EVIDENCE_MATRIX_V1_NO_PIH_SCORE,21,20,20,20,19,19,6,6,2,11,9,17,WELLS_PRESENT,95.2381,EVIDENCE_PRESENT,95.2381,EVIDENCE_PRESENT,95.2381,EVIDENCE_PRESENT,90.4762,EVIDENCE_PRESENT,90.4762,EVIDENCE_PRESENT,28.5714,EVIDENCE_PRESENT,28.5714,EVIDENCE_PRESENT,9.5238,EVIDENCE_PRESENT,52.381,EVIDENCE_PRESENT,42.8571,EVIDENCE_PRESENT,80.9524,REVIEW_REQUIRED_PRESENT,112.5,99.0,151.93000000000004,4,0,0,Rebaixamento:6,0,4.0,11,9,8,11,17.002,16.835,39.619,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA:16 | UNKNOWN:1,2026-08-29
PIH-1000-0048,HX1000-11-9,1000,-55.324657,-22.358626,1000.0,100.0,Não,IBGE Malha Municipal Digital 2025,CANDIDATE_SCALE_NOT_ADOPTED,2,1,1,1,1,0,0,0,0,0,0,0,0,2,MALHA_EVIDENCE_MATRIX_V1_NO_PIH_SCORE,2,1,1,0,0,0,0,0,0,0,0,2,WELLS_PRESENT,50.0,EVIDENCE_PRESENT,50.0,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,100.0,REVIEW_REQUIRED_PRESENT,5.0,5.0,5.0,1,0,0,,0,,0,0,0,0,,,,UNKNOWN:2,2026-08-29
PIH-1000-0049,HX1000-12-9,1000,-54.994795,-22.359883,1000.0,100.0,Não,IBGE Malha Municipal Digital 2025,CANDIDATE_SCALE_NOT_ADOPTED,27,25,25,22,25,24,22,19,18,15,16,14,14,27,MALHA_EVIDENCE_MATRIX_V1_NO_PIH_SCORE,27,25,22,24,22,19,1,1,0,18,6,5,WELLS_PRESENT,92.5926,EVIDENCE_PRESENT,81.4815,EVIDENCE_PRESENT,88.8889,EVIDENCE_PRESENT,81.4815,EVIDENCE_PRESENT,70.3704,EVIDENCE_PRESENT,3.7037,EVIDENCE_PRESENT,3.7037,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,66.6667,EVIDENCE_PRESENT,22.2222,EVIDENCE_PRESENT,18.5185,REVIEW_REQUIRED_PRESENT,104.0,77.80000000000001,506.40000000000083,2,0,0,Rebaixamento:1,0,4.0,18,15,16,18,15.656500000000001,14.19,17.134999999999998,UNKNOWN:5,2026-08-29
PIH-1000-0050,HX1000-13-9,1000,-54.664932,-22.360512,1000.0,100.0,Não,IBGE Malha Municipal Digital 2025,CANDIDATE_SCALE_NOT_ADOPTED,74,70,70,64,70,69,68,63,48,37,41,44,44,74,MALHA_EVIDENCE_MATRIX_V1_NO_PIH_SCORE,74,70,64,69,68,63,11,11,0,48,20,10,WELLS_PRESENT,94.5946,EVIDENCE_PRESENT,86.4865,EVIDENCE_PRESENT,93.2432,EVIDENCE_PRESENT,91.8919,EVIDENCE_PRESENT,85.1351,EVIDENCE_PRESENT,14.8649,EVIDENCE_PRESENT,14.8649,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,64.8649,EVIDENCE_PRESENT,27.027,EVIDENCE_PRESENT,13.5135,REVIEW_REQUIRED_PRESENT,105.5,60.0,491.4000000000001,3,0,0,Rebaixamento:11,0,4.0,48,37,41,48,18.453,16.746499999999997,38.42,UNKNOWN:10,2026-08-29
PIH-1000-0051,HX1000-14-9,1000,-54.335068,-22.360512,1000.0,100.0,Não,IBGE Malha Municipal Digital 2025,CANDIDATE_SCALE_NOT_ADOPTED,111,103,103,99,103,103,103,103,76,61,69,57,57,111,MALHA_EVIDENCE_MATRIX_V1_NO_PIH_SCORE,111,103,99,103,103,103,11,11,0,76,23,72,WELLS_PRESENT,92.7928,EVIDENCE_PRESENT,89.1892,EVIDENCE_PRESENT,92.7928,EVIDENCE_PRESENT,92.7928,EVIDENCE_PRESENT,92.7928,EVIDENCE_PRESENT,9.9099,EVIDENCE_PRESENT,9.9099,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,68.4685,EVIDENCE_PRESENT,20.7207,EVIDENCE_PRESENT,64.8649,REVIEW_REQUIRED_PRESENT,70.0,58.0,141.6,4,2,0,Continuo:1 | Rebaixamento:10,0,4.0,76,61,69,76,24.096,16.798000000000002,42.794,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA:60 | UNKNOWN:12,2026-08-29
PIH-1000-0052,HX1000-15-9,1000,-54.005205,-22.359883,1000.0,100.0,Não,IBGE Malha Municipal Digital 2025,CANDIDATE_SCALE_NOT_ADOPTED,30,27,27,27,27,27,27,24,22,14,19,17,17,30,MALHA_EVIDENCE_MATRIX_V1_NO_PIH_SCORE,30,27,27,27,27,24,9,9,2,23,13,16,WELLS_PRESENT,90.0,EVIDENCE_PRESENT,90.0,EVIDENCE_PRESENT,90.0,EVIDENCE_PRESENT,90.0,EVIDENCE_PRESENT,80.0,EVIDENCE_PRESENT,30.0,EVIDENCE_PRESENT,30.0,EVIDENCE_PRESENT,6.6667,EVIDENCE_PRESENT,76.6667,EVIDENCE_PRESENT,43.3333,EVIDENCE_PRESENT,53.3333,REVIEW_REQUIRED_PRESENT,100.0,63.2,536.000000000002,6,0,0,Rebaixamento:9,0,4.0,22,14,19,23,16.761,13.024,21.988,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA:13 | UNKNOWN:3,2026-08-29
