cell_id,scale_km2,grid_family,area_effective_km2,question_code,question_name,n_wells,direct_evidence_n,direct_evidence_pct_of_wells,cell_state_code,cell_state_label,support_points_n,cross_scale_exact_state_support_n,cross_scale_exact_state_support_pct,cross_scale_direct_all_support_n,cross_scale_direct_some_support_n,cross_scale_direct_none_support_n,origin_exact_state_support_n,origin_exact_state_support_pct,origin_direct_all_support_n,origin_direct_some_support_n,origin_direct_none_support_n,hydro_surface_units_n,hydro_surface_domains_n,hydro_context_state,hydro_dominant_unit,hydro_dominant_domain,top_blocking_requirements,method_version
SCALE-150-O00-01856,150,SCALE_PRIMARY_O00_V1,149.99999999999324,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,7,0,0.0,0,7,0,0,0.0,0,2,5,2,2,MULTIPLAS_UNIDADES_SUPERFICIAIS,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-150-O00-01857,150,SCALE_PRIMARY_O00_V1,149.99999999999324,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,6,2,33.333333,0,4,2,5,83.333333,0,0,6,2,2,MULTIPLAS_UNIDADES_SUPERFICIAIS,Formação Serra Geral,Fraturada (Fr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-150-O00-01858,150,SCALE_PRIMARY_O00_V1,149.99999999999324,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,4,1,25.0,0,3,1,4,100.0,0,0,4,2,2,MULTIPLAS_UNIDADES_SUPERFICIAIS,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-150-O00-01859,150,SCALE_PRIMARY_O00_V1,149.99999999999324,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,7,0,0.0,0,7,0,6,85.714286,0,1,6,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-150-O00-01860,150,SCALE_PRIMARY_O00_V1,149.99999999999324,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,4,0,0.0,0,4,0,4,100.0,0,0,4,2,2,MULTIPLAS_UNIDADES_SUPERFICIAIS,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-150-O00-01861,150,SCALE_PRIMARY_O00_V1,149.99999999999324,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,7,0,0.0,0,7,0,7,100.0,0,0,7,2,2,MULTIPLAS_UNIDADES_SUPERFICIAIS,Formação Serra Geral,Fraturada (Fr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-150-O00-01862,150,SCALE_PRIMARY_O00_V1,149.99999999999324,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,7,0,0.0,0,7,0,7,100.0,0,0,7,2,2,MULTIPLAS_UNIDADES_SUPERFICIAIS,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-150-O00-01863,150,SCALE_PRIMARY_O00_V1,149.99999999999324,Q01,Nível e profundidade da água,1,1,100.0,2,EVIDENCIA_DIRETA_PRESENTE,4,1,25.0,1,3,0,3,75.0,3,1,0,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),Q01_R03=1|Q01_R05=1|Q01_R06=1,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-150-O00-01864,150,SCALE_PRIMARY_O00_V1,149.99999999999324,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,7,0,0.0,0,7,0,5,71.428571,0,2,5,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Bauru,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-150-O00-01865,150,SCALE_PRIMARY_O00_V1,149.99999999999324,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,7,0,0.0,0,7,0,2,28.571429,0,5,2,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Bauru,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-150-O00-01866,150,SCALE_PRIMARY_O00_V1,148.28424084756406,Q01,Nível e profundidade da água,4,2,50.0,2,EVIDENCIA_DIRETA_PRESENTE,4,0,0.0,0,4,0,3,75.0,3,1,0,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Bauru,Granular (Gr),Q01_R03=4|Q01_R05=4|Q01_R06=4|Q01_R02=2|Q01_R04=1,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-150-O00-01867,150,SCALE_PRIMARY_O00_V1,139.52263002858498,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,6,0,0.0,0,6,0,4,66.666667,0,2,4,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Bauru,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-150-O00-01868,150,SCALE_PRIMARY_O00_V1,89.1415555359524,Q01,Nível e profundidade da água,4,4,100.0,2,EVIDENCIA_DIRETA_PRESENTE,3,0,0.0,0,3,0,1,33.333333,1,2,0,2,2,MULTIPLAS_UNIDADES_SUPERFICIAIS,Grupo Bauru,Granular (Gr),Q01_R03=4|Q01_R05=4|Q01_R06=4|Q01_R07=1,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-150-O00-01869,150,SCALE_PRIMARY_O00_V1,12.016790871014328,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0,,0,0,0,0,,0,0,0,0,0,UNKNOWN_SEM_CONTEXTO_CLASSIFICADO,,,,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-150-O00-01870,150,SCALE_PRIMARY_O00_V1,1.1655413350179153,Q01,Nível e profundidade da água,2,2,100.0,2,EVIDENCIA_DIRETA_PRESENTE,0,0,,0,0,0,0,,0,0,0,0,0,UNKNOWN_SEM_CONTEXTO_CLASSIFICADO,,,Q01_R03=2|Q01_R05=2|Q01_R06=2,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-150-O00-01871,150,SCALE_PRIMARY_O00_V1,116.56842403702595,Q01,Nível e profundidade da água,9,9,100.0,2,EVIDENCIA_DIRETA_PRESENTE,5,5,100.0,5,0,0,4,80.0,4,1,0,3,2,MULTIPLAS_UNIDADES_SUPERFICIAIS,Formação Xaraiés,Cárstica (K),Q01_R03=9|Q01_R05=9|Q01_R06=9,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-150-O00-01872,150,SCALE_PRIMARY_O00_V1,149.99999999999324,Q01,Nível e profundidade da água,13,10,76.923077,2,EVIDENCIA_DIRETA_PRESENTE,6,6,100.0,6,0,0,6,100.0,6,0,0,3,2,MULTIPLAS_UNIDADES_SUPERFICIAIS,Grupo Corumbá,Cárstica (K),Q01_R03=13|Q01_R05=13|Q01_R06=12|Q01_R02=3|Q01_R04=3,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-150-O00-01873,150,SCALE_PRIMARY_O00_V1,149.99999999999324,Q01,Nível e profundidade da água,1,1,100.0,2,EVIDENCIA_DIRETA_PRESENTE,7,4,57.142857,4,3,0,1,14.285714,1,6,0,3,2,MULTIPLAS_UNIDADES_SUPERFICIAIS,Formação Pantanal,Granular (Gr),Q01_R03=1|Q01_R05=1,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-150-O00-01874,150,SCALE_PRIMARY_O00_V1,149.99999999999324,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,6,0,0.0,0,6,0,6,100.0,0,0,6,2,1,MULTIPLAS_UNIDADES_SUPERFICIAIS,Formação Pantanal,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-150-O00-01875,150,SCALE_PRIMARY_O00_V1,149.99999999999324,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,7,6,85.714286,0,1,6,7,100.0,0,0,7,1,1,UMA_UNIDADE_SUPERFICIAL,Depósitos aluvionares,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-150-O00-01876,150,SCALE_PRIMARY_O00_V1,149.99999999999324,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,6,6,100.0,0,0,6,6,100.0,0,0,6,1,1,UMA_UNIDADE_SUPERFICIAL,Depósitos aluvionares,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-150-O00-01877,150,SCALE_PRIMARY_O00_V1,149.99999999999324,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,6,6,100.0,0,0,6,6,100.0,0,0,6,2,1,MULTIPLAS_UNIDADES_SUPERFICIAIS,Depósitos aluvionares,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-150-O00-01878,150,SCALE_PRIMARY_O00_V1,149.99999999999324,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,6,6,100.0,0,0,6,6,100.0,0,0,6,1,1,UMA_UNIDADE_SUPERFICIAL,Formação Pantanal,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-150-O00-01879,150,SCALE_PRIMARY_O00_V1,149.99999999999324,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,6,6,100.0,0,0,6,6,100.0,0,0,6,1,1,UMA_UNIDADE_SUPERFICIAL,Formação Pantanal,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-150-O00-01880,150,SCALE_PRIMARY_O00_V1,149.99999999999324,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,6,6,100.0,0,0,6,6,100.0,0,0,6,1,1,UMA_UNIDADE_SUPERFICIAL,Formação Pantanal,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-150-O00-01881,150,SCALE_PRIMARY_O00_V1,149.99999999999324,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,6,6,100.0,0,0,6,6,100.0,0,0,6,1,1,UMA_UNIDADE_SUPERFICIAL,Formação Pantanal,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-150-O00-01882,150,SCALE_PRIMARY_O00_V1,149.99999999999324,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,7,7,100.0,0,0,7,7,100.0,0,0,7,1,1,UMA_UNIDADE_SUPERFICIAL,Formação Pantanal,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-150-O00-01883,150,SCALE_PRIMARY_O00_V1,149.99999999999324,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,6,6,100.0,0,0,6,6,100.0,0,0,6,1,1,UMA_UNIDADE_SUPERFICIAL,Formação Pantanal,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-150-O00-01884,150,SCALE_PRIMARY_O00_V1,149.99999999999324,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,7,7,100.0,0,0,7,7,100.0,0,0,7,1,1,UMA_UNIDADE_SUPERFICIAL,Formação Pantanal,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-150-O00-01885,150,SCALE_PRIMARY_O00_V1,149.99999999999324,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,6,6,100.0,0,0,6,6,100.0,0,0,6,1,1,UMA_UNIDADE_SUPERFICIAL,Formação Pantanal,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-150-O00-01886,150,SCALE_PRIMARY_O00_V1,149.99999999999324,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,6,6,100.0,0,0,6,6,100.0,0,0,6,1,1,UMA_UNIDADE_SUPERFICIAL,Formação Pantanal,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-150-O00-01887,150,SCALE_PRIMARY_O00_V1,149.99999999999324,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,6,6,100.0,0,0,6,6,100.0,0,0,6,1,1,UMA_UNIDADE_SUPERFICIAL,Formação Pantanal,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-150-O00-01888,150,SCALE_PRIMARY_O00_V1,149.99999999999324,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,6,6,100.0,0,0,6,6,100.0,0,0,6,1,1,UMA_UNIDADE_SUPERFICIAL,Formação Pantanal,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-150-O00-01889,150,SCALE_PRIMARY_O00_V1,149.99999999999324,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,6,6,100.0,0,0,6,6,100.0,0,0,6,1,1,UMA_UNIDADE_SUPERFICIAL,Formação Pantanal,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-150-O00-01890,150,SCALE_PRIMARY_O00_V1,149.99999999999324,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,6,6,100.0,0,0,6,6,100.0,0,0,6,2,1,MULTIPLAS_UNIDADES_SUPERFICIAIS,Formação Pantanal,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-150-O00-01891,150,SCALE_PRIMARY_O00_V1,149.99999999999324,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,6,6,100.0,0,0,6,6,100.0,0,0,6,2,1,MULTIPLAS_UNIDADES_SUPERFICIAIS,Depósitos aluvionares,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-150-O00-01892,150,SCALE_PRIMARY_O00_V1,149.99999999999324,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,7,7,100.0,0,0,7,7,100.0,0,0,7,2,2,MULTIPLAS_UNIDADES_SUPERFICIAIS,Formação Pantanal,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-150-O00-01893,150,SCALE_PRIMARY_O00_V1,149.99999999999324,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,6,3,50.0,0,3,3,6,100.0,0,0,6,1,1,UMA_UNIDADE_SUPERFICIAL,Formação Furnas,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-150-O00-01894,150,SCALE_PRIMARY_O00_V1,149.99999999999324,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,7,0,0.0,0,7,0,2,28.571429,0,5,2,2,1,MULTIPLAS_UNIDADES_SUPERFICIAIS,Formação Aquidauana,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-150-O00-01895,150,SCALE_PRIMARY_O00_V1,149.99999999999324,Q01,Nível e profundidade da água,2,2,100.0,2,EVIDENCIA_DIRETA_PRESENTE,6,3,50.0,3,3,0,1,16.666667,1,5,0,3,1,MULTIPLAS_UNIDADES_SUPERFICIAIS,Formação Botucatu,Granular (Gr),Q01_R03=2|Q01_R05=2|Q01_R06=1,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-150-O00-01896,150,SCALE_PRIMARY_O00_V1,149.99999999999324,Q01,Nível e profundidade da água,2,1,50.0,2,EVIDENCIA_DIRETA_PRESENTE,6,3,50.0,3,3,0,3,50.0,3,3,0,2,1,MULTIPLAS_UNIDADES_SUPERFICIAIS,Grupo Bauru,Granular (Gr),Q01_R03=2|Q01_R05=2|Q01_R06=2|Q01_R02=1|Q01_R04=1,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-150-O00-01897,150,SCALE_PRIMARY_O00_V1,149.99999999999324,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,6,0,0.0,0,6,0,3,50.0,0,2,4,2,1,MULTIPLAS_UNIDADES_SUPERFICIAIS,Formação Botucatu,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-150-O00-01898,150,SCALE_PRIMARY_O00_V1,149.99999999999324,Q01,Nível e profundidade da água,2,0,0.0,1,POCOS_SEM_EVIDENCIA_DIRETA_DA_PERGUNTA,6,0,0.0,0,2,4,3,50.0,0,0,6,1,1,UMA_UNIDADE_SUPERFICIAL,Formação Botucatu,Granular (Gr),Q01_R02=2|Q01_R03=2|Q01_R04=2|Q01_R05=2|Q01_R06=2,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-150-O00-01899,150,SCALE_PRIMARY_O00_V1,149.99999999999324,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,6,0,0.0,0,0,6,6,100.0,0,0,6,1,1,UMA_UNIDADE_SUPERFICIAL,Formação Botucatu,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-150-O00-01900,150,SCALE_PRIMARY_O00_V1,149.99999999999324,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,6,0,0.0,0,0,6,6,100.0,0,0,6,1,1,UMA_UNIDADE_SUPERFICIAL,Formação Botucatu,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-150-O00-01901,150,SCALE_PRIMARY_O00_V1,149.99999999999324,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,7,0,0.0,0,7,0,7,100.0,0,0,7,1,1,UMA_UNIDADE_SUPERFICIAL,Formação Botucatu,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-150-O00-01902,150,SCALE_PRIMARY_O00_V1,149.99999999999324,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,6,0,0.0,0,6,0,5,83.333333,0,1,5,2,1,MULTIPLAS_UNIDADES_SUPERFICIAIS,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-150-O00-01903,150,SCALE_PRIMARY_O00_V1,149.99999999999324,Q01,Nível e profundidade da água,1,0,0.0,1,POCOS_SEM_EVIDENCIA_DIRETA_DA_PERGUNTA,7,0,0.0,0,7,0,0,0.0,0,0,7,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),Q01_R02=1|Q01_R03=1|Q01_R04=1|Q01_R05=1|Q01_R06=1,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-150-O00-01904,150,SCALE_PRIMARY_O00_V1,149.99999999999324,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,6,0,0.0,0,6,0,4,66.666667,0,1,5,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-150-O00-01905,150,SCALE_PRIMARY_O00_V1,149.99999999999324,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,7,0,0.0,0,7,0,1,14.285714,0,6,1,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-150-O00-01906,150,SCALE_PRIMARY_O00_V1,149.99999999999324,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,6,0,0.0,0,6,0,1,16.666667,0,5,1,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-150-O00-01907,150,SCALE_PRIMARY_O00_V1,149.99999999999324,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,6,0,0.0,0,6,0,6,100.0,0,0,6,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-150-O00-01908,150,SCALE_PRIMARY_O00_V1,149.99999999999324,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,6,0,0.0,0,6,0,5,83.333333,0,1,5,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-150-O00-01909,150,SCALE_PRIMARY_O00_V1,149.99999999999324,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,6,0,0.0,0,6,0,0,0.0,0,6,0,2,2,MULTIPLAS_UNIDADES_SUPERFICIAIS,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-150-O00-01910,150,SCALE_PRIMARY_O00_V1,149.99999999999324,Q01,Nível e profundidade da água,2,1,50.0,2,EVIDENCIA_DIRETA_PRESENTE,6,4,66.666667,4,2,0,4,66.666667,4,2,0,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),Q01_R03=2|Q01_R05=2|Q01_R06=2|Q01_R02=1|Q01_R04=1,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-150-O00-01911,150,SCALE_PRIMARY_O00_V1,149.99999999999324,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,7,0,0.0,0,7,0,5,71.428571,0,2,5,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-150-O00-01912,150,SCALE_PRIMARY_O00_V1,149.99999999999324,Q01,Nível e profundidade da água,1,1,100.0,2,EVIDENCIA_DIRETA_PRESENTE,6,0,0.0,0,6,0,2,33.333333,2,4,0,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),Q01_R03=1|Q01_R05=1,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-150-O00-01913,150,SCALE_PRIMARY_O00_V1,149.99999999999324,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,7,0,0.0,0,7,0,6,85.714286,0,1,6,2,2,MULTIPLAS_UNIDADES_SUPERFICIAIS,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-150-O00-01914,150,SCALE_PRIMARY_O00_V1,149.99999999999324,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,6,0,0.0,0,6,0,6,100.0,0,0,6,2,2,MULTIPLAS_UNIDADES_SUPERFICIAIS,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-150-O00-01915,150,SCALE_PRIMARY_O00_V1,149.99999999999324,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,6,0,0.0,0,6,0,6,100.0,0,0,6,2,2,MULTIPLAS_UNIDADES_SUPERFICIAIS,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-150-O00-01916,150,SCALE_PRIMARY_O00_V1,149.99999999999324,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,6,0,0.0,0,6,0,4,66.666667,0,2,4,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-150-O00-01917,150,SCALE_PRIMARY_O00_V1,149.99999999999324,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,6,0,0.0,0,6,0,4,66.666667,0,2,4,2,1,MULTIPLAS_UNIDADES_SUPERFICIAIS,Grupo Bauru,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-150-O00-01918,150,SCALE_PRIMARY_O00_V1,136.9227782418647,Q01,Nível e profundidade da água,1,1,100.0,2,EVIDENCIA_DIRETA_PRESENTE,5,0,0.0,0,5,0,2,40.0,2,3,0,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Bauru,Granular (Gr),Q01_R03=1|Q01_R05=1|Q01_R06=1,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-150-O00-01919,150,SCALE_PRIMARY_O00_V1,60.50597891718397,Q01,Nível e profundidade da água,8,6,75.0,2,EVIDENCIA_DIRETA_PRESENTE,3,3,100.0,3,0,0,2,66.666667,2,1,0,2,2,MULTIPLAS_UNIDADES_SUPERFICIAIS,Formação Serra Geral,Fraturada (Fr),Q01_R03=8|Q01_R05=8|Q01_R06=7|Q01_R02=2|Q01_R07=1,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-150-O00-01920,150,SCALE_PRIMARY_O00_V1,9.73700454383544,Q01,Nível e profundidade da água,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,0,,0,0,0,0,,0,0,0,0,0,UNKNOWN_SEM_CONTEXTO_CLASSIFICADO,,,,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-150-O00-01921,150,SCALE_PRIMARY_O00_V1,124.76337415962844,Q01,Nível e profundidade da água,1,1,100.0,2,EVIDENCIA_DIRETA_PRESENTE,5,1,20.0,1,4,0,1,20.0,1,4,0,3,2,MULTIPLAS_UNIDADES_SUPERFICIAIS,Depósitos aluvionares,Granular (Gr),Q01_R03=1|Q01_R05=1|Q01_R06=1,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
