well_id,latitude,longitude,municipality_declared,municipality_spatial,sgb2024_unit_aflorante,hydrolithologic_domain,question_code,question_name,direct_evidence_present,critical_requirements_n,critical_demonstrated_n,critical_review_n,critical_unknown_n,minimum_documentary_met,record_state,blocking_requirements_n,blocking_codes,representativeness_state,weight_used,score_used,cutoff_date,method_version
3500027290,-22.41138899999993,-54.21861099999995,Glória de Dourados,Glória de Dourados,Grupo Caiuá,Granular,Q05,Monitoramento temporal,True,8,3,1,4,False,EVIDENCIA_PARCIAL_COM_REVISAO,5,Q05_R02|Q05_R04|Q05_R05|Q05_R06|Q05_R07,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500045155,-20.44805599999995,-54.63777799999997,Campo Grande,Campo Grande,Formação Serra Geral,Fraturada,Q01,Nível e profundidade da água,True,7,5,0,2,False,EVIDENCIA_PARCIAL,2,Q01_R03|Q01_R05,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500045155,-20.44805599999995,-54.63777799999997,Campo Grande,Campo Grande,Formação Serra Geral,Fraturada,Q02,Propriedades hidráulicas,True,9,5,0,4,False,EVIDENCIA_PARCIAL,4,Q02_R02|Q02_R06|Q02_R07|Q02_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500045155,-20.44805599999995,-54.63777799999997,Campo Grande,Campo Grande,Formação Serra Geral,Fraturada,Q03,Hidroquímica,True,9,6,0,3,False,EVIDENCIA_PARCIAL,3,Q03_R02|Q03_R07|Q03_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500045155,-20.44805599999995,-54.63777799999997,Campo Grande,Campo Grande,Formação Serra Geral,Fraturada,Q04,Geometria e estratigrafia do aquífero,True,6,4,0,2,False,EVIDENCIA_PARCIAL,2,Q04_R03|Q04_R04,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500045155,-20.44805599999995,-54.63777799999997,Campo Grande,Campo Grande,Formação Serra Geral,Fraturada,Q05,Monitoramento temporal,True,8,4,0,4,False,EVIDENCIA_PARCIAL,4,Q05_R02|Q05_R04|Q05_R06|Q05_R07,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500045609,-20.468888999999933,-54.68055599999997,Campo Grande,Campo Grande,Formação Serra Geral,Fraturada,Q01,Nível e profundidade da água,True,7,5,0,2,False,EVIDENCIA_PARCIAL,2,Q01_R03|Q01_R05,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500045609,-20.468888999999933,-54.68055599999997,Campo Grande,Campo Grande,Formação Serra Geral,Fraturada,Q02,Propriedades hidráulicas,False,9,4,0,5,False,UNKNOWN_SEM_EVIDENCIA_DIRETA_NO_CONJUNTO,5,Q02_R02|Q02_R04|Q02_R06|Q02_R07|Q02_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500045609,-20.468888999999933,-54.68055599999997,Campo Grande,Campo Grande,Formação Serra Geral,Fraturada,Q03,Hidroquímica,True,9,6,0,3,False,EVIDENCIA_PARCIAL,3,Q03_R02|Q03_R07|Q03_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500045609,-20.468888999999933,-54.68055599999997,Campo Grande,Campo Grande,Formação Serra Geral,Fraturada,Q04,Geometria e estratigrafia do aquífero,True,6,4,0,2,False,EVIDENCIA_PARCIAL,2,Q04_R03|Q04_R04,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500045609,-20.468888999999933,-54.68055599999997,Campo Grande,Campo Grande,Formação Serra Geral,Fraturada,Q05,Monitoramento temporal,True,8,4,0,4,False,EVIDENCIA_PARCIAL,4,Q05_R02|Q05_R04|Q05_R06|Q05_R07,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500045611,-22.40749999999997,-54.43361099999999,Vicentina,Vicentina,Formação Serra Geral,Fraturada,Q01,Nível e profundidade da água,True,7,5,0,2,False,EVIDENCIA_PARCIAL,2,Q01_R03|Q01_R05,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500045611,-22.40749999999997,-54.43361099999999,Vicentina,Vicentina,Formação Serra Geral,Fraturada,Q02,Propriedades hidráulicas,True,9,4,0,5,False,EVIDENCIA_PARCIAL,5,Q02_R02|Q02_R04|Q02_R06|Q02_R07|Q02_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500045611,-22.40749999999997,-54.43361099999999,Vicentina,Vicentina,Formação Serra Geral,Fraturada,Q03,Hidroquímica,True,9,6,0,3,False,EVIDENCIA_PARCIAL,3,Q03_R02|Q03_R07|Q03_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500045611,-22.40749999999997,-54.43361099999999,Vicentina,Vicentina,Formação Serra Geral,Fraturada,Q04,Geometria e estratigrafia do aquífero,True,6,4,0,2,False,EVIDENCIA_PARCIAL,2,Q04_R03|Q04_R04,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500045611,-22.40749999999997,-54.43361099999999,Vicentina,Vicentina,Formação Serra Geral,Fraturada,Q05,Monitoramento temporal,True,8,4,0,4,False,EVIDENCIA_PARCIAL,4,Q05_R02|Q05_R04|Q05_R06|Q05_R07,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500053095,-19.423610999999937,-54.54833299999996,São Gabriel do Oeste,São Gabriel do Oeste,Grupo Bauru,Granular,Q01,Nível e profundidade da água,True,7,4,1,2,False,EVIDENCIA_PARCIAL_COM_REVISAO,3,Q01_R03|Q01_R05|Q01_R06,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500053095,-19.423610999999937,-54.54833299999996,São Gabriel do Oeste,São Gabriel do Oeste,Grupo Bauru,Granular,Q02,Propriedades hidráulicas,False,9,3,1,5,False,UNKNOWN_SEM_EVIDENCIA_DIRETA_NO_CONJUNTO,6,Q02_R02|Q02_R03|Q02_R04|Q02_R06|Q02_R07|Q02_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500053095,-19.423610999999937,-54.54833299999996,São Gabriel do Oeste,São Gabriel do Oeste,Grupo Bauru,Granular,Q03,Hidroquímica,True,9,5,1,3,False,EVIDENCIA_PARCIAL_COM_REVISAO,4,Q03_R02|Q03_R03|Q03_R07|Q03_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500053095,-19.423610999999937,-54.54833299999996,São Gabriel do Oeste,São Gabriel do Oeste,Grupo Bauru,Granular,Q04,Geometria e estratigrafia do aquífero,True,6,3,1,2,False,EVIDENCIA_PARCIAL_COM_REVISAO,3,Q04_R03|Q04_R04|Q04_R05,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500053095,-19.423610999999937,-54.54833299999996,São Gabriel do Oeste,São Gabriel do Oeste,Grupo Bauru,Granular,Q05,Monitoramento temporal,True,8,3,1,4,False,EVIDENCIA_PARCIAL_COM_REVISAO,5,Q05_R02|Q05_R04|Q05_R05|Q05_R06|Q05_R07,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500045569,-18.92305599999997,-52.808055999999965,Chapadão do Sul,Chapadão do Sul,Grupo Caiuá,Granular,Q01,Nível e profundidade da água,False,7,2,0,5,False,UNKNOWN_SEM_EVIDENCIA_DIRETA_NO_CONJUNTO,5,Q01_R02|Q01_R03|Q01_R04|Q01_R05|Q01_R06,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500045569,-18.92305599999997,-52.808055999999965,Chapadão do Sul,Chapadão do Sul,Grupo Caiuá,Granular,Q02,Propriedades hidráulicas,False,9,2,0,7,False,UNKNOWN_SEM_EVIDENCIA_DIRETA_NO_CONJUNTO,7,Q02_R02|Q02_R03|Q02_R04|Q02_R05|Q02_R06|Q02_R07|Q02_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500045569,-18.92305599999997,-52.808055999999965,Chapadão do Sul,Chapadão do Sul,Grupo Caiuá,Granular,Q03,Hidroquímica,False,9,2,0,7,False,UNKNOWN_SEM_EVIDENCIA_DIRETA_NO_CONJUNTO,7,Q03_R02|Q03_R03|Q03_R04|Q03_R05|Q03_R06|Q03_R07|Q03_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500045569,-18.92305599999997,-52.808055999999965,Chapadão do Sul,Chapadão do Sul,Grupo Caiuá,Granular,Q04,Geometria e estratigrafia do aquífero,False,6,2,0,4,False,UNKNOWN_SEM_EVIDENCIA_DIRETA_NO_CONJUNTO,4,Q04_R02|Q04_R03|Q04_R04|Q04_R05,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500045569,-18.92305599999997,-52.808055999999965,Chapadão do Sul,Chapadão do Sul,Grupo Caiuá,Granular,Q05,Monitoramento temporal,False,8,2,0,6,False,UNKNOWN_SEM_EVIDENCIA_DIRETA_NO_CONJUNTO,6,Q05_R02|Q05_R03|Q05_R04|Q05_R05|Q05_R06|Q05_R07,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500045168,-20.495555999999965,-54.64138899999995,Campo Grande,Campo Grande,Formação Serra Geral,Fraturada,Q01,Nível e profundidade da água,False,7,2,0,5,False,UNKNOWN_SEM_EVIDENCIA_DIRETA_NO_CONJUNTO,5,Q01_R02|Q01_R03|Q01_R04|Q01_R05|Q01_R06,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500045168,-20.495555999999965,-54.64138899999995,Campo Grande,Campo Grande,Formação Serra Geral,Fraturada,Q02,Propriedades hidráulicas,False,9,2,0,7,False,UNKNOWN_SEM_EVIDENCIA_DIRETA_NO_CONJUNTO,7,Q02_R02|Q02_R03|Q02_R04|Q02_R05|Q02_R06|Q02_R07|Q02_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500045168,-20.495555999999965,-54.64138899999995,Campo Grande,Campo Grande,Formação Serra Geral,Fraturada,Q03,Hidroquímica,False,9,2,0,7,False,UNKNOWN_SEM_EVIDENCIA_DIRETA_NO_CONJUNTO,7,Q03_R02|Q03_R03|Q03_R04|Q03_R05|Q03_R06|Q03_R07|Q03_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500045168,-20.495555999999965,-54.64138899999995,Campo Grande,Campo Grande,Formação Serra Geral,Fraturada,Q04,Geometria e estratigrafia do aquífero,False,6,2,0,4,False,UNKNOWN_SEM_EVIDENCIA_DIRETA_NO_CONJUNTO,4,Q04_R02|Q04_R03|Q04_R04|Q04_R05,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500045168,-20.495555999999965,-54.64138899999995,Campo Grande,Campo Grande,Formação Serra Geral,Fraturada,Q05,Monitoramento temporal,False,8,2,0,6,False,UNKNOWN_SEM_EVIDENCIA_DIRETA_NO_CONJUNTO,6,Q05_R02|Q05_R03|Q05_R04|Q05_R05|Q05_R06|Q05_R07,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500045129,-21.321110999999974,-54.68555599999996,Sidrolândia,Sidrolândia,Formação Serra Geral,Fraturada,Q01,Nível e profundidade da água,False,7,2,0,5,False,UNKNOWN_SEM_EVIDENCIA_DIRETA_NO_CONJUNTO,5,Q01_R02|Q01_R03|Q01_R04|Q01_R05|Q01_R06,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500045129,-21.321110999999974,-54.68555599999996,Sidrolândia,Sidrolândia,Formação Serra Geral,Fraturada,Q02,Propriedades hidráulicas,False,9,2,0,7,False,UNKNOWN_SEM_EVIDENCIA_DIRETA_NO_CONJUNTO,7,Q02_R02|Q02_R03|Q02_R04|Q02_R05|Q02_R06|Q02_R07|Q02_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500045129,-21.321110999999974,-54.68555599999996,Sidrolândia,Sidrolândia,Formação Serra Geral,Fraturada,Q03,Hidroquímica,False,9,2,0,7,False,UNKNOWN_SEM_EVIDENCIA_DIRETA_NO_CONJUNTO,7,Q03_R02|Q03_R03|Q03_R04|Q03_R05|Q03_R06|Q03_R07|Q03_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500045129,-21.321110999999974,-54.68555599999996,Sidrolândia,Sidrolândia,Formação Serra Geral,Fraturada,Q04,Geometria e estratigrafia do aquífero,False,6,2,0,4,False,UNKNOWN_SEM_EVIDENCIA_DIRETA_NO_CONJUNTO,4,Q04_R02|Q04_R03|Q04_R04|Q04_R05,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500045129,-21.321110999999974,-54.68555599999996,Sidrolândia,Sidrolândia,Formação Serra Geral,Fraturada,Q05,Monitoramento temporal,False,8,2,0,6,False,UNKNOWN_SEM_EVIDENCIA_DIRETA_NO_CONJUNTO,6,Q05_R02|Q05_R03|Q05_R04|Q05_R05|Q05_R06|Q05_R07,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500045379,-20.45083299999993,-54.66916699999996,Campo Grande,Campo Grande,Formação Serra Geral,Fraturada,Q01,Nível e profundidade da água,False,7,2,0,5,False,UNKNOWN_SEM_EVIDENCIA_DIRETA_NO_CONJUNTO,5,Q01_R02|Q01_R03|Q01_R04|Q01_R05|Q01_R06,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500045379,-20.45083299999993,-54.66916699999996,Campo Grande,Campo Grande,Formação Serra Geral,Fraturada,Q02,Propriedades hidráulicas,False,9,2,0,7,False,UNKNOWN_SEM_EVIDENCIA_DIRETA_NO_CONJUNTO,7,Q02_R02|Q02_R03|Q02_R04|Q02_R05|Q02_R06|Q02_R07|Q02_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500045379,-20.45083299999993,-54.66916699999996,Campo Grande,Campo Grande,Formação Serra Geral,Fraturada,Q03,Hidroquímica,False,9,2,0,7,False,UNKNOWN_SEM_EVIDENCIA_DIRETA_NO_CONJUNTO,7,Q03_R02|Q03_R03|Q03_R04|Q03_R05|Q03_R06|Q03_R07|Q03_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500045379,-20.45083299999993,-54.66916699999996,Campo Grande,Campo Grande,Formação Serra Geral,Fraturada,Q04,Geometria e estratigrafia do aquífero,False,6,2,0,4,False,UNKNOWN_SEM_EVIDENCIA_DIRETA_NO_CONJUNTO,4,Q04_R02|Q04_R03|Q04_R04|Q04_R05,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500045379,-20.45083299999993,-54.66916699999996,Campo Grande,Campo Grande,Formação Serra Geral,Fraturada,Q05,Monitoramento temporal,False,8,2,0,6,False,UNKNOWN_SEM_EVIDENCIA_DIRETA_NO_CONJUNTO,6,Q05_R02|Q05_R03|Q05_R04|Q05_R05|Q05_R06|Q05_R07,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500045359,-21.258332999999936,-54.871666999999945,Sidrolândia,Sidrolândia,Grupo Caiuá,Granular,Q01,Nível e profundidade da água,False,7,2,0,5,False,UNKNOWN_SEM_EVIDENCIA_DIRETA_NO_CONJUNTO,5,Q01_R02|Q01_R03|Q01_R04|Q01_R05|Q01_R06,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500045359,-21.258332999999936,-54.871666999999945,Sidrolândia,Sidrolândia,Grupo Caiuá,Granular,Q02,Propriedades hidráulicas,False,9,2,0,7,False,UNKNOWN_SEM_EVIDENCIA_DIRETA_NO_CONJUNTO,7,Q02_R02|Q02_R03|Q02_R04|Q02_R05|Q02_R06|Q02_R07|Q02_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500045359,-21.258332999999936,-54.871666999999945,Sidrolândia,Sidrolândia,Grupo Caiuá,Granular,Q03,Hidroquímica,False,9,2,0,7,False,UNKNOWN_SEM_EVIDENCIA_DIRETA_NO_CONJUNTO,7,Q03_R02|Q03_R03|Q03_R04|Q03_R05|Q03_R06|Q03_R07|Q03_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500045359,-21.258332999999936,-54.871666999999945,Sidrolândia,Sidrolândia,Grupo Caiuá,Granular,Q04,Geometria e estratigrafia do aquífero,False,6,2,0,4,False,UNKNOWN_SEM_EVIDENCIA_DIRETA_NO_CONJUNTO,4,Q04_R02|Q04_R03|Q04_R04|Q04_R05,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500045359,-21.258332999999936,-54.871666999999945,Sidrolândia,Sidrolândia,Grupo Caiuá,Granular,Q05,Monitoramento temporal,False,8,2,0,6,False,UNKNOWN_SEM_EVIDENCIA_DIRETA_NO_CONJUNTO,6,Q05_R02|Q05_R03|Q05_R04|Q05_R05|Q05_R06|Q05_R07,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500045377,-22.520555999999942,-54.67916699999995,Caarapó,Caarapó,Formação Serra Geral,Fraturada,Q01,Nível e profundidade da água,False,7,2,0,5,False,UNKNOWN_SEM_EVIDENCIA_DIRETA_NO_CONJUNTO,5,Q01_R02|Q01_R03|Q01_R04|Q01_R05|Q01_R06,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500045377,-22.520555999999942,-54.67916699999995,Caarapó,Caarapó,Formação Serra Geral,Fraturada,Q02,Propriedades hidráulicas,False,9,2,0,7,False,UNKNOWN_SEM_EVIDENCIA_DIRETA_NO_CONJUNTO,7,Q02_R02|Q02_R03|Q02_R04|Q02_R05|Q02_R06|Q02_R07|Q02_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500045377,-22.520555999999942,-54.67916699999995,Caarapó,Caarapó,Formação Serra Geral,Fraturada,Q03,Hidroquímica,False,9,2,0,7,False,UNKNOWN_SEM_EVIDENCIA_DIRETA_NO_CONJUNTO,7,Q03_R02|Q03_R03|Q03_R04|Q03_R05|Q03_R06|Q03_R07|Q03_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500045377,-22.520555999999942,-54.67916699999995,Caarapó,Caarapó,Formação Serra Geral,Fraturada,Q04,Geometria e estratigrafia do aquífero,False,6,2,0,4,False,UNKNOWN_SEM_EVIDENCIA_DIRETA_NO_CONJUNTO,4,Q04_R02|Q04_R03|Q04_R04|Q04_R05,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500045377,-22.520555999999942,-54.67916699999995,Caarapó,Caarapó,Formação Serra Geral,Fraturada,Q05,Monitoramento temporal,False,8,2,0,6,False,UNKNOWN_SEM_EVIDENCIA_DIRETA_NO_CONJUNTO,6,Q05_R02|Q05_R03|Q05_R04|Q05_R05|Q05_R06|Q05_R07,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500045468,-20.782221999999933,-55.11722199999997,Sidrolândia,Sidrolândia,Formação Serra Geral,Fraturada,Q01,Nível e profundidade da água,False,7,2,0,5,False,UNKNOWN_SEM_EVIDENCIA_DIRETA_NO_CONJUNTO,5,Q01_R02|Q01_R03|Q01_R04|Q01_R05|Q01_R06,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500045468,-20.782221999999933,-55.11722199999997,Sidrolândia,Sidrolândia,Formação Serra Geral,Fraturada,Q02,Propriedades hidráulicas,False,9,2,0,7,False,UNKNOWN_SEM_EVIDENCIA_DIRETA_NO_CONJUNTO,7,Q02_R02|Q02_R03|Q02_R04|Q02_R05|Q02_R06|Q02_R07|Q02_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500045468,-20.782221999999933,-55.11722199999997,Sidrolândia,Sidrolândia,Formação Serra Geral,Fraturada,Q03,Hidroquímica,False,9,2,0,7,False,UNKNOWN_SEM_EVIDENCIA_DIRETA_NO_CONJUNTO,7,Q03_R02|Q03_R03|Q03_R04|Q03_R05|Q03_R06|Q03_R07|Q03_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500045468,-20.782221999999933,-55.11722199999997,Sidrolândia,Sidrolândia,Formação Serra Geral,Fraturada,Q04,Geometria e estratigrafia do aquífero,False,6,2,0,4,False,UNKNOWN_SEM_EVIDENCIA_DIRETA_NO_CONJUNTO,4,Q04_R02|Q04_R03|Q04_R04|Q04_R05,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500045468,-20.782221999999933,-55.11722199999997,Sidrolândia,Sidrolândia,Formação Serra Geral,Fraturada,Q05,Monitoramento temporal,False,8,2,0,6,False,UNKNOWN_SEM_EVIDENCIA_DIRETA_NO_CONJUNTO,6,Q05_R02|Q05_R03|Q05_R04|Q05_R05|Q05_R06|Q05_R07,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500045500,-19.30472199999997,-54.63277799999997,São Gabriel do Oeste,São Gabriel do Oeste,Grupo Bauru,Granular,Q01,Nível e profundidade da água,False,7,2,0,5,False,UNKNOWN_SEM_EVIDENCIA_DIRETA_NO_CONJUNTO,5,Q01_R02|Q01_R03|Q01_R04|Q01_R05|Q01_R06,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500045500,-19.30472199999997,-54.63277799999997,São Gabriel do Oeste,São Gabriel do Oeste,Grupo Bauru,Granular,Q02,Propriedades hidráulicas,False,9,2,0,7,False,UNKNOWN_SEM_EVIDENCIA_DIRETA_NO_CONJUNTO,7,Q02_R02|Q02_R03|Q02_R04|Q02_R05|Q02_R06|Q02_R07|Q02_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500045500,-19.30472199999997,-54.63277799999997,São Gabriel do Oeste,São Gabriel do Oeste,Grupo Bauru,Granular,Q03,Hidroquímica,False,9,2,0,7,False,UNKNOWN_SEM_EVIDENCIA_DIRETA_NO_CONJUNTO,7,Q03_R02|Q03_R03|Q03_R04|Q03_R05|Q03_R06|Q03_R07|Q03_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500045500,-19.30472199999997,-54.63277799999997,São Gabriel do Oeste,São Gabriel do Oeste,Grupo Bauru,Granular,Q04,Geometria e estratigrafia do aquífero,False,6,2,0,4,False,UNKNOWN_SEM_EVIDENCIA_DIRETA_NO_CONJUNTO,4,Q04_R02|Q04_R03|Q04_R04|Q04_R05,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500045500,-19.30472199999997,-54.63277799999997,São Gabriel do Oeste,São Gabriel do Oeste,Grupo Bauru,Granular,Q05,Monitoramento temporal,False,8,2,0,6,False,UNKNOWN_SEM_EVIDENCIA_DIRETA_NO_CONJUNTO,6,Q05_R02|Q05_R03|Q05_R04|Q05_R05|Q05_R06|Q05_R07,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500045122,-20.784999999999968,-54.76499999999999,Sidrolândia,Sidrolândia,Formação Serra Geral,Fraturada,Q01,Nível e profundidade da água,False,7,2,0,5,False,UNKNOWN_SEM_EVIDENCIA_DIRETA_NO_CONJUNTO,5,Q01_R02|Q01_R03|Q01_R04|Q01_R05|Q01_R06,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
